tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
TD_103768,cust_6253,9067409.2,C,JPN,2022-05-10
FX_103769,cust_7851,7278071.62,D,JPN,2022-05-10
FX_103770,cust_6245,2095834.36,C,PAL,2022-05-10
TD_103771,cust_1354,9883540.75,D,JPN,2022-05-10
FX_103772,cust_5557,7253769.98,C,CHN,2022-05-10
TD_103773,cust_8797,3872615.59,C,AFG,2022-05-10
FX_103774,cust_3511,8755910.11,D,IND,2022-05-10
TD_103775,cust_1827,6844313.25,D,KON,2022-05-10
TD_103776,cust_9890,6288862.69,D,AFG,2022-05-10
TD_103777,cust_3122,4017598.88,D,USA,2022-05-10
FX_103778,cust_7911,7915485.44,D,IND,2022-05-10
FX_103779,cust_4580,5665829.79,D,JPN,2022-05-10
TD_103780,cust_2621,3987135.26,C,CAN,2022-05-10
TD_103781,cust_3446,9773559.77,D,JPN,2022-05-10
FX_103782,cust_1437,184961.4,D,IND,2022-05-10
TD_103783,cust_6105,1026745.86,D,USA,2022-05-10
FX_103784,cust_8919,5182170.28,D,AFG,2022-05-10
TD_103785,cust_3112,3612766.77,D,IND,2022-05-10
TD_103786,cust_6326,4596560.64,D,CHN,2022-05-10
TD_103787,cust_4425,198463.91,D,KON,2022-05-10
TD_103788,cust_3187,4877279.17,D,IND,2022-05-10
TD_103789,cust_2451,1351665.92,C,CAN,2022-05-10
TD_103790,cust_4018,9707184.21,D,KON,2022-05-10
FX_103791,cust_4120,267709.07,D,IND,2022-05-10
FX_103792,cust_2226,4660021.06,C,JPN,2022-05-10
TD_103793,cust_7538,1136923.56,D,CAN,2022-05-10
FX_103794,cust_7509,8318912.67,D,CAN,2022-05-10
FX_103795,cust_6043,4174845.91,D,JPN,2022-05-10
FX_103796,cust_6201,2664177.06,C,KON,2022-05-10
TD_103797,cust_8698,7575909.97,D,AFG,2022-05-10
FX_103798,cust_9800,6315082.27,D,CHN,2022-05-10
FX_103799,cust_6034,2311075.28,C,IND,2022-05-10
FX_103800,cust_4464,4559741.53,C,AFG,2022-05-10
TD_103801,cust_1894,2684350.34,D,IND,2022-05-10
TD_103802,cust_3598,149337.75,C,IND,2022-05-10
TD_103803,cust_9046,8920089.62,C,AFG,2022-05-10
TD_103804,cust_1659,9762697.06,D,CAN,2022-05-10
TD_103805,cust_4425,6107273.67,C,CAN,2022-05-10
FX_103806,cust_3077,9977486.24,C,CAN,2022-05-10
FX_103807,cust_8889,9351688.49,C,CHN,2022-05-10
FX_103808,cust_4936,7628092.92,C,CAN,2022-05-10
TD_103809,cust_9532,1947520.13,D,AFG,2022-05-10
TD_103810,cust_4504,1564484.38,D,USA,2022-05-10
TD_103811,cust_9096,9239300.03,D,JPN,2022-05-10
TD_103812,cust_7900,5069480.06,C,IND,2022-05-10
FX_103813,cust_2963,1777424.27,D,USA,2022-05-10
TD_103814,cust_5413,9142075.27,D,AFG,2022-05-10
TD_103815,cust_8245,8933387.64,D,KON,2022-05-10
TD_103816,cust_9684,5332808.32,D,IND,2022-05-10
FX_103817,cust_6295,8982215.68,C,AFG,2022-05-10
TD_103818,cust_8467,4750082.77,D,USA,2022-05-10
FX_103819,cust_9669,7403118.21,C,CAN,2022-05-10
FX_103820,cust_4884,7425691.88,C,CAN,2022-05-10
FX_103821,cust_9853,959463.35,D,KON,2022-05-10
TD_103822,cust_6826,1752847.38,C,AFG,2022-05-10
FX_103823,cust_2448,5421511.76,D,JPN,2022-05-10
FX_103824,cust_7999,2712435.49,D,USA,2022-05-10
FX_103825,cust_8406,4316742.9,D,IND,2022-05-10
FX_103826,cust_4555,8067459.69,D,AFG,2022-05-10
FX_103827,cust_1601,4032956.08,C,IND,2022-05-10
TD_103828,cust_7770,7438671.08,D,CHN,2022-05-10
TD_103829,cust_8837,3636466.01,C,KON,2022-05-10
TD_103830,cust_1557,7254621.55,C,CHN,2022-05-10
TD_103831,cust_6822,6437654.99,C,CAN,2022-05-10
TD_103832,cust_5736,4956559.49,D,IND,2022-05-10
TD_103833,cust_3227,1985184.45,D,KON,2022-05-10
FX_103834,cust_1862,9190278.92,C,USA,2022-05-10
FX_103835,cust_2939,426419.65,D,KON,2022-05-10
TD_103836,cust_2699,7760181.77,D,CHN,2022-05-10
TD_103837,cust_2643,2290092.36,D,IND,2022-05-10
TD_103838,cust_7356,7767448.79,C,PAL,2022-05-10
TD_103839,cust_1587,1033210.65,C,IND,2022-05-10
FX_103840,cust_8934,7916077.58,D,CHN,2022-05-10
FX_103841,cust_3823,6360978.64,D,PAL,2022-05-10
TD_103842,cust_4335,6668177.96,D,IND,2022-05-10
TD_103843,cust_4507,2066038.61,D,PAL,2022-05-10
TD_103844,cust_1052,3902062.98,D,JPN,2022-05-10
TD_103845,cust_2779,1315715.82,C,IND,2022-05-10
TD_103846,cust_4610,2576955.66,D,KON,2022-05-10
FX_103847,cust_9876,5137248.16,C,JPN,2022-05-10
TD_103848,cust_7682,9509295.67,C,PAL,2022-05-10
FX_103849,cust_8653,9444356.32,C,USA,2022-05-10
FX_103850,cust_4153,7422501.99,D,PAL,2022-05-10
TD_103851,cust_7181,9963225.04,C,JPN,2022-05-10
TD_103852,cust_3024,9046568.28,C,AFG,2022-05-10
FX_103853,cust_1775,5959842.51,D,KON,2022-05-10
FX_103854,cust_1044,8244356.18,D,KON,2022-05-10
FX_103855,cust_1806,4393753.36,D,KON,2022-05-10
TD_103856,cust_1152,3373467.12,C,AFG,2022-05-10
FX_103857,cust_9697,5142740.16,D,USA,2022-05-10
TD_103858,cust_4703,836940.77,D,USA,2022-05-10
FX_103859,cust_4067,4685899.76,C,CHN,2022-05-10
TD_103860,cust_5524,1160889.25,D,KON,2022-05-10
TD_103861,cust_2574,9830640.22,C,CHN,2022-05-10
FX_103862,cust_9482,924809.91,C,IND,2022-05-10
FX_103863,cust_6961,9192195.61,C,KON,2022-05-10
FX_103864,cust_4734,1551745.83,D,PAL,2022-05-10
TD_103865,cust_9297,1463227.6,C,AFG,2022-05-10
TD_103866,cust_8885,4370795.4,C,USA,2022-05-10
TD_103867,cust_5256,2044293.4,C,JPN,2022-05-10
TD_103868,cust_8787,1518641.57,C,IND,2022-05-10
FX_103869,cust_4566,5646984.99,C,IND,2022-05-10
TD_103870,cust_3770,7670548.31,C,CAN,2022-05-10
FX_103871,cust_5586,2566155.95,D,CAN,2022-05-10
TD_103872,cust_4197,2449368.41,D,KON,2022-05-10
TD_103873,cust_8651,6090298.08,D,JPN,2022-05-10
FX_103874,cust_1213,9906254.94,D,AFG,2022-05-10
TD_103875,cust_1014,7980138.52,C,IND,2022-05-10
TD_103876,cust_5855,679755.51,D,JPN,2022-05-10
FX_103877,cust_2023,6303488.42,D,IND,2022-05-10
FX_103878,cust_1498,9381122.08,C,USA,2022-05-10
FX_103879,cust_1486,571191.06,C,PAL,2022-05-10
FX_103880,cust_4857,8179228.58,D,KON,2022-05-10
TD_103881,cust_5492,6529781.75,D,KON,2022-05-10
FX_103882,cust_6625,6452837.32,D,PAL,2022-05-10
FX_103883,cust_4987,8706816.51,C,JPN,2022-05-10
TD_103884,cust_6424,7960152.83,C,CAN,2022-05-10
TD_103885,cust_2676,4998415.5,D,CHN,2022-05-10
FX_103886,cust_1787,363122.97,C,AFG,2022-05-10
TD_103887,cust_1766,4588372.56,D,AFG,2022-05-10
TD_103888,cust_2957,6549435.95,C,JPN,2022-05-10
FX_103889,cust_3690,6900179.22,C,CHN,2022-05-10
FX_103890,cust_7724,4295401.32,D,CHN,2022-05-10
FX_103891,cust_2532,6127720.53,D,JPN,2022-05-10
TD_103892,cust_3300,6887739.02,D,CHN,2022-05-10
TD_103893,cust_9697,9270113.86,C,KON,2022-05-10
TD_103894,cust_7233,4629377.82,C,CAN,2022-05-10
FX_103895,cust_8168,9156252.21,C,JPN,2022-05-10
TD_103896,cust_8323,8931143.87,C,KON,2022-05-10
FX_103897,cust_4997,6923680.18,D,CAN,2022-05-10
TD_103898,cust_6223,9610204.93,D,USA,2022-05-10
FX_103899,cust_3602,3416877.93,C,JPN,2022-05-10
FX_103900,cust_3518,8132484.02,D,JPN,2022-05-10
FX_103901,cust_2491,4288385.44,C,KON,2022-05-10
TD_103902,cust_4108,1419438.15,D,PAL,2022-05-10
TD_103903,cust_5079,9481010.05,C,USA,2022-05-10
FX_103904,cust_7297,2331313.37,C,CAN,2022-05-10
TD_103905,cust_6137,4214763.17,C,IND,2022-05-10
TD_103906,cust_5307,3159439.33,C,PAL,2022-05-10
TD_103907,cust_6734,9715772.55,C,IND,2022-05-10
FX_103908,cust_6844,6647444.84,C,IND,2022-05-10
FX_103909,cust_9574,5016704.86,C,PAL,2022-05-10
TD_103910,cust_7748,8347587.84,C,USA,2022-05-10
TD_103911,cust_1059,5336052.62,D,JPN,2022-05-10
TD_103912,cust_5114,7536446.38,D,JPN,2022-05-10
TD_103913,cust_2538,9314540.07,C,CAN,2022-05-10
FX_103914,cust_1276,2507195.17,C,JPN,2022-05-10
FX_103915,cust_9239,1432973.89,D,CAN,2022-05-10
FX_103916,cust_7628,997061.2,C,USA,2022-05-10
TD_103917,cust_1796,7343694.95,C,JPN,2022-05-10
FX_103918,cust_1233,6875453.48,D,CHN,2022-05-10
TD_103919,cust_3119,4562440.34,C,KON,2022-05-10
TD_103920,cust_5884,3619165.36,D,IND,2022-05-10
FX_103921,cust_9188,5579362.38,D,USA,2022-05-10
TD_103922,cust_6193,3075759.05,D,IND,2022-05-10
FX_103923,cust_5316,6847253.03,C,IND,2022-05-10
TD_103924,cust_9689,384195.5,D,CHN,2022-05-10
FX_103925,cust_2313,1586231.82,D,AFG,2022-05-10
TD_103926,cust_1242,8780277.47,D,USA,2022-05-10
FX_103927,cust_7255,1007651.4,C,CAN,2022-05-10
FX_103928,cust_2990,7568781.28,C,AFG,2022-05-10
TD_103929,cust_3292,8792561.84,D,IND,2022-05-10
FX_103930,cust_6341,9162156.68,D,IND,2022-05-10
FX_103931,cust_1237,7962827.76,C,AFG,2022-05-10
TD_103932,cust_9904,2729484.47,D,CHN,2022-05-10
FX_103933,cust_2947,4493717.4,D,IND,2022-05-10
TD_103934,cust_4077,4197248.8,C,IND,2022-05-10
TD_103935,cust_3629,1837404.38,C,JPN,2022-05-10
FX_103936,cust_4075,6169687.97,C,CAN,2022-05-10
FX_103937,cust_7630,2758312.72,D,JPN,2022-05-10
TD_103938,cust_5432,8943588.55,D,KON,2022-05-10
TD_103939,cust_6933,508237.91,C,USA,2022-05-10
FX_103940,cust_9642,5233601.39,C,CHN,2022-05-10
FX_103941,cust_4932,9498399.26,C,CHN,2022-05-10
TD_103942,cust_1289,3298814.46,C,CAN,2022-05-10
TD_103943,cust_7483,1884369.92,C,CHN,2022-05-10
FX_103944,cust_5552,5348162.82,D,CAN,2022-05-10
FX_103945,cust_2027,5988755.94,C,CHN,2022-05-10
TD_103946,cust_3180,1879728.11,C,AFG,2022-05-10
FX_103947,cust_8167,1268911.76,D,AFG,2022-05-10
FX_103948,cust_3333,7574072.12,D,AFG,2022-05-10
FX_103949,cust_8758,9141512.72,D,CAN,2022-05-10
TD_103950,cust_2539,2512912.27,C,IND,2022-05-10
FX_103951,cust_1285,453871.34,C,JPN,2022-05-10
FX_103952,cust_7249,1901577.56,C,KON,2022-05-10
FX_103953,cust_4712,5532978.25,D,PAL,2022-05-10
FX_103954,cust_9497,4254247.87,C,JPN,2022-05-10
FX_103955,cust_4376,7368016.42,D,JPN,2022-05-10
TD_103956,cust_1550,1780496.66,C,USA,2022-05-10
FX_103957,cust_2086,8299342.14,C,AFG,2022-05-10
TD_103958,cust_6792,537592.95,C,PAL,2022-05-10
TD_103959,cust_2215,1494649.62,C,PAL,2022-05-10
FX_103960,cust_3950,5694378.15,D,USA,2022-05-10
FX_103961,cust_9267,376153.1,C,PAL,2022-05-10
FX_103962,cust_7579,9479273.33,D,CHN,2022-05-10
FX_103963,cust_9520,1061799.68,D,JPN,2022-05-10
TD_103964,cust_4438,2559812.78,D,AFG,2022-05-10
TD_103965,cust_5774,6982827.73,D,JPN,2022-05-10
FX_103966,cust_3104,4259423.33,C,USA,2022-05-10
FX_103967,cust_6396,7109957.53,D,PAL,2022-05-10
FX_103968,cust_2602,6442242.93,C,KON,2022-05-10
TD_103969,cust_6794,8130718.11,C,PAL,2022-05-10
FX_103970,cust_1790,6326241.67,C,USA,2022-05-10
FX_103971,cust_2028,5269037.54,C,CAN,2022-05-10
FX_103972,cust_4973,6211799.91,C,CHN,2022-05-10
TD_103973,cust_2180,9173134.1,C,KON,2022-05-10
TD_103974,cust_2929,2191719.33,C,AFG,2022-05-10
TD_103975,cust_3303,767714.0,D,KON,2022-05-10
TD_103976,cust_9172,2622713.03,C,JPN,2022-05-10
TD_103977,cust_5145,446.68,D,CHN,2022-05-10
FX_103978,cust_8833,7461328.93,D,JPN,2022-05-10
FX_103979,cust_4892,5044188.11,C,CHN,2022-05-10
TD_103980,cust_3707,5400802.71,C,USA,2022-05-10
FX_103981,cust_5120,4202470.14,D,JPN,2022-05-10
FX_103982,cust_8836,9292587.03,C,KON,2022-05-10
FX_103983,cust_5805,4138206.9,C,USA,2022-05-10
TD_103984,cust_2991,596670.73,C,JPN,2022-05-10
FX_103985,cust_7870,1325229.92,C,AFG,2022-05-10
TD_103986,cust_1460,372501.93,D,CHN,2022-05-10
TD_103987,cust_2576,6780302.64,D,KON,2022-05-10
TD_103988,cust_3950,5665673.8,D,PAL,2022-05-10
TD_103989,cust_2086,2848687.46,C,AFG,2022-05-10
FX_103990,cust_4579,8889036.14,C,USA,2022-05-10
TD_103991,cust_8352,6929736.25,D,PAL,2022-05-10
FX_103992,cust_4789,7915502.8,D,JPN,2022-05-10
TD_103993,cust_5995,3356223.37,D,USA,2022-05-10
TD_103994,cust_4125,6674964.64,C,JPN,2022-05-10
TD_103995,cust_4550,3342022.37,C,CAN,2022-05-10
FX_103996,cust_1249,8626362.8,D,CAN,2022-05-10
FX_103997,cust_5688,5887774.72,D,CHN,2022-05-10
TD_103998,cust_8088,7489047.14,C,IND,2022-05-10
TD_103999,cust_7737,3497955.24,D,AFG,2022-05-10
FX_104000,cust_3075,9788835.15,C,KON,2022-05-10
FX_104001,cust_2305,8906730.33,C,CAN,2022-05-10
TD_104002,cust_2271,8936442.09,C,IND,2022-05-10
FX_104003,cust_3327,9323279.73,D,IND,2022-05-10
FX_104004,cust_9211,9389457.06,C,CHN,2022-05-10
TD_104005,cust_3298,858079.91,D,CHN,2022-05-10
FX_104006,cust_4179,7810560.05,C,JPN,2022-05-10
TD_104007,cust_2643,8651163.22,C,AFG,2022-05-10
TD_104008,cust_6178,9678389.47,C,USA,2022-05-10
TD_104009,cust_9083,7803088.83,C,JPN,2022-05-10
FX_104010,cust_6218,4240070.18,D,AFG,2022-05-10
TD_104011,cust_1396,484361.33,D,JPN,2022-05-10
TD_104012,cust_3705,1160539.96,C,USA,2022-05-10
TD_104013,cust_1633,9957754.84,D,IND,2022-05-10
FX_104014,cust_3773,8909935.43,D,CAN,2022-05-10
FX_104015,cust_4455,5209023.42,C,KON,2022-05-10
TD_104016,cust_4895,8883975.61,C,KON,2022-05-10
TD_104017,cust_7932,552012.81,D,PAL,2022-05-10
FX_104018,cust_9730,4086510.27,D,USA,2022-05-10
TD_104019,cust_7137,3588712.88,D,JPN,2022-05-10
TD_104020,cust_8545,5894216.84,C,IND,2022-05-10
FX_104021,cust_4660,2934293.32,C,PAL,2022-05-10
FX_104022,cust_8921,4726261.0,D,USA,2022-05-10
FX_104023,cust_8079,2416272.62,C,CAN,2022-05-10
TD_104024,cust_8141,2150458.78,C,KON,2022-05-10
TD_104025,cust_3654,6116641.04,C,PAL,2022-05-10
TD_104026,cust_4149,7612523.69,D,USA,2022-05-10
FX_104027,cust_7754,1445025.02,D,CHN,2022-05-10
FX_104028,cust_3874,8112801.04,C,PAL,2022-05-10
TD_104029,cust_1972,4611857.27,C,CAN,2022-05-10
TD_104030,cust_1077,292405.1,D,KON,2022-05-10
TD_104031,cust_1918,7060232.24,C,PAL,2022-05-10
TD_104032,cust_7073,2648542.92,C,AFG,2022-05-10
FX_104033,cust_9077,1727720.55,D,PAL,2022-05-10
TD_104034,cust_8016,5571349.36,C,PAL,2022-05-10
FX_104035,cust_1588,5923496.61,D,KON,2022-05-10
FX_104036,cust_3022,5048265.36,C,AFG,2022-05-10
TD_104037,cust_5234,4607329.44,C,USA,2022-05-10
FX_104038,cust_5107,1851709.39,C,PAL,2022-05-10
TD_104039,cust_2413,9133964.26,C,KON,2022-05-10
TD_104040,cust_7102,9275958.5,D,USA,2022-05-10
TD_104041,cust_5303,5834838.37,C,JPN,2022-05-10
FX_104042,cust_9700,796384.94,D,KON,2022-05-10
FX_104043,cust_1558,9247651.83,D,JPN,2022-05-10
FX_104044,cust_2843,6619739.75,D,USA,2022-05-10
TD_104045,cust_3093,5486115.68,D,USA,2022-05-10
TD_104046,cust_5746,112636.58,D,IND,2022-05-10
TD_104047,cust_1057,4038907.86,C,AFG,2022-05-10
FX_104048,cust_9993,8380010.23,D,IND,2022-05-10
FX_104049,cust_4747,1358859.62,D,KON,2022-05-10
FX_104050,cust_9633,113266.16,D,IND,2022-05-10
TD_104051,cust_3361,2220367.41,C,USA,2022-05-10
TD_104052,cust_7622,9175526.22,C,JPN,2022-05-10
TD_104053,cust_4363,8426643.14,D,CHN,2022-05-10
TD_104054,cust_1701,2527240.68,C,JPN,2022-05-10
FX_104055,cust_4417,2565775.66,C,KON,2022-05-10
TD_104056,cust_4422,7325743.61,C,CHN,2022-05-10
FX_104057,cust_7145,1742691.1,D,KON,2022-05-10
TD_104058,cust_1880,307950.39,D,PAL,2022-05-10
FX_104059,cust_2658,811545.07,D,CHN,2022-05-10
FX_104060,cust_9679,7132661.52,C,PAL,2022-05-10
TD_104061,cust_2812,9361360.16,C,USA,2022-05-10
TD_104062,cust_8744,1022714.36,C,JPN,2022-05-10
FX_104063,cust_7248,1262067.95,C,KON,2022-05-10
FX_104064,cust_1790,6294263.31,D,AFG,2022-05-10
FX_104065,cust_1055,2559146.8,D,AFG,2022-05-10
TD_104066,cust_7647,2341947.16,D,USA,2022-05-10
TD_104067,cust_4637,7943612.34,D,PAL,2022-05-10
FX_104068,cust_3828,2950105.96,D,CHN,2022-05-10
FX_104069,cust_2775,7934355.99,C,USA,2022-05-10
TD_104070,cust_3634,8900565.07,C,JPN,2022-05-10
FX_104071,cust_1673,2275558.82,D,PAL,2022-05-10
FX_104072,cust_5830,5422725.21,D,KON,2022-05-10
FX_104073,cust_9541,5738089.4,C,CAN,2022-05-10
FX_104074,cust_2830,3120252.07,C,CAN,2022-05-10
TD_104075,cust_1465,7417103.87,C,IND,2022-05-10
TD_104076,cust_5949,3045137.49,C,JPN,2022-05-10
FX_104077,cust_5106,838881.68,C,CAN,2022-05-10
FX_104078,cust_4242,8012590.88,C,JPN,2022-05-10
FX_104079,cust_3026,1029377.37,C,PAL,2022-05-10
TD_104080,cust_5236,8901457.71,C,PAL,2022-05-10
FX_104081,cust_7784,4023909.52,C,PAL,2022-05-10
TD_104082,cust_2031,2238549.67,D,PAL,2022-05-10
FX_104083,cust_3639,5795091.67,C,CHN,2022-05-10
TD_104084,cust_8270,1928965.68,D,USA,2022-05-10
TD_104085,cust_3997,579078.82,C,KON,2022-05-10
FX_104086,cust_7965,2627443.32,C,JPN,2022-05-10
FX_104087,cust_6304,9972414.75,C,JPN,2022-05-10
FX_104088,cust_9730,7812339.75,C,JPN,2022-05-10
TD_104089,cust_9340,9661109.85,D,CAN,2022-05-10
TD_104090,cust_8220,1156342.6,D,USA,2022-05-10
TD_104091,cust_1107,2387095.22,D,JPN,2022-05-10
FX_104092,cust_9416,8030418.54,D,PAL,2022-05-10
FX_104093,cust_7407,6127030.99,D,AFG,2022-05-10
FX_104094,cust_3746,8925463.06,D,JPN,2022-05-10
TD_104095,cust_3220,956701.94,D,PAL,2022-05-10
FX_104096,cust_3684,9942423.29,D,CHN,2022-05-10
TD_104097,cust_2606,1799222.15,C,AFG,2022-05-10
FX_104098,cust_6422,7205109.52,D,KON,2022-05-10
FX_104099,cust_9412,4484393.88,C,USA,2022-05-10
FX_104100,cust_2241,67125.55,C,AFG,2022-05-10
TD_104101,cust_1958,8516387.48,D,IND,2022-05-10
TD_104102,cust_3226,3456059.92,C,PAL,2022-05-10
TD_104103,cust_1625,7374874.92,C,IND,2022-05-10
FX_104104,cust_9191,6174403.97,C,AFG,2022-05-10
TD_104105,cust_6386,2474083.91,D,AFG,2022-05-10
FX_104106,cust_7117,4437874.45,C,CHN,2022-05-10
FX_104107,cust_3969,5879949.43,D,CHN,2022-05-10
TD_104108,cust_9126,6357729.94,C,KON,2022-05-10
TD_104109,cust_9095,9987389.51,D,KON,2022-05-10
FX_104110,cust_1405,7116936.85,C,AFG,2022-05-10
FX_104111,cust_4577,671323.28,C,AFG,2022-05-10
TD_104112,cust_6123,5678888.18,C,KON,2022-05-10
TD_104113,cust_3803,325794.72,C,AFG,2022-05-10
TD_104114,cust_1218,3508258.36,C,CAN,2022-05-10
FX_104115,cust_2192,8783109.33,D,PAL,2022-05-10
FX_104116,cust_7167,3788758.76,C,CHN,2022-05-10
TD_104117,cust_5574,1106559.37,D,IND,2022-05-10
FX_104118,cust_1467,3702801.7,D,PAL,2022-05-10
TD_104119,cust_8811,3111731.34,C,KON,2022-05-10
TD_104120,cust_6954,5813153.0,C,JPN,2022-05-10
TD_104121,cust_6066,432319.94,D,JPN,2022-05-10
TD_104122,cust_1385,5652580.52,D,IND,2022-05-10
FX_104123,cust_6401,3818255.95,C,IND,2022-05-10
TD_104124,cust_8381,5201632.97,C,USA,2022-05-10
TD_104125,cust_7794,2734964.21,D,KON,2022-05-10
FX_104126,cust_4692,5132653.07,D,USA,2022-05-10
FX_104127,cust_4983,5505328.68,C,PAL,2022-05-10
TD_104128,cust_5575,3348399.17,D,CAN,2022-05-10
TD_104129,cust_4431,3392013.8,D,JPN,2022-05-10
TD_104130,cust_5756,5094613.44,D,JPN,2022-05-10
FX_104131,cust_3489,9450053.46,D,PAL,2022-05-10
TD_104132,cust_7839,6665304.19,D,IND,2022-05-10
FX_104133,cust_3754,6492345.02,C,AFG,2022-05-10
FX_104134,cust_1483,3983528.0,D,KON,2022-05-10
TD_104135,cust_2805,3501646.53,C,CHN,2022-05-10
TD_104136,cust_3842,6703755.62,D,KON,2022-05-10
TD_104137,cust_5815,9070406.57,D,PAL,2022-05-10
FX_104138,cust_9261,7653191.58,C,KON,2022-05-10
TD_104139,cust_1580,9412600.78,C,PAL,2022-05-10
TD_104140,cust_2677,1776891.15,D,JPN,2022-05-10
FX_104141,cust_5129,3801576.67,D,KON,2022-05-10
FX_104142,cust_4261,8130027.58,C,JPN,2022-05-10
TD_104143,cust_2564,4620656.76,C,AFG,2022-05-10
TD_104144,cust_9055,4173341.2,C,KON,2022-05-10
FX_104145,cust_2705,8011413.36,D,CAN,2022-05-10
FX_104146,cust_2382,1060877.36,D,PAL,2022-05-10
FX_104147,cust_5589,4997292.35,C,PAL,2022-05-10
TD_104148,cust_5160,6111162.57,D,CAN,2022-05-10
TD_104149,cust_3568,8521686.37,C,AFG,2022-05-10
TD_104150,cust_1619,663168.85,D,USA,2022-05-10
TD_104151,cust_9371,7894647.16,D,AFG,2022-05-10
TD_104152,cust_1901,3114876.92,D,IND,2022-05-10
TD_104153,cust_9401,4959329.67,D,AFG,2022-05-10
FX_104154,cust_3549,7101951.24,D,CAN,2022-05-10
FX_104155,cust_4257,7982800.64,D,CAN,2022-05-10
TD_104156,cust_7549,8907845.88,C,CHN,2022-05-10
TD_104157,cust_3343,5921461.31,D,USA,2022-05-10
FX_104158,cust_4489,7987775.06,C,CAN,2022-05-10
TD_104159,cust_5916,4975255.89,C,CAN,2022-05-10
FX_104160,cust_6032,9083299.62,D,CAN,2022-05-10
FX_104161,cust_5201,1604293.84,C,JPN,2022-05-10
FX_104162,cust_3475,3815125.34,D,KON,2022-05-10
TD_104163,cust_8882,9463030.29,D,KON,2022-05-10
FX_104164,cust_9739,866169.49,C,USA,2022-05-10
FX_104165,cust_3041,9769589.56,D,USA,2022-05-10
