tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
TD_106882,cust_8679,6867798.95,D,CAN,2022-05-11
TD_106883,cust_5331,8911898.79,D,USA,2022-05-11
FX_106884,cust_3788,9168127.75,D,CAN,2022-05-11
TD_106885,cust_1688,1293115.01,D,PAL,2022-05-11
TD_106886,cust_9762,3646147.24,D,CAN,2022-05-11
TD_106887,cust_1615,2654916.6,D,CAN,2022-05-11
TD_106888,cust_7433,9163946.09,C,AFG,2022-05-11
TD_106889,cust_6911,5227369.58,C,KON,2022-05-11
TD_106890,cust_2660,7249980.16,D,JPN,2022-05-11
FX_106891,cust_5085,7557885.98,C,JPN,2022-05-11
TD_106892,cust_1296,5027343.72,D,IND,2022-05-11
TD_106893,cust_7065,715978.98,C,CAN,2022-05-11
TD_106894,cust_2613,6410708.5,D,PAL,2022-05-11
FX_106895,cust_8581,9510190.09,D,CHN,2022-05-11
TD_106896,cust_4749,7372152.24,D,KON,2022-05-11
TD_106897,cust_5304,7537570.64,C,PAL,2022-05-11
TD_106898,cust_5211,1190049.8,C,JPN,2022-05-11
FX_106899,cust_3407,4270289.45,C,IND,2022-05-11
FX_106900,cust_5955,873212.13,C,CAN,2022-05-11
TD_106901,cust_8935,577822.51,C,KON,2022-05-11
FX_106902,cust_7996,2177094.02,D,USA,2022-05-11
TD_106903,cust_7054,4127817.82,D,CAN,2022-05-11
TD_106904,cust_5975,9716959.74,D,CHN,2022-05-11
FX_106905,cust_9589,9771696.36,D,USA,2022-05-11
FX_106906,cust_2624,4387746.56,D,AFG,2022-05-11
FX_106907,cust_5414,2926267.85,D,AFG,2022-05-11
FX_106908,cust_4092,2863712.27,D,AFG,2022-05-11
FX_106909,cust_1644,1378935.5,C,JPN,2022-05-11
FX_106910,cust_5509,1312458.18,D,IND,2022-05-11
TD_106911,cust_6309,401566.28,D,AFG,2022-05-11
FX_106912,cust_7670,2224269.73,D,KON,2022-05-11
FX_106913,cust_9712,7698484.7,D,JPN,2022-05-11
TD_106914,cust_1308,6056091.39,D,AFG,2022-05-11
FX_106915,cust_1718,9848427.4,C,JPN,2022-05-11
FX_106916,cust_7207,1555473.27,D,KON,2022-05-11
TD_106917,cust_8058,102100.05,C,PAL,2022-05-11
FX_106918,cust_5422,8447118.79,D,PAL,2022-05-11
TD_106919,cust_3928,9226761.62,C,KON,2022-05-11
TD_106920,cust_4707,1746035.16,C,KON,2022-05-11
TD_106921,cust_5107,278838.51,C,CHN,2022-05-11
TD_106922,cust_3563,3336421.01,C,AFG,2022-05-11
FX_106923,cust_3238,5953732.96,D,PAL,2022-05-11
TD_106924,cust_4893,9059395.46,D,KON,2022-05-11
FX_106925,cust_4880,3050424.08,D,CAN,2022-05-11
TD_106926,cust_8378,9818606.07,D,CAN,2022-05-11
TD_106927,cust_6987,422474.04,D,KON,2022-05-11
FX_106928,cust_3084,2078619.3,D,AFG,2022-05-11
TD_106929,cust_4770,110979.35,C,AFG,2022-05-11
TD_106930,cust_3083,3219062.46,C,IND,2022-05-11
TD_106931,cust_9675,1675850.98,D,JPN,2022-05-11
TD_106932,cust_4890,8313609.44,D,CAN,2022-05-11
FX_106933,cust_5208,7397658.43,C,KON,2022-05-11
TD_106934,cust_5975,2661380.36,C,USA,2022-05-11
FX_106935,cust_9115,4552357.71,D,USA,2022-05-11
FX_106936,cust_9050,1982691.71,C,USA,2022-05-11
TD_106937,cust_6064,9165512.79,D,CAN,2022-05-11
FX_106938,cust_2099,650093.87,C,CHN,2022-05-11
FX_106939,cust_5190,3819112.72,C,USA,2022-05-11
TD_106940,cust_5073,755213.1,C,IND,2022-05-11
TD_106941,cust_2134,6412115.99,C,CHN,2022-05-11
FX_106942,cust_8656,1856466.09,D,AFG,2022-05-11
TD_106943,cust_2937,3126913.47,D,KON,2022-05-11
TD_106944,cust_3270,121834.56,C,IND,2022-05-11
FX_106945,cust_7615,5930162.92,D,JPN,2022-05-11
TD_106946,cust_9109,1156508.12,D,JPN,2022-05-11
TD_106947,cust_5265,5245453.14,D,JPN,2022-05-11
FX_106948,cust_9239,8951035.47,D,KON,2022-05-11
TD_106949,cust_1645,2648502.64,D,AFG,2022-05-11
TD_106950,cust_8203,9955043.75,C,AFG,2022-05-11
FX_106951,cust_3834,451521.41,C,AFG,2022-05-11
TD_106952,cust_3991,1623491.69,C,CAN,2022-05-11
TD_106953,cust_2527,770891.72,C,AFG,2022-05-11
FX_106954,cust_6301,7113846.79,D,JPN,2022-05-11
FX_106955,cust_6439,7529835.41,D,AFG,2022-05-11
TD_106956,cust_7749,5978707.55,D,JPN,2022-05-11
FX_106957,cust_8847,4702162.81,C,JPN,2022-05-11
FX_106958,cust_3113,2190601.11,C,PAL,2022-05-11
TD_106959,cust_1488,8200794.42,D,CHN,2022-05-11
TD_106960,cust_6163,21766.76,D,IND,2022-05-11
TD_106961,cust_5899,4424447.91,D,JPN,2022-05-11
FX_106962,cust_4431,7731068.09,C,KON,2022-05-11
TD_106963,cust_4417,6406002.78,D,PAL,2022-05-11
FX_106964,cust_5906,7637506.28,C,JPN,2022-05-11
TD_106965,cust_2268,9193861.0,D,JPN,2022-05-11
FX_106966,cust_8745,6910646.76,D,CAN,2022-05-11
TD_106967,cust_2760,6110890.69,C,AFG,2022-05-11
TD_106968,cust_2797,6116473.93,C,JPN,2022-05-11
FX_106969,cust_5511,7829968.06,D,AFG,2022-05-11
FX_106970,cust_5478,7991477.4,C,IND,2022-05-11
FX_106971,cust_3478,7681356.61,C,KON,2022-05-11
FX_106972,cust_8919,8279578.11,C,AFG,2022-05-11
TD_106973,cust_7184,7060034.78,C,AFG,2022-05-11
TD_106974,cust_6286,2771318.13,D,PAL,2022-05-11
TD_106975,cust_9391,5765704.79,C,IND,2022-05-11
FX_106976,cust_5849,4791731.6,C,CHN,2022-05-11
TD_106977,cust_8977,3324041.85,C,CAN,2022-05-11
TD_106978,cust_2008,7008127.22,C,JPN,2022-05-11
FX_106979,cust_8285,3276169.76,C,CAN,2022-05-11
TD_106980,cust_5947,4905654.27,D,KON,2022-05-11
TD_106981,cust_3034,6283783.78,D,KON,2022-05-11
FX_106982,cust_1379,1359274.76,C,KON,2022-05-11
TD_106983,cust_1276,7427073.86,D,KON,2022-05-11
FX_106984,cust_7797,1239584.14,D,IND,2022-05-11
TD_106985,cust_3090,392114.19,C,CHN,2022-05-11
TD_106986,cust_9754,8186210.1,C,PAL,2022-05-11
FX_106987,cust_2809,9209241.25,D,USA,2022-05-11
FX_106988,cust_6148,9630363.23,C,PAL,2022-05-11
TD_106989,cust_8224,5223352.66,C,PAL,2022-05-11
TD_106990,cust_7277,7747880.11,D,PAL,2022-05-11
TD_106991,cust_5072,1376577.83,D,AFG,2022-05-11
TD_106992,cust_7640,5050044.5,D,CHN,2022-05-11
FX_106993,cust_4065,4002032.6,C,KON,2022-05-11
TD_106994,cust_2786,2906272.21,D,KON,2022-05-11
TD_106995,cust_6641,9992460.69,D,JPN,2022-05-11
FX_106996,cust_1134,1196137.94,D,USA,2022-05-11
TD_106997,cust_6853,1038455.93,D,AFG,2022-05-11
TD_106998,cust_4275,9725563.67,C,KON,2022-05-11
FX_106999,cust_1865,5898564.96,D,IND,2022-05-11
FX_107000,cust_7958,1132475.77,D,USA,2022-05-11
FX_107001,cust_9363,7482481.92,C,AFG,2022-05-11
TD_107002,cust_8806,7388898.38,C,IND,2022-05-11
FX_107003,cust_5414,3855200.37,D,AFG,2022-05-11
TD_107004,cust_3714,4663515.67,D,PAL,2022-05-11
TD_107005,cust_5218,7688781.8,D,AFG,2022-05-11
TD_107006,cust_4965,5539853.72,D,CHN,2022-05-11
TD_107007,cust_4299,5391310.55,C,CAN,2022-05-11
TD_107008,cust_9543,1216837.53,C,IND,2022-05-11
FX_107009,cust_3686,6260823.26,C,JPN,2022-05-11
TD_107010,cust_7351,382512.61,C,CAN,2022-05-11
TD_107011,cust_3071,1206022.23,C,JPN,2022-05-11
TD_107012,cust_3914,1615421.98,D,JPN,2022-05-11
FX_107013,cust_9604,1452096.02,C,JPN,2022-05-11
FX_107014,cust_8159,2390784.42,D,CHN,2022-05-11
FX_107015,cust_9064,6122986.51,C,KON,2022-05-11
TD_107016,cust_4286,8068792.28,D,AFG,2022-05-11
FX_107017,cust_7793,1266072.82,D,IND,2022-05-11
FX_107018,cust_4040,3296963.95,C,CAN,2022-05-11
FX_107019,cust_2853,5432080.13,D,KON,2022-05-11
TD_107020,cust_4426,3186140.64,D,CHN,2022-05-11
FX_107021,cust_8686,4903049.76,D,CAN,2022-05-11
TD_107022,cust_8736,223712.36,C,CHN,2022-05-11
FX_107023,cust_9993,987047.01,D,AFG,2022-05-11
FX_107024,cust_4468,3019400.43,C,AFG,2022-05-11
FX_107025,cust_6676,393392.99,D,USA,2022-05-11
TD_107026,cust_6567,4499244.93,D,KON,2022-05-11
TD_107027,cust_7005,4970674.5,C,USA,2022-05-11
TD_107028,cust_4260,9701657.56,C,AFG,2022-05-11
FX_107029,cust_5244,841926.87,D,PAL,2022-05-11
FX_107030,cust_7809,5038263.63,C,CHN,2022-05-11
FX_107031,cust_3795,1724812.63,C,IND,2022-05-11
TD_107032,cust_1451,1371604.78,C,AFG,2022-05-11
TD_107033,cust_1657,3482648.61,D,IND,2022-05-11
TD_107034,cust_6872,1804533.59,D,AFG,2022-05-11
FX_107035,cust_6759,5231276.92,C,CHN,2022-05-11
FX_107036,cust_6983,3431065.63,C,AFG,2022-05-11
FX_107037,cust_1709,612666.58,C,IND,2022-05-11
TD_107038,cust_1815,9589792.21,C,CHN,2022-05-11
FX_107039,cust_4024,2309159.21,D,USA,2022-05-11
FX_107040,cust_1858,819042.66,C,CAN,2022-05-11
TD_107041,cust_5527,9836251.86,C,JPN,2022-05-11
TD_107042,cust_6595,8549727.64,D,AFG,2022-05-11
FX_107043,cust_8595,1693340.05,C,AFG,2022-05-11
TD_107044,cust_7641,313983.06,D,CHN,2022-05-11
FX_107045,cust_3433,4953256.0,D,IND,2022-05-11
