tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
FX_100109,cust_2854,5452392.16,D,CHN,2022-05-09
FX_100110,cust_3653,1915498.48,C,CHN,2022-05-09
FX_100111,cust_2344,5654707.16,D,USA,2022-05-09
FX_100112,cust_1995,6971911.22,D,KON,2022-05-09
TD_100113,cust_2722,7751927.77,C,AFG,2022-05-09
FX_100114,cust_6968,3653933.06,C,CAN,2022-05-09
FX_100115,cust_4389,1802985.03,C,CAN,2022-05-09
TD_100116,cust_2587,2176856.06,C,USA,2022-05-09
FX_100117,cust_6949,6730654.05,D,IND,2022-05-09
TD_100118,cust_2109,9852125.62,C,JPN,2022-05-09
FX_100119,cust_1347,3188499.59,C,CHN,2022-05-09
TD_100120,cust_2116,5021029.22,D,CHN,2022-05-09
FX_100121,cust_3909,9154498.8,D,AFG,2022-05-09
TD_100122,cust_3403,9335746.27,D,PAL,2022-05-09
TD_100123,cust_2868,7545679.46,D,USA,2022-05-09
TD_100124,cust_9073,2330472.88,D,USA,2022-05-09
TD_100125,cust_9131,5231639.77,D,CHN,2022-05-09
TD_100126,cust_3160,5100249.91,C,KON,2022-05-09
FX_100127,cust_7836,1045457.47,C,USA,2022-05-09
TD_100128,cust_7835,3549551.11,C,IND,2022-05-09
FX_100129,cust_2805,3989148.33,C,JPN,2022-05-09
TD_100130,cust_5175,2019069.43,C,CAN,2022-05-09
TD_100131,cust_8351,9183064.53,C,AFG,2022-05-09
TD_100132,cust_3180,5516061.05,D,USA,2022-05-09
TD_100133,cust_4914,2951782.45,D,PAL,2022-05-09
FX_100134,cust_5082,3371557.86,C,AFG,2022-05-09
FX_100135,cust_7195,5453828.75,C,JPN,2022-05-09
TD_100136,cust_9601,6410259.53,C,PAL,2022-05-09
FX_100137,cust_2895,6232218.51,C,CAN,2022-05-09
TD_100138,cust_4303,1220598.75,D,CHN,2022-05-09
TD_100139,cust_3234,7783848.85,D,KON,2022-05-09
FX_100140,cust_4394,2475535.57,D,KON,2022-05-09
FX_100141,cust_2516,2178118.76,D,CHN,2022-05-09
TD_100142,cust_2375,7237004.01,C,IND,2022-05-09
TD_100143,cust_9876,3963541.99,C,KON,2022-05-09
FX_100144,cust_9750,6204982.24,D,JPN,2022-05-09
FX_100145,cust_6405,7941985.61,D,CAN,2022-05-09
TD_100146,cust_5455,5126711.41,C,IND,2022-05-09
FX_100147,cust_9310,6399118.01,C,CHN,2022-05-09
TD_100148,cust_8796,7345335.01,C,AFG,2022-05-09
FX_100149,cust_5859,2299940.04,D,PAL,2022-05-09
FX_100150,cust_9194,7146610.15,D,KON,2022-05-09
FX_100151,cust_4947,1786043.26,C,IND,2022-05-09
FX_100152,cust_4817,7917446.33,C,IND,2022-05-09
TD_100153,cust_1886,901417.53,D,CAN,2022-05-09
TD_100154,cust_3936,4276555.26,D,IND,2022-05-09
TD_100155,cust_4722,7531593.39,D,KON,2022-05-09
TD_100156,cust_4823,7887384.27,C,CHN,2022-05-09
TD_100157,cust_9480,7753228.02,C,CHN,2022-05-09
TD_100158,cust_1630,7035666.32,C,JPN,2022-05-09
TD_100159,cust_5260,5320921.35,C,KON,2022-05-09
TD_100160,cust_5682,2191062.18,D,KON,2022-05-09
TD_100161,cust_3718,9644923.7,D,CAN,2022-05-09
FX_100162,cust_1160,3133716.14,C,AFG,2022-05-09
FX_100163,cust_1124,9854942.89,D,USA,2022-05-09
FX_100164,cust_3826,4955294.11,D,USA,2022-05-09
FX_100165,cust_8604,7526816.3,C,CHN,2022-05-09
TD_100166,cust_6395,284787.92,C,USA,2022-05-09
FX_100167,cust_7721,1004470.05,C,IND,2022-05-09
FX_100168,cust_1884,180024.15,D,USA,2022-05-09
TD_100169,cust_4661,6452881.42,C,PAL,2022-05-09
FX_100170,cust_6095,5680648.65,D,PAL,2022-05-09
TD_100171,cust_5604,6215971.12,C,JPN,2022-05-09
TD_100172,cust_8820,7813950.99,C,USA,2022-05-09
TD_100173,cust_7607,2840424.19,D,PAL,2022-05-09
FX_100174,cust_3551,2762948.6,C,CHN,2022-05-09
TD_100175,cust_6794,8469095.5,D,CHN,2022-05-09
FX_100176,cust_2171,6126930.43,C,PAL,2022-05-09
TD_100177,cust_5214,9852000.01,D,JPN,2022-05-09
FX_100178,cust_9742,2268605.66,C,CHN,2022-05-09
TD_100179,cust_2839,5989813.87,D,PAL,2022-05-09
TD_100180,cust_1190,2595771.65,C,USA,2022-05-09
TD_100181,cust_1878,9853220.04,C,AFG,2022-05-09
FX_100182,cust_8090,6351896.23,C,IND,2022-05-09
TD_100183,cust_8854,9364887.01,D,JPN,2022-05-09
FX_100184,cust_6090,1977261.07,C,JPN,2022-05-09
TD_100185,cust_8112,3851998.85,D,CAN,2022-05-09
TD_100186,cust_1114,3850387.38,D,AFG,2022-05-09
FX_100187,cust_4731,1157960.59,C,USA,2022-05-09
TD_100188,cust_7111,3250494.88,D,KON,2022-05-09
TD_100189,cust_9664,2729866.97,D,CHN,2022-05-09
TD_100190,cust_1075,2887761.35,D,IND,2022-05-09
FX_100191,cust_8420,7243414.02,C,AFG,2022-05-09
TD_100192,cust_3806,1172387.18,D,PAL,2022-05-09
FX_100193,cust_9223,2951489.73,C,USA,2022-05-09
TD_100194,cust_9977,9443352.39,C,CAN,2022-05-09
TD_100195,cust_8443,3084820.99,C,JPN,2022-05-09
FX_100196,cust_9871,6677238.46,C,CAN,2022-05-09
TD_100197,cust_9972,8476559.22,C,CAN,2022-05-09
TD_100198,cust_1851,428921.23,C,KON,2022-05-09
FX_100199,cust_1517,7072663.76,C,USA,2022-05-09
FX_100200,cust_8898,4533721.49,D,KON,2022-05-09
FX_100201,cust_8341,1752828.46,D,CHN,2022-05-09
FX_100202,cust_7714,7143586.03,C,PAL,2022-05-09
FX_100203,cust_9735,5939871.88,C,KON,2022-05-09
TD_100204,cust_5646,5886500.26,D,AFG,2022-05-09
FX_100205,cust_7192,1942543.66,C,USA,2022-05-09
TD_100206,cust_6287,1922174.6,D,AFG,2022-05-09
FX_100207,cust_7774,8234330.63,D,PAL,2022-05-09
FX_100208,cust_8744,2553084.01,C,CAN,2022-05-09
FX_100209,cust_8966,5110428.67,D,AFG,2022-05-09
FX_100210,cust_1749,7923239.88,D,CHN,2022-05-09
FX_100211,cust_3078,4093950.45,D,CHN,2022-05-09
TD_100212,cust_3274,4995502.34,D,PAL,2022-05-09
TD_100213,cust_2242,6003811.67,D,AFG,2022-05-09
FX_100214,cust_5326,9046060.01,D,IND,2022-05-09
TD_100215,cust_5905,6404644.57,D,JPN,2022-05-09
FX_100216,cust_6169,236349.0,C,CHN,2022-05-09
TD_100217,cust_5727,1069835.44,D,AFG,2022-05-09
FX_100218,cust_9056,2821048.4,C,KON,2022-05-09
FX_100219,cust_9513,437460.84,C,PAL,2022-05-09
FX_100220,cust_9803,1685534.61,C,JPN,2022-05-09
TD_100221,cust_8125,4137051.85,C,AFG,2022-05-09
FX_100222,cust_5004,6328642.48,C,JPN,2022-05-09
TD_100223,cust_6736,2491811.98,C,CAN,2022-05-09
FX_100224,cust_2187,5292486.52,D,IND,2022-05-09
FX_100225,cust_2645,2628029.92,D,AFG,2022-05-09
FX_100226,cust_3168,233348.16,D,CHN,2022-05-09
TD_100227,cust_3931,8457650.5,C,AFG,2022-05-09
FX_100228,cust_2404,8322907.04,D,CHN,2022-05-09
FX_100229,cust_5748,5311393.26,C,USA,2022-05-09
FX_100230,cust_2581,4955591.75,D,AFG,2022-05-09
FX_100231,cust_6203,156664.71,C,JPN,2022-05-09
FX_100232,cust_6942,7512373.09,C,USA,2022-05-09
TD_100233,cust_1428,563313.42,C,PAL,2022-05-09
FX_100234,cust_3006,8500311.6,C,AFG,2022-05-09
TD_100235,cust_1571,1315553.11,C,AFG,2022-05-09
TD_100236,cust_2751,5848255.71,C,JPN,2022-05-09
FX_100237,cust_7768,8008732.9,D,KON,2022-05-09
FX_100238,cust_8480,7531156.89,C,CHN,2022-05-09
TD_100239,cust_5047,8270806.93,C,USA,2022-05-09
FX_100240,cust_4824,6461682.25,D,CHN,2022-05-09
TD_100241,cust_1759,7460167.0,C,JPN,2022-05-09
TD_100242,cust_8286,2098537.06,C,KON,2022-05-09
TD_100243,cust_2588,3688009.66,D,CAN,2022-05-09
TD_100244,cust_4574,8017115.22,C,IND,2022-05-09
FX_100245,cust_6721,2940577.91,D,CHN,2022-05-09
FX_100246,cust_8915,2133366.04,D,PAL,2022-05-09
TD_100247,cust_6346,8055172.74,C,PAL,2022-05-09
FX_100248,cust_7601,6165713.63,C,USA,2022-05-09
FX_100249,cust_1958,5536585.88,C,KON,2022-05-09
FX_100250,cust_8113,2435708.67,D,JPN,2022-05-09
TD_100251,cust_8624,6024959.62,D,AFG,2022-05-09
TD_100252,cust_1115,4801287.96,C,KON,2022-05-09
FX_100253,cust_9763,8342473.2,D,IND,2022-05-09
FX_100254,cust_4899,1437805.41,C,USA,2022-05-09
TD_100255,cust_8263,2845794.34,C,CAN,2022-05-09
TD_100256,cust_7267,4707698.57,D,PAL,2022-05-09
FX_100257,cust_4198,8271351.04,C,CAN,2022-05-09
TD_100258,cust_2937,6274350.55,C,USA,2022-05-09
TD_100259,cust_6795,391726.43,D,KON,2022-05-09
TD_100260,cust_6491,2844465.01,C,AFG,2022-05-09
TD_100261,cust_3366,7502007.1,C,PAL,2022-05-09
TD_100262,cust_4505,5157311.25,C,JPN,2022-05-09
FX_100263,cust_3141,3606282.03,C,PAL,2022-05-09
TD_100264,cust_6238,5465676.93,D,CAN,2022-05-09
TD_100265,cust_3536,6068168.64,D,CAN,2022-05-09
FX_100266,cust_5226,9941477.47,C,CHN,2022-05-09
TD_100267,cust_9498,2280529.61,C,JPN,2022-05-09
TD_100268,cust_3417,1946825.4,C,JPN,2022-05-09
FX_100269,cust_9821,1989679.95,C,JPN,2022-05-09
TD_100270,cust_1087,5422375.57,C,PAL,2022-05-09
FX_100271,cust_5560,5571506.96,D,CHN,2022-05-09
FX_100272,cust_5597,992943.61,C,PAL,2022-05-09
TD_100273,cust_9695,8523252.33,D,PAL,2022-05-09
TD_100274,cust_8150,3928556.4,D,CAN,2022-05-09
TD_100275,cust_3617,5770869.74,C,JPN,2022-05-09
TD_100276,cust_6185,7829735.9,D,CHN,2022-05-09
FX_100277,cust_3163,7631713.52,D,AFG,2022-05-09
FX_100278,cust_7621,1647509.28,C,CHN,2022-05-09
TD_100279,cust_4714,7071701.25,C,USA,2022-05-09
FX_100280,cust_8010,5801833.61,D,USA,2022-05-09
TD_100281,cust_8559,6864219.86,C,CAN,2022-05-09
TD_100282,cust_4696,8302061.7,C,IND,2022-05-09
FX_100283,cust_7493,967254.17,D,JPN,2022-05-09
FX_100284,cust_7997,4535070.29,C,KON,2022-05-09
FX_100285,cust_9667,909157.19,D,AFG,2022-05-09
FX_100286,cust_1994,9338330.03,C,USA,2022-05-09
FX_100287,cust_7383,2957762.37,C,CHN,2022-05-09
TD_100288,cust_7052,1468193.53,D,IND,2022-05-09
TD_100289,cust_3118,5485736.1,C,USA,2022-05-09
FX_100290,cust_7003,2942288.35,C,IND,2022-05-09
TD_100291,cust_3163,9992102.11,D,JPN,2022-05-09
TD_100292,cust_6075,6686204.91,C,CAN,2022-05-09
TD_100293,cust_5527,3216779.02,C,CAN,2022-05-09
FX_100294,cust_3658,9637667.96,C,PAL,2022-05-09
TD_100295,cust_5341,7063964.85,C,KON,2022-05-09
TD_100296,cust_3864,2949306.8,D,AFG,2022-05-09
TD_100297,cust_5036,3061999.88,D,AFG,2022-05-09
FX_100298,cust_6518,1731787.44,C,IND,2022-05-09
FX_100299,cust_3786,9938995.92,C,KON,2022-05-09
FX_100300,cust_6565,7636122.61,D,USA,2022-05-09
FX_100301,cust_3711,7388026.42,C,JPN,2022-05-09
FX_100302,cust_5024,1857784.49,C,JPN,2022-05-09
FX_100303,cust_7949,862862.24,C,JPN,2022-05-09
FX_100304,cust_6814,6305549.64,D,KON,2022-05-09
TD_100305,cust_6477,9998646.69,C,AFG,2022-05-09
TD_100306,cust_6500,8862560.49,D,IND,2022-05-09
TD_100307,cust_5687,1612637.53,D,JPN,2022-05-09
FX_100308,cust_6646,3303618.99,C,USA,2022-05-09
FX_100309,cust_1627,8113739.73,C,CHN,2022-05-09
FX_100310,cust_2003,6682206.51,D,CAN,2022-05-09
FX_100311,cust_8767,8674153.64,C,IND,2022-05-09
FX_100312,cust_4972,1251263.69,C,JPN,2022-05-09
TD_100313,cust_7468,2700914.5,D,USA,2022-05-09
TD_100314,cust_7710,1047269.39,C,JPN,2022-05-09
FX_100315,cust_4912,7004866.55,C,USA,2022-05-09
FX_100316,cust_1619,7936575.89,D,JPN,2022-05-09
TD_100317,cust_7748,6844171.17,C,USA,2022-05-09
FX_100318,cust_9740,7314004.25,D,CAN,2022-05-09
TD_100319,cust_2733,7235353.86,D,CAN,2022-05-09
FX_100320,cust_3598,751977.28,C,PAL,2022-05-09
FX_100321,cust_7407,6359270.82,C,CAN,2022-05-09
FX_100322,cust_1263,7781957.77,D,USA,2022-05-09
TD_100323,cust_6451,160875.82,D,AFG,2022-05-09
TD_100324,cust_9851,1573960.19,D,CAN,2022-05-09
TD_100325,cust_5025,9768547.27,D,JPN,2022-05-09
FX_100326,cust_3254,5084869.38,C,KON,2022-05-09
TD_100327,cust_2350,9853701.11,C,CHN,2022-05-09
TD_100328,cust_4446,6031223.71,C,KON,2022-05-09
TD_100329,cust_4295,1532559.43,C,CHN,2022-05-09
FX_100330,cust_7745,3781647.92,C,CAN,2022-05-09
FX_100331,cust_1538,2517424.37,C,KON,2022-05-09
TD_100332,cust_2455,2539024.91,D,JPN,2022-05-09
FX_100333,cust_4337,8866153.28,C,JPN,2022-05-09
TD_100334,cust_8085,9809671.96,D,CAN,2022-05-09
TD_100335,cust_2958,5499290.28,C,USA,2022-05-09
TD_100336,cust_7530,6821150.15,C,IND,2022-05-09
FX_100337,cust_2334,7025753.88,D,CAN,2022-05-09
FX_100338,cust_1401,704705.7,C,PAL,2022-05-09
FX_100339,cust_7918,2182472.38,C,AFG,2022-05-09
FX_100340,cust_2144,5009387.14,C,IND,2022-05-09
TD_100341,cust_5444,4756062.22,D,AFG,2022-05-09
TD_100342,cust_5031,785727.02,D,PAL,2022-05-09
TD_100343,cust_4826,2735983.91,C,AFG,2022-05-09
TD_100344,cust_3648,7788983.7,C,CHN,2022-05-09
FX_100345,cust_7999,2215845.82,C,JPN,2022-05-09
TD_100346,cust_8796,7745481.46,D,AFG,2022-05-09
FX_100347,cust_6131,5976977.28,C,CAN,2022-05-09
FX_100348,cust_7268,1451723.4,D,KON,2022-05-09
TD_100349,cust_9160,8030434.11,C,JPN,2022-05-09
TD_100350,cust_4085,2150476.39,C,AFG,2022-05-09
TD_100351,cust_9843,9677199.4,D,PAL,2022-05-09
TD_100352,cust_7081,1670884.92,C,CHN,2022-05-09
FX_100353,cust_6700,3397330.04,C,IND,2022-05-09
TD_100354,cust_7150,2556174.46,D,KON,2022-05-09
FX_100355,cust_2357,1381728.77,D,CAN,2022-05-09
FX_100356,cust_2283,5353135.61,D,PAL,2022-05-09
FX_100357,cust_5098,3378991.15,D,AFG,2022-05-09
FX_100358,cust_1269,9575223.26,D,USA,2022-05-09
TD_100359,cust_4030,2556535.28,D,CHN,2022-05-09
TD_100360,cust_9279,8087871.16,D,JPN,2022-05-09
TD_100361,cust_1967,6566420.45,D,USA,2022-05-09
TD_100362,cust_7676,8632956.77,C,JPN,2022-05-09
FX_100363,cust_6805,474898.52,C,KON,2022-05-09
TD_100364,cust_3535,4605120.7,C,PAL,2022-05-09
TD_100365,cust_4723,5711078.11,D,CAN,2022-05-09
FX_100366,cust_3371,2421745.95,C,CAN,2022-05-09
TD_100367,cust_4052,8211000.05,C,CAN,2022-05-09
TD_100368,cust_3373,4180729.67,D,JPN,2022-05-09
FX_100369,cust_6059,2907294.37,C,AFG,2022-05-09
TD_100370,cust_5296,9491176.18,D,AFG,2022-05-09
FX_100371,cust_2738,1913.42,C,JPN,2022-05-09
FX_100372,cust_7289,2571847.14,C,USA,2022-05-09
TD_100373,cust_4599,4056583.09,D,JPN,2022-05-09
TD_100374,cust_6288,1575536.86,C,CHN,2022-05-09
FX_100375,cust_9481,3708210.85,D,JPN,2022-05-09
TD_100376,cust_4791,7861637.59,D,PAL,2022-05-09
FX_100377,cust_6496,6037511.1,C,CAN,2022-05-09
TD_100378,cust_3527,2462533.24,C,IND,2022-05-09
FX_100379,cust_7110,7872179.35,D,KON,2022-05-09
TD_100380,cust_3443,6830434.07,C,CAN,2022-05-09
FX_100381,cust_3999,7626618.85,D,AFG,2022-05-09
FX_100382,cust_2223,4690692.8,D,USA,2022-05-09
TD_100383,cust_2043,6341583.56,C,CAN,2022-05-09
FX_100384,cust_8857,3726263.7,C,PAL,2022-05-09
TD_100385,cust_9821,2801133.12,C,CAN,2022-05-09
FX_100386,cust_5093,5475560.47,D,CAN,2022-05-09
FX_100387,cust_6122,1014632.69,D,PAL,2022-05-09
FX_100388,cust_5550,8227685.95,D,CAN,2022-05-09
FX_100389,cust_7564,2826205.58,D,IND,2022-05-09
TD_100390,cust_3258,5544222.94,C,PAL,2022-05-09
TD_100391,cust_7820,7895212.84,C,USA,2022-05-09
TD_100392,cust_7357,9857852.44,C,AFG,2022-05-09
FX_100393,cust_4394,2804206.57,D,PAL,2022-05-09
TD_100394,cust_2098,3623357.71,D,CAN,2022-05-09
TD_100395,cust_4212,3221074.07,C,KON,2022-05-09
FX_100396,cust_6221,8886715.9,C,AFG,2022-05-09
TD_100397,cust_4531,655413.23,D,AFG,2022-05-09
FX_100398,cust_1021,6660900.33,D,KON,2022-05-09
TD_100399,cust_4849,1876207.16,C,PAL,2022-05-09
FX_100400,cust_3107,2677076.4,D,IND,2022-05-09
TD_100401,cust_1840,5900361.21,C,PAL,2022-05-09
TD_100402,cust_4300,9849512.04,D,PAL,2022-05-09
FX_100403,cust_7356,8857828.6,C,CHN,2022-05-09
TD_100404,cust_5277,825813.34,C,IND,2022-05-09
FX_100405,cust_4735,4761769.69,D,KON,2022-05-09
TD_100406,cust_3591,4258536.63,C,CAN,2022-05-09
FX_100407,cust_1397,2501745.34,D,USA,2022-05-09
FX_100408,cust_3358,1034584.33,D,CAN,2022-05-09
TD_100409,cust_3915,8532027.12,C,PAL,2022-05-09
TD_100410,cust_8323,793838.56,C,IND,2022-05-09
FX_100411,cust_9919,6047009.85,D,KON,2022-05-09
TD_100412,cust_9524,5314343.94,D,PAL,2022-05-09
TD_100413,cust_9840,2914389.92,D,USA,2022-05-09
FX_100414,cust_6556,2882271.5,C,PAL,2022-05-09
TD_100415,cust_9419,8143572.1,C,PAL,2022-05-09
TD_100416,cust_6613,8553274.14,C,AFG,2022-05-09
FX_100417,cust_2751,9445500.16,D,USA,2022-05-09
FX_100418,cust_2484,954005.2,C,JPN,2022-05-09
FX_100419,cust_4851,5397083.37,D,PAL,2022-05-09
TD_100420,cust_4991,5742148.11,D,USA,2022-05-09
FX_100421,cust_7513,6674787.39,C,AFG,2022-05-09
FX_100422,cust_6247,5945102.47,D,CHN,2022-05-09
FX_100423,cust_1376,700550.08,C,CHN,2022-05-09
TD_100424,cust_4511,611724.45,D,KON,2022-05-09
TD_100425,cust_7593,9925238.63,C,IND,2022-05-09
FX_100426,cust_9510,1367581.13,C,CHN,2022-05-09
FX_100427,cust_7433,5340214.76,D,IND,2022-05-09
TD_100428,cust_1967,8348361.34,D,CAN,2022-05-09
FX_100429,cust_4624,2100969.71,D,IND,2022-05-09
TD_100430,cust_5126,6978483.43,D,CAN,2022-05-09
TD_100431,cust_1973,6292045.19,C,PAL,2022-05-09
TD_100432,cust_9837,6852656.49,C,KON,2022-05-09
TD_100433,cust_4252,7402006.49,C,JPN,2022-05-09
FX_100434,cust_5297,5574501.86,D,PAL,2022-05-09
TD_100435,cust_8793,6803877.04,D,USA,2022-05-09
TD_100436,cust_9188,6185413.73,C,USA,2022-05-09
FX_100437,cust_4048,8315899.76,D,JPN,2022-05-09
FX_100438,cust_9486,2728.91,C,AFG,2022-05-09
TD_100439,cust_1280,488643.13,C,JPN,2022-05-09
FX_100440,cust_9527,9351262.92,C,USA,2022-05-09
TD_100441,cust_7280,6937143.2,C,IND,2022-05-09
TD_100442,cust_9420,8811884.51,D,CHN,2022-05-09
FX_100443,cust_9976,1523109.59,C,CAN,2022-05-09
TD_100444,cust_1835,1095056.08,C,CHN,2022-05-09
FX_100445,cust_5164,9486555.37,D,KON,2022-05-09
FX_100446,cust_5983,1980912.11,C,AFG,2022-05-09
FX_100447,cust_8653,9229589.93,D,JPN,2022-05-09
TD_100448,cust_4181,2015473.45,C,CHN,2022-05-09
TD_100449,cust_7650,8380062.21,C,JPN,2022-05-09
TD_100450,cust_8372,8663210.73,D,CAN,2022-05-09
TD_100451,cust_2250,2732977.29,C,PAL,2022-05-09
TD_100452,cust_9316,9822787.67,C,KON,2022-05-09
TD_100453,cust_3913,7756524.38,C,CHN,2022-05-09
TD_100454,cust_6328,726012.03,D,JPN,2022-05-09
