tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
TD_109930,cust_7178,20449485.85,D,PAL,2022-01-02
TD_109931,cust_3320,84749835.3,C,KON,2022-01-02
FX_109932,cust_5117,28656321.08,C,JPN,2022-01-02
TD_109933,cust_1202,39557888.43,C,KON,2022-01-02
TD_109934,cust_4046,58615473.8,D,CAN,2022-01-02
FX_109935,cust_9949,97991052.33,C,CAN,2022-01-02
TD_109936,cust_3814,45905534.17,C,JPN,2022-01-02
TD_109937,cust_7779,297277.36,D,CAN,2022-01-02
TD_109938,cust_8104,33069294.5,D,PAL,2022-01-02
TD_109939,cust_3898,78526044.38,D,CAN,2022-01-02
TD_109940,cust_1636,58022160.88,C,PAL,2022-01-02
FX_109941,cust_1186,92846698.37,D,AFG,2022-01-02
TD_109942,cust_8215,78233385.95,C,CHN,2022-01-02
FX_109943,cust_5195,93072854.25,D,IND,2022-01-02
TD_109944,cust_2826,89947872.85,D,CHN,2022-01-02
FX_109945,cust_1640,57634710.2,C,PAL,2022-01-02
FX_109946,cust_9437,22356218.79,C,KON,2022-01-02
TD_109947,cust_1142,32348486.34,C,PAL,2022-01-02
FX_109948,cust_2097,60981787.75,D,USA,2022-01-02
TD_109949,cust_5900,16274379.28,C,CAN,2022-01-02
TD_109950,cust_9550,6826146.63,D,AFG,2022-01-02
TD_109951,cust_8107,36110236.3,C,JPN,2022-01-02
FX_109952,cust_3280,91899029.17,D,KON,2022-01-02
FX_109953,cust_3007,42176913.15,C,KON,2022-01-02
FX_109954,cust_9651,50867171.6,C,IND,2022-01-02
FX_109955,cust_9908,753510.87,D,CHN,2022-01-02
FX_109956,cust_3156,55899284.7,D,AFG,2022-01-02
FX_109957,cust_6580,4956774.94,D,IND,2022-01-02
TD_109958,cust_3602,31712897.82,D,JPN,2022-01-02
FX_109959,cust_2197,97081290.42,D,USA,2022-01-02
TD_109960,cust_4680,28493956.33,C,IND,2022-01-02
FX_109961,cust_6648,84840937.51,D,AFG,2022-01-02
FX_109962,cust_8881,34056717.31,C,JPN,2022-01-02
TD_109963,cust_9895,73103113.66,C,CHN,2022-01-02
TD_109964,cust_1699,39912295.68,D,JPN,2022-01-02
FX_109965,cust_5384,46319405.61,C,PAL,2022-01-02
FX_109966,cust_7030,89773420.91,D,IND,2022-01-02
TD_109967,cust_6760,1240051.76,C,CAN,2022-01-02
TD_109968,cust_9604,88341249.47,D,USA,2022-01-02
TD_109969,cust_6729,39119420.93,D,CAN,2022-01-02
FX_109970,cust_1262,94148310.16,D,JPN,2022-01-02
TD_109971,cust_5970,11139837.54,C,CHN,2022-01-02
TD_109972,cust_6174,9955007.73,D,KON,2022-01-02
FX_109973,cust_8925,46334637.09,D,JPN,2022-01-02
FX_109974,cust_1170,56398398.9,D,CHN,2022-01-02
FX_109975,cust_5658,61291082.6,C,CAN,2022-01-02
TD_109976,cust_9856,70158291.48,D,IND,2022-01-02
FX_109977,cust_7944,48760075.51,D,JPN,2022-01-02
FX_109978,cust_2982,41598127.54,C,AFG,2022-01-02
TD_109979,cust_1092,95188070.52,D,CAN,2022-01-02
TD_109980,cust_8186,3446255.58,D,USA,2022-01-02
FX_109981,cust_6631,42847390.56,D,CAN,2022-01-02
FX_109982,cust_5687,98837952.05,D,CHN,2022-01-02
FX_109983,cust_8871,74648138.26,D,JPN,2022-01-02
TD_109984,cust_1911,18256338.78,D,JPN,2022-01-02
TD_109985,cust_1541,36288704.85,D,JPN,2022-01-02
FX_109986,cust_6042,6369047.28,C,KON,2022-01-02
FX_109987,cust_3062,96860187.85,C,AFG,2022-01-02
FX_109988,cust_3201,68839016.92,D,PAL,2022-01-02
FX_109989,cust_9181,70468645.77,D,JPN,2022-01-02
FX_109990,cust_5847,3281495.27,C,JPN,2022-01-02
FX_109991,cust_4562,15380726.79,C,JPN,2022-01-02
TD_109992,cust_3879,25432236.37,C,IND,2022-01-02
TD_109993,cust_1449,92254928.03,D,AFG,2022-01-02
FX_109994,cust_3963,2084340.8,D,KON,2022-01-02
TD_109995,cust_7036,18286673.72,C,KON,2022-01-02
FX_109996,cust_7142,70214223.99,D,CAN,2022-01-02
TD_109997,cust_6643,44191179.68,D,CHN,2022-01-02
FX_109998,cust_9970,70268577.63,D,AFG,2022-01-02
TD_109999,cust_3784,85116428.45,C,JPN,2022-01-02
TD_110000,cust_9927,56419363.3,D,PAL,2022-01-02
FX_110001,cust_8222,34078239.18,C,CAN,2022-01-02
FX_110002,cust_2056,84539879.2,C,CAN,2022-01-02
FX_110003,cust_7559,41419209.38,D,JPN,2022-01-02
FX_110004,cust_3286,28193982.18,C,CAN,2022-01-02
TD_110005,cust_1875,71161575.94,C,AFG,2022-01-02
TD_110006,cust_9005,89201643.5,C,AFG,2022-01-02
TD_110007,cust_3065,76176833.91,D,USA,2022-01-02
TD_110008,cust_3080,9451820.71,D,CHN,2022-01-02
TD_110009,cust_1226,9070094.04,C,KON,2022-01-02
FX_110010,cust_9750,96490531.61,D,AFG,2022-01-02
TD_110011,cust_4612,43985873.11,C,KON,2022-01-02
FX_110012,cust_2410,35374246.43,D,CAN,2022-01-02
TD_110013,cust_5002,16876653.22,D,JPN,2022-01-02
FX_110014,cust_7372,57358356.01,D,USA,2022-01-02
TD_110015,cust_2234,45220499.05,C,PAL,2022-01-02
FX_110016,cust_6777,76756007.08,D,AFG,2022-01-02
TD_110017,cust_7592,16084002.66,C,JPN,2022-01-02
TD_110018,cust_5167,76601366.4,D,JPN,2022-01-02
FX_110019,cust_2620,75195765.54,C,CAN,2022-01-02
TD_110020,cust_1025,4149895.2,C,CAN,2022-01-02
FX_110021,cust_8870,59728462.01,C,CAN,2022-01-02
FX_110022,cust_5731,84377476.15,C,USA,2022-01-02
TD_110023,cust_4636,83577955.36,C,USA,2022-01-02
FX_110024,cust_9761,75483278.48,D,KON,2022-01-02
TD_110025,cust_8843,44797796.15,D,PAL,2022-01-02
TD_110026,cust_8771,8444189.13,D,IND,2022-01-02
TD_110027,cust_8841,46010710.71,C,IND,2022-01-02
TD_110028,cust_5255,64345922.59,D,IND,2022-01-02
FX_110029,cust_2258,72479109.86,D,CHN,2022-01-02
FX_110030,cust_4066,14707897.37,C,KON,2022-01-02
TD_110031,cust_4161,13950385.87,D,CHN,2022-01-02
FX_110032,cust_9889,62169005.57,D,CHN,2022-01-02
TD_110033,cust_7300,67824204.77,C,KON,2022-01-02
FX_110034,cust_1267,12933951.83,C,CAN,2022-01-02
TD_110035,cust_9923,78002334.3,C,IND,2022-01-02
FX_110036,cust_9127,72519823.9,D,CAN,2022-01-02
TD_110037,cust_4900,31892730.23,C,JPN,2022-01-02
TD_110038,cust_4052,28853037.44,C,PAL,2022-01-02
TD_110039,cust_2552,71913098.4,C,PAL,2022-01-02
TD_110040,cust_4226,30753206.25,C,CAN,2022-01-02
TD_110041,cust_6252,72359838.87,C,IND,2022-01-02
FX_110042,cust_1088,27096124.7,D,CHN,2022-01-02
TD_110043,cust_2757,63248065.57,D,USA,2022-01-02
TD_110044,cust_8879,57140619.45,C,PAL,2022-01-02
TD_110045,cust_1755,92354192.84,C,USA,2022-01-02
FX_110046,cust_5881,47605474.18,C,USA,2022-01-02
TD_110047,cust_5932,59457957.4,D,CHN,2022-01-02
TD_110048,cust_1683,20610447.36,C,AFG,2022-01-02
TD_110049,cust_1371,26248328.9,C,JPN,2022-01-02
FX_110050,cust_7079,30292495.89,D,PAL,2022-01-02
TD_110051,cust_6054,1158605.28,D,USA,2022-01-02
FX_110052,cust_6119,41658156.39,D,CAN,2022-01-02
TD_110053,cust_3812,32221333.15,C,JPN,2022-01-02
FX_110054,cust_5683,48443746.59,D,AFG,2022-01-02
TD_110055,cust_6707,22195557.57,C,CAN,2022-01-02
FX_110056,cust_2835,284208.85,D,KON,2022-01-02
FX_110057,cust_3418,93320789.25,D,CHN,2022-01-02
TD_110058,cust_4766,96379827.89,C,CAN,2022-01-02
TD_110059,cust_1331,98085022.36,C,KON,2022-01-02
FX_110060,cust_3380,2777653.12,C,PAL,2022-01-02
TD_110061,cust_8726,18946169.5,C,CHN,2022-01-02
FX_110062,cust_3225,81100381.43,C,CAN,2022-01-02
FX_110063,cust_5261,78389768.93,C,CAN,2022-01-02
TD_110064,cust_3513,82780415.41,D,JPN,2022-01-02
TD_110065,cust_5342,410019.69,C,CAN,2022-01-02
FX_110066,cust_7262,1559982.63,D,JPN,2022-01-02
FX_110067,cust_3893,58247540.28,D,CHN,2022-01-02
FX_110068,cust_3128,72798338.86,D,CHN,2022-01-02
TD_110069,cust_7087,77494701.87,C,PAL,2022-01-02
FX_110070,cust_5112,99847153.17,C,IND,2022-01-02
FX_110071,cust_4620,90292593.92,C,KON,2022-01-02
TD_110072,cust_4395,26937293.98,C,USA,2022-01-02
FX_110073,cust_9582,51747737.64,C,USA,2022-01-02
FX_110074,cust_3374,30981858.27,D,USA,2022-01-02
TD_110075,cust_6774,72799433.28,D,CAN,2022-01-02
TD_110076,cust_1407,12642001.12,C,CHN,2022-01-02
TD_110077,cust_5692,60969540.55,D,PAL,2022-01-02
FX_110078,cust_8884,50438129.17,C,IND,2022-01-02
FX_110079,cust_2753,43760870.15,C,CAN,2022-01-02
TD_110080,cust_6865,2238780.37,D,KON,2022-01-02
FX_110081,cust_8979,97178573.55,C,JPN,2022-01-02
TD_110082,cust_9583,31618572.7,C,PAL,2022-01-02
TD_110083,cust_7153,94498031.94,D,USA,2022-01-02
TD_110084,cust_3248,2694088.22,C,PAL,2022-01-02
FX_110085,cust_9247,70392092.67,C,USA,2022-01-02
TD_110086,cust_9559,91226722.29,C,JPN,2022-01-02
TD_110087,cust_6754,61060829.41,C,JPN,2022-01-02
TD_110088,cust_6023,93502547.21,C,PAL,2022-01-02
TD_110089,cust_8952,56939938.14,C,CHN,2022-01-02
TD_110090,cust_5730,58527052.54,C,IND,2022-01-02
FX_110091,cust_6211,89450115.05,C,IND,2022-01-02
FX_110092,cust_8111,7708965.41,D,PAL,2022-01-02
TD_110093,cust_1347,27708619.95,C,AFG,2022-01-02
FX_110094,cust_8221,40721234.85,C,CAN,2022-01-02
FX_110095,cust_8974,60606264.02,D,PAL,2022-01-02
TD_110096,cust_4611,55346277.56,C,AFG,2022-01-02
TD_110097,cust_5376,81450972.33,D,USA,2022-01-02
FX_110098,cust_9680,48878213.32,D,CHN,2022-01-02
TD_110099,cust_8271,61873248.89,C,JPN,2022-01-02
FX_110100,cust_1622,83475521.25,D,PAL,2022-01-02
TD_110101,cust_2984,6679388.43,D,CAN,2022-01-02
TD_110102,cust_1056,63280378.88,C,USA,2022-01-02
FX_110103,cust_7183,14282034.43,D,KON,2022-01-02
TD_110104,cust_3126,81249066.06,D,USA,2022-01-02
TD_110105,cust_1634,61140633.58,D,KON,2022-01-02
TD_110106,cust_9837,60992467.41,D,KON,2022-01-02
FX_110107,cust_2213,37785920.48,D,KON,2022-01-02
FX_110108,cust_1529,62651193.24,C,AFG,2022-01-02
TD_110109,cust_9109,40759427.96,D,CAN,2022-01-02
FX_110110,cust_2991,95436806.05,D,KON,2022-01-02
FX_110111,cust_5723,82909270.18,D,IND,2022-01-02
FX_110112,cust_4951,17846238.52,C,IND,2022-01-02
FX_110113,cust_1379,48699653.86,D,AFG,2022-01-02
TD_110114,cust_2201,22662583.47,D,AFG,2022-01-02
FX_110115,cust_4756,1283454.74,C,IND,2022-01-02
TD_110116,cust_2386,19091650.61,C,JPN,2022-01-02
FX_110117,cust_9085,69653289.99,D,IND,2022-01-02
TD_110118,cust_4695,83264619.12,D,JPN,2022-01-02
FX_110119,cust_8094,6414754.16,C,IND,2022-01-02
FX_110120,cust_4483,67723292.82,D,JPN,2022-01-02
TD_110121,cust_3608,32517936.05,D,AFG,2022-01-02
FX_110122,cust_2023,11197207.75,C,CAN,2022-01-02
TD_110123,cust_9221,20903764.28,C,USA,2022-01-02
FX_110124,cust_4336,56668821.16,D,JPN,2022-01-02
FX_110125,cust_6463,32080625.78,C,AFG,2022-01-02
TD_110126,cust_1893,30005684.47,D,CAN,2022-01-02
FX_110127,cust_2212,44505152.27,C,PAL,2022-01-02
FX_110128,cust_4632,56003989.41,D,CHN,2022-01-02
FX_110129,cust_7489,86411757.46,C,PAL,2022-01-02
TD_110130,cust_6573,1579349.25,D,PAL,2022-01-02
FX_110131,cust_1308,81500880.63,D,IND,2022-01-02
TD_110132,cust_7817,22032876.79,C,AFG,2022-01-02
TD_110133,cust_3291,87507096.73,D,USA,2022-01-02
FX_110134,cust_4964,10425522.01,D,PAL,2022-01-02
FX_110135,cust_4791,19144453.76,C,CAN,2022-01-02
TD_110136,cust_4900,92472518.56,D,IND,2022-01-02
TD_110137,cust_2009,17290328.83,D,CHN,2022-01-02
FX_110138,cust_7112,75098681.48,D,CHN,2022-01-02
TD_110139,cust_6164,16775126.92,C,KON,2022-01-02
TD_110140,cust_5075,17811476.24,C,IND,2022-01-02
FX_110141,cust_9849,34529752.18,D,IND,2022-01-02
FX_110142,cust_7585,16437138.49,C,KON,2022-01-02
FX_110143,cust_7716,89472437.4,C,AFG,2022-01-02
TD_110144,cust_2843,21440160.14,C,IND,2022-01-02
TD_110145,cust_9079,58961818.02,C,IND,2022-01-02
FX_110146,cust_3247,4245744.26,D,KON,2022-01-02
TD_110147,cust_2182,48954853.3,C,USA,2022-01-02
FX_110148,cust_2147,64794428.75,C,IND,2022-01-02
TD_110149,cust_3742,35495690.93,D,CHN,2022-01-02
FX_110150,cust_6969,57256386.09,C,KON,2022-01-02
FX_110151,cust_2084,4982979.48,C,CHN,2022-01-02
TD_110152,cust_7191,71375662.0,C,KON,2022-01-02
TD_110153,cust_1666,1185375.27,C,PAL,2022-01-02
TD_110154,cust_4176,36191005.66,C,USA,2022-01-02
TD_110155,cust_4067,6569105.85,D,KON,2022-01-02
TD_110156,cust_4414,55640673.12,C,PAL,2022-01-02
FX_110157,cust_4020,80642518.55,C,AFG,2022-01-02
TD_110158,cust_4213,57427190.85,D,KON,2022-01-02
FX_110159,cust_5089,84077499.63,D,KON,2022-01-02
FX_110160,cust_1790,87975863.48,C,KON,2022-01-02
FX_110161,cust_4233,24514692.59,D,AFG,2022-01-02
TD_110162,cust_7714,71735494.37,C,PAL,2022-01-02
TD_110163,cust_7315,76054647.73,C,AFG,2022-01-02
FX_110164,cust_8720,59767937.64,D,PAL,2022-01-02
TD_110165,cust_1075,67434033.9,D,IND,2022-01-02
TD_110166,cust_8045,3715998.35,C,JPN,2022-01-02
FX_110167,cust_1335,45568371.79,D,KON,2022-01-02
FX_110168,cust_8389,30270506.01,D,PAL,2022-01-02
FX_110169,cust_8739,78812868.53,D,USA,2022-01-02
TD_110170,cust_7634,15389022.68,D,PAL,2022-01-02
FX_110171,cust_9885,2911210.54,C,CHN,2022-01-02
FX_110172,cust_9373,27544101.27,D,PAL,2022-01-02
TD_110173,cust_9826,30020408.38,C,CHN,2022-01-02
FX_110174,cust_7578,49482723.79,C,USA,2022-01-02
TD_110175,cust_6704,73302566.0,C,USA,2022-01-02
TD_110176,cust_4099,14675680.5,C,IND,2022-01-02
FX_110177,cust_4775,98840951.8,D,KON,2022-01-02
TD_110178,cust_7296,472345.58,C,IND,2022-01-02
FX_110179,cust_2418,80625770.7,C,KON,2022-01-02
TD_110180,cust_1715,27797221.97,C,CAN,2022-01-02
TD_110181,cust_9785,80312959.47,C,CHN,2022-01-02
TD_110182,cust_6858,18525001.18,D,PAL,2022-01-02
TD_110183,cust_8815,20874876.22,C,AFG,2022-01-02
FX_110184,cust_6433,64363750.21,D,CAN,2022-01-02
FX_110185,cust_6662,58340532.38,D,AFG,2022-01-02
FX_110186,cust_6017,79234869.02,C,IND,2022-01-02
TD_110187,cust_4842,77304877.07,C,CAN,2022-01-02
TD_110188,cust_8651,92666646.5,C,CHN,2022-01-02
FX_110189,cust_6431,27967265.45,D,JPN,2022-01-02
TD_110190,cust_3388,15718152.31,C,PAL,2022-01-02
TD_110191,cust_1576,95099479.98,C,IND,2022-01-02
TD_110192,cust_2397,41075354.6,D,KON,2022-01-02
TD_110193,cust_8573,60029605.72,C,CAN,2022-01-02
TD_110194,cust_8255,81971365.25,C,JPN,2022-01-02
TD_110195,cust_9625,21548320.15,C,KON,2022-01-02
FX_110196,cust_5567,21873695.91,C,IND,2022-01-02
FX_110197,cust_8497,66597057.92,C,CAN,2022-01-02
FX_110198,cust_8903,94242846.61,D,CAN,2022-01-02
TD_110199,cust_1647,19036719.5,C,KON,2022-01-02
TD_110200,cust_5588,8142283.61,D,PAL,2022-01-02
FX_110201,cust_7660,31890564.09,C,CAN,2022-01-02
FX_110202,cust_1082,25106309.6,D,JPN,2022-01-02
TD_110203,cust_8603,23855724.57,C,USA,2022-01-02
FX_110204,cust_9837,82963378.44,C,USA,2022-01-02
TD_110205,cust_5810,73266048.14,C,CAN,2022-01-02
TD_110206,cust_7797,45850583.29,D,KON,2022-01-02
TD_110207,cust_1493,94785729.46,C,JPN,2022-01-02
FX_110208,cust_6107,85729246.79,D,PAL,2022-01-02
FX_110209,cust_6577,76221719.04,D,JPN,2022-01-02
TD_110210,cust_2849,29523323.47,C,CHN,2022-01-02
TD_110211,cust_5383,44486235.88,C,CAN,2022-01-02
FX_110212,cust_6720,33974062.66,D,AFG,2022-01-02
TD_110213,cust_5687,68174429.23,C,USA,2022-01-02
TD_110214,cust_2404,24290529.95,C,USA,2022-01-02
FX_110215,cust_9747,86732616.83,D,IND,2022-01-02
TD_110216,cust_5160,81140322.36,C,IND,2022-01-02
TD_110217,cust_1349,83214345.08,D,JPN,2022-01-02
TD_110218,cust_6029,37458413.52,C,CAN,2022-01-02
TD_110219,cust_2547,87004441.11,C,AFG,2022-01-02
