tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
FX_100078,cust_3984,22346372.94,D,PAL,2022-01-01
FX_100079,cust_2616,70903727.08,D,KON,2022-01-01
FX_100080,cust_2251,3329302.27,C,CHN,2022-01-01
FX_100081,cust_1719,97419192.18,D,CHN,2022-01-01
TD_100082,cust_3304,72775416.33,D,AFG,2022-01-01
TD_100083,cust_3070,4404505.2,C,KON,2022-01-01
TD_100084,cust_6218,43763549.91,C,PAL,2022-01-01
FX_100085,cust_5339,6099623.47,C,KON,2022-01-01
FX_100086,cust_8467,40508848.68,C,USA,2022-01-01
TD_100087,cust_5027,14063070.43,D,JPN,2022-01-01
FX_100088,cust_2175,96654152.71,C,AFG,2022-01-01
FX_100089,cust_7529,40094352.97,C,AFG,2022-01-01
TD_100090,cust_5547,1601698.51,D,CHN,2022-01-01
TD_100091,cust_9675,57323951.36,C,KON,2022-01-01
TD_100092,cust_2610,20586279.39,C,PAL,2022-01-01
FX_100093,cust_3220,3196082.56,D,CHN,2022-01-01
FX_100094,cust_6755,90354660.2,C,CAN,2022-01-01
FX_100095,cust_7489,1003723.92,D,CHN,2022-01-01
TD_100096,cust_3515,26563188.86,D,JPN,2022-01-01
FX_100097,cust_1120,25280730.77,D,KON,2022-01-01
TD_100098,cust_6236,1180862.32,D,IND,2022-01-01
FX_100099,cust_7881,38315195.24,C,AFG,2022-01-01
TD_100100,cust_5960,82192783.3,C,CHN,2022-01-01
FX_100101,cust_7990,34562533.66,C,KON,2022-01-01
FX_100102,cust_3641,24232832.02,D,KON,2022-01-01
FX_100103,cust_6283,34708715.61,D,JPN,2022-01-01
FX_100104,cust_8320,11674251.65,C,PAL,2022-01-01
FX_100105,cust_3491,18634483.31,D,PAL,2022-01-01
FX_100106,cust_4178,96103455.2,D,IND,2022-01-01
FX_100107,cust_8846,44590610.77,C,JPN,2022-01-01
FX_100108,cust_3505,56674931.3,D,JPN,2022-01-01
FX_100109,cust_2873,42040633.16,C,IND,2022-01-01
FX_100110,cust_4153,44039475.35,C,PAL,2022-01-01
FX_100111,cust_6363,48219305.31,C,USA,2022-01-01
TD_100112,cust_8626,4203899.58,C,AFG,2022-01-01
FX_100113,cust_2284,90586275.86,C,CAN,2022-01-01
TD_100114,cust_7548,78872752.01,D,CAN,2022-01-01
TD_100115,cust_1480,95016194.48,D,USA,2022-01-01
FX_100116,cust_4031,2221787.67,C,IND,2022-01-01
TD_100117,cust_5261,43609699.26,D,AFG,2022-01-01
TD_100118,cust_8331,91924630.68,C,KON,2022-01-01
TD_100119,cust_6150,42597788.94,C,AFG,2022-01-01
TD_100120,cust_4221,95136315.81,C,USA,2022-01-01
FX_100121,cust_8468,76573500.49,C,JPN,2022-01-01
FX_100122,cust_4016,10997167.07,C,PAL,2022-01-01
FX_100123,cust_2912,25387615.36,C,CAN,2022-01-01
TD_100124,cust_6548,41819752.14,D,IND,2022-01-01
TD_100125,cust_5420,93343577.35,C,CHN,2022-01-01
TD_100126,cust_6384,20829043.65,C,KON,2022-01-01
TD_100127,cust_5352,84461486.32,D,AFG,2022-01-01
FX_100128,cust_7299,9452137.72,D,PAL,2022-01-01
FX_100129,cust_5502,80440389.99,D,USA,2022-01-01
TD_100130,cust_3850,15904529.73,D,JPN,2022-01-01
TD_100131,cust_3831,61584949.19,D,AFG,2022-01-01
TD_100132,cust_4415,61108094.96,C,JPN,2022-01-01
FX_100133,cust_2259,95575174.26,C,USA,2022-01-01
FX_100134,cust_3947,49464907.93,D,USA,2022-01-01
FX_100135,cust_6089,33578653.81,D,KON,2022-01-01
TD_100136,cust_3338,46863711.88,C,CAN,2022-01-01
TD_100137,cust_6124,35418965.12,C,CHN,2022-01-01
TD_100138,cust_9273,27598174.27,C,IND,2022-01-01
TD_100139,cust_9743,12792067.59,D,JPN,2022-01-01
TD_100140,cust_3926,14401227.62,C,USA,2022-01-01
FX_100141,cust_8519,26349022.98,D,AFG,2022-01-01
TD_100142,cust_3442,44103172.31,D,CHN,2022-01-01
FX_100143,cust_5457,84750278.72,C,PAL,2022-01-01
FX_100144,cust_9142,55340720.54,C,AFG,2022-01-01
FX_100145,cust_8942,55578660.66,D,IND,2022-01-01
TD_100146,cust_5295,66068298.43,C,AFG,2022-01-01
TD_100147,cust_8841,21429601.84,D,IND,2022-01-01
TD_100148,cust_6400,62964103.08,D,JPN,2022-01-01
TD_100149,cust_2979,46294237.8,C,AFG,2022-01-01
TD_100150,cust_7654,49019326.85,C,USA,2022-01-01
TD_100151,cust_7792,34291038.75,D,AFG,2022-01-01
TD_100152,cust_2168,92042622.74,C,JPN,2022-01-01
TD_100153,cust_9073,69199260.92,C,PAL,2022-01-01
TD_100154,cust_1252,19109117.55,C,USA,2022-01-01
TD_100155,cust_2810,89542606.09,D,IND,2022-01-01
TD_100156,cust_8257,83411907.12,D,CHN,2022-01-01
FX_100157,cust_4684,19394274.68,D,AFG,2022-01-01
FX_100158,cust_6382,63695451.26,C,PAL,2022-01-01
FX_100159,cust_2008,34555881.17,C,USA,2022-01-01
TD_100160,cust_6723,13345887.3,D,PAL,2022-01-01
TD_100161,cust_5444,48173508.73,D,PAL,2022-01-01
TD_100162,cust_3600,26654870.84,D,CHN,2022-01-01
TD_100163,cust_7320,9172233.45,C,CAN,2022-01-01
TD_100164,cust_2995,69962160.91,D,KON,2022-01-01
TD_100165,cust_5956,64358864.94,D,USA,2022-01-01
FX_100166,cust_6514,40934747.33,C,PAL,2022-01-01
FX_100167,cust_4327,70279858.68,D,CHN,2022-01-01
TD_100168,cust_1829,80083044.55,C,CHN,2022-01-01
TD_100169,cust_4172,68410232.44,D,CHN,2022-01-01
TD_100170,cust_1827,58650733.4,D,PAL,2022-01-01
TD_100171,cust_2130,10618122.05,D,IND,2022-01-01
FX_100172,cust_7643,70763793.59,C,USA,2022-01-01
FX_100173,cust_6917,24913329.02,C,AFG,2022-01-01
TD_100174,cust_1592,73460868.84,C,USA,2022-01-01
FX_100175,cust_2999,15865101.27,D,KON,2022-01-01
FX_100176,cust_3022,59144006.9,C,KON,2022-01-01
TD_100177,cust_5951,22817898.82,D,CAN,2022-01-01
TD_100178,cust_7076,8464504.1,C,CAN,2022-01-01
FX_100179,cust_9091,60302079.77,C,CHN,2022-01-01
FX_100180,cust_9993,47798335.55,C,USA,2022-01-01
TD_100181,cust_6060,99361181.48,C,CAN,2022-01-01
FX_100182,cust_4477,65569478.82,D,IND,2022-01-01
FX_100183,cust_8533,30015325.22,C,PAL,2022-01-01
FX_100184,cust_2262,93456981.19,C,PAL,2022-01-01
TD_100185,cust_7965,28023592.42,D,KON,2022-01-01
FX_100186,cust_6766,69354522.04,D,PAL,2022-01-01
FX_100187,cust_6543,36008043.53,C,CAN,2022-01-01
FX_100188,cust_6822,46208028.37,C,PAL,2022-01-01
FX_100189,cust_1742,17388066.77,C,IND,2022-01-01
TD_100190,cust_3853,7683690.86,D,KON,2022-01-01
FX_100191,cust_7802,14654831.37,C,USA,2022-01-01
TD_100192,cust_4111,98541193.88,D,JPN,2022-01-01
TD_100193,cust_4579,21522641.89,C,IND,2022-01-01
TD_100194,cust_3628,38372569.63,D,USA,2022-01-01
TD_100195,cust_8655,62026736.99,D,JPN,2022-01-01
FX_100196,cust_1237,96690101.58,D,USA,2022-01-01
FX_100197,cust_4293,15878216.39,D,USA,2022-01-01
FX_100198,cust_8573,730369.41,C,IND,2022-01-01
TD_100199,cust_2573,6446594.23,C,AFG,2022-01-01
TD_100200,cust_2063,71051719.52,C,AFG,2022-01-01
TD_100201,cust_4565,32392593.54,D,USA,2022-01-01
FX_100202,cust_2749,34758823.94,C,KON,2022-01-01
FX_100203,cust_6425,56377096.82,C,AFG,2022-01-01
TD_100204,cust_1841,76256844.06,D,IND,2022-01-01
TD_100205,cust_4863,14369992.95,D,KON,2022-01-01
FX_100206,cust_8125,322710.41,D,CHN,2022-01-01
FX_100207,cust_4027,95172336.63,D,PAL,2022-01-01
FX_100208,cust_9710,90057099.76,C,PAL,2022-01-01
TD_100209,cust_5189,42599307.7,D,AFG,2022-01-01
TD_100210,cust_3294,5491765.39,C,PAL,2022-01-01
FX_100211,cust_9052,94191068.91,C,IND,2022-01-01
TD_100212,cust_5444,57603088.63,D,USA,2022-01-01
TD_100213,cust_3312,37576731.25,D,CAN,2022-01-01
FX_100214,cust_3819,79709949.14,C,IND,2022-01-01
TD_100215,cust_8288,85609781.95,C,AFG,2022-01-01
FX_100216,cust_6738,42830992.48,C,USA,2022-01-01
FX_100217,cust_9722,44346087.63,D,KON,2022-01-01
FX_100218,cust_2605,37520768.09,D,CHN,2022-01-01
TD_100219,cust_9713,56582263.8,D,CHN,2022-01-01
TD_100220,cust_1010,97259037.4,C,USA,2022-01-01
FX_100221,cust_9945,56241945.69,D,AFG,2022-01-01
TD_100222,cust_2592,98803136.14,C,CAN,2022-01-01
TD_100223,cust_4298,89370346.89,C,CHN,2022-01-01
TD_100224,cust_4149,53087680.02,C,PAL,2022-01-01
TD_100225,cust_4277,84948897.11,D,CHN,2022-01-01
FX_100226,cust_1543,78710894.78,C,PAL,2022-01-01
FX_100227,cust_9311,33390261.94,D,IND,2022-01-01
FX_100228,cust_1312,56895071.74,C,CHN,2022-01-01
TD_100229,cust_8417,49251684.4,D,USA,2022-01-01
TD_100230,cust_3961,66379726.64,D,JPN,2022-01-01
FX_100231,cust_6859,98910017.33,D,IND,2022-01-01
FX_100232,cust_2162,9113772.51,D,PAL,2022-01-01
FX_100233,cust_3562,1483412.13,D,IND,2022-01-01
FX_100234,cust_8195,5993925.82,D,IND,2022-01-01
TD_100235,cust_9367,2273117.77,C,KON,2022-01-01
FX_100236,cust_8058,36139992.85,C,CHN,2022-01-01
TD_100237,cust_2934,95751583.08,D,AFG,2022-01-01
FX_100238,cust_9643,97215151.17,D,JPN,2022-01-01
TD_100239,cust_8717,30685558.06,D,IND,2022-01-01
TD_100240,cust_1656,61789735.48,D,IND,2022-01-01
FX_100241,cust_2531,21136716.6,D,USA,2022-01-01
TD_100242,cust_3829,43203393.37,D,IND,2022-01-01
FX_100243,cust_4058,60331555.12,C,KON,2022-01-01
FX_100244,cust_8271,57756585.17,D,USA,2022-01-01
TD_100245,cust_6365,97470799.8,C,IND,2022-01-01
TD_100246,cust_7035,44360331.2,C,IND,2022-01-01
TD_100247,cust_9315,58430219.16,C,KON,2022-01-01
TD_100248,cust_9471,86373945.22,C,USA,2022-01-01
FX_100249,cust_1421,15232343.66,C,CHN,2022-01-01
FX_100250,cust_9467,22185582.59,C,AFG,2022-01-01
FX_100251,cust_1841,57501506.7,C,IND,2022-01-01
FX_100252,cust_3971,1422270.68,D,IND,2022-01-01
FX_100253,cust_4729,63896806.55,D,PAL,2022-01-01
FX_100254,cust_9375,44604533.0,C,AFG,2022-01-01
TD_100255,cust_4951,59698715.0,D,CAN,2022-01-01
FX_100256,cust_9682,82424863.65,C,AFG,2022-01-01
FX_100257,cust_2244,54015923.97,D,KON,2022-01-01
TD_100258,cust_8471,99907857.19,C,KON,2022-01-01
TD_100259,cust_1994,65609434.93,D,AFG,2022-01-01
FX_100260,cust_7907,87918352.47,D,CAN,2022-01-01
FX_100261,cust_8312,31154492.32,D,PAL,2022-01-01
FX_100262,cust_7801,50553069.44,D,PAL,2022-01-01
FX_100263,cust_9141,54365131.65,C,CAN,2022-01-01
TD_100264,cust_4137,82011962.43,D,KON,2022-01-01
FX_100265,cust_5281,34737062.28,D,USA,2022-01-01
TD_100266,cust_9086,64933559.89,D,CHN,2022-01-01
TD_100267,cust_7955,66619189.79,D,IND,2022-01-01
FX_100268,cust_4902,86027055.78,C,CAN,2022-01-01
TD_100269,cust_8753,67141709.74,D,AFG,2022-01-01
FX_100270,cust_5874,87528658.15,C,USA,2022-01-01
FX_100271,cust_1703,85283972.88,D,CHN,2022-01-01
TD_100272,cust_5034,4233934.57,C,KON,2022-01-01
TD_100273,cust_1555,1553072.6,D,AFG,2022-01-01
TD_100274,cust_6492,90306156.36,D,KON,2022-01-01
FX_100275,cust_5566,8878243.49,D,CAN,2022-01-01
FX_100276,cust_2192,74877730.69,C,JPN,2022-01-01
FX_100277,cust_4655,25459716.13,C,AFG,2022-01-01
FX_100278,cust_8136,11753541.44,C,CAN,2022-01-01
TD_100279,cust_9486,37062140.12,D,USA,2022-01-01
TD_100280,cust_2632,34735008.06,C,AFG,2022-01-01
FX_100281,cust_3976,99091275.2,C,PAL,2022-01-01
TD_100282,cust_1640,89000241.78,D,CAN,2022-01-01
FX_100283,cust_1628,76497701.32,C,CHN,2022-01-01
TD_100284,cust_6383,7296889.38,D,USA,2022-01-01
TD_100285,cust_5773,75443329.69,C,CHN,2022-01-01
FX_100286,cust_5913,20965968.2,C,CHN,2022-01-01
TD_100287,cust_2490,54355303.68,D,CAN,2022-01-01
TD_100288,cust_1767,76740942.85,C,PAL,2022-01-01
TD_100289,cust_7806,91542577.23,C,IND,2022-01-01
FX_100290,cust_1391,5298352.01,D,IND,2022-01-01
FX_100291,cust_8050,42914693.94,D,JPN,2022-01-01
TD_100292,cust_1588,92857103.5,C,IND,2022-01-01
FX_100293,cust_5455,50545566.77,C,USA,2022-01-01
FX_100294,cust_9397,14638505.81,C,JPN,2022-01-01
TD_100295,cust_1425,4959665.98,C,IND,2022-01-01
FX_100296,cust_3389,13380936.51,C,CAN,2022-01-01
FX_100297,cust_1446,95186220.7,C,CAN,2022-01-01
TD_100298,cust_3456,51020709.72,C,KON,2022-01-01
FX_100299,cust_7296,21241231.14,D,CHN,2022-01-01
FX_100300,cust_8872,49846864.77,C,PAL,2022-01-01
FX_100301,cust_4829,13836533.36,C,CAN,2022-01-01
FX_100302,cust_2253,30514857.13,C,USA,2022-01-01
TD_100303,cust_1343,98569612.74,D,CHN,2022-01-01
FX_100304,cust_7183,64131424.61,C,CHN,2022-01-01
FX_100305,cust_6592,57585415.4,C,KON,2022-01-01
FX_100306,cust_8085,37168466.22,C,IND,2022-01-01
FX_100307,cust_5542,53055.61,D,KON,2022-01-01
TD_100308,cust_9639,31024328.35,C,AFG,2022-01-01
TD_100309,cust_5128,10571592.49,D,CHN,2022-01-01
TD_100310,cust_3468,82712737.57,D,CAN,2022-01-01
FX_100311,cust_4532,75277813.35,C,AFG,2022-01-01
FX_100312,cust_6941,89325892.73,C,CAN,2022-01-01
TD_100313,cust_4664,17648353.0,D,CHN,2022-01-01
FX_100314,cust_4376,66745046.24,D,AFG,2022-01-01
TD_100315,cust_4391,72903745.47,D,USA,2022-01-01
TD_100316,cust_7186,8879019.49,C,CHN,2022-01-01
FX_100317,cust_6198,38303058.5,D,USA,2022-01-01
TD_100318,cust_4861,18195738.86,C,AFG,2022-01-01
TD_100319,cust_8896,73642798.46,C,IND,2022-01-01
FX_100320,cust_5989,81886292.22,D,CHN,2022-01-01
TD_100321,cust_2329,85172110.74,C,PAL,2022-01-01
TD_100322,cust_8987,25436720.28,C,KON,2022-01-01
TD_100323,cust_6332,87381656.58,C,IND,2022-01-01
TD_100324,cust_4322,36420939.56,D,KON,2022-01-01
TD_100325,cust_2460,78570772.75,D,KON,2022-01-01
TD_100326,cust_6146,47726175.82,D,KON,2022-01-01
FX_100327,cust_5405,89862940.36,C,AFG,2022-01-01
TD_100328,cust_2639,8375534.61,C,KON,2022-01-01
FX_100329,cust_9795,72392226.44,D,AFG,2022-01-01
TD_100330,cust_9087,92142505.83,C,CAN,2022-01-01
FX_100331,cust_5251,95767484.89,C,PAL,2022-01-01
TD_100332,cust_5112,43296159.55,C,JPN,2022-01-01
TD_100333,cust_3155,54385112.48,C,IND,2022-01-01
TD_100334,cust_7110,39345087.17,C,JPN,2022-01-01
TD_100335,cust_5639,73707226.71,C,PAL,2022-01-01
TD_100336,cust_5905,26961659.73,C,KON,2022-01-01
FX_100337,cust_6275,73057371.15,C,AFG,2022-01-01
TD_100338,cust_2064,70007774.1,C,CAN,2022-01-01
FX_100339,cust_1879,2157971.13,C,CHN,2022-01-01
TD_100340,cust_3286,81420038.33,D,JPN,2022-01-01
TD_100341,cust_4306,45547907.08,D,IND,2022-01-01
TD_100342,cust_2881,9253486.9,C,IND,2022-01-01
FX_100343,cust_4909,81840753.14,D,JPN,2022-01-01
FX_100344,cust_1378,69655603.64,D,PAL,2022-01-01
TD_100345,cust_7859,75237513.09,C,AFG,2022-01-01
FX_100346,cust_8542,14030728.87,C,JPN,2022-01-01
TD_100347,cust_5572,74908073.77,D,CHN,2022-01-01
TD_100348,cust_3016,71212297.25,C,AFG,2022-01-01
TD_100349,cust_4299,66978469.31,D,USA,2022-01-01
FX_100350,cust_7538,38060209.82,D,PAL,2022-01-01
TD_100351,cust_3315,9127179.45,D,KON,2022-01-01
TD_100352,cust_3754,43508585.57,C,IND,2022-01-01
FX_100353,cust_9763,17097018.81,D,CAN,2022-01-01
TD_100354,cust_6767,95236456.86,D,JPN,2022-01-01
TD_100355,cust_6445,75060525.75,C,JPN,2022-01-01
TD_100356,cust_4334,10729320.06,C,CAN,2022-01-01
FX_100357,cust_8657,56310960.78,D,CAN,2022-01-01
FX_100358,cust_5795,29662632.92,D,CAN,2022-01-01
TD_100359,cust_1653,82844271.78,C,JPN,2022-01-01
FX_100360,cust_6507,54053489.01,C,AFG,2022-01-01
TD_100361,cust_3201,66350676.43,D,IND,2022-01-01
FX_100362,cust_1220,77487773.46,D,AFG,2022-01-01
FX_100363,cust_2109,34190832.97,C,CHN,2022-01-01
FX_100364,cust_6776,37985900.31,D,CHN,2022-01-01
FX_100365,cust_8015,60419166.62,D,CAN,2022-01-01
TD_100366,cust_5373,99646537.68,C,PAL,2022-01-01
FX_100367,cust_9954,15160205.91,C,USA,2022-01-01
TD_100368,cust_4433,12117952.85,C,CAN,2022-01-01
TD_100369,cust_4268,31504151.46,C,IND,2022-01-01
TD_100370,cust_9711,99615644.38,D,JPN,2022-01-01
TD_100371,cust_8451,97330409.68,D,JPN,2022-01-01
FX_100372,cust_7903,34692018.32,C,USA,2022-01-01
TD_100373,cust_1590,52227856.14,C,IND,2022-01-01
TD_100374,cust_1905,6082748.85,C,JPN,2022-01-01
FX_100375,cust_6924,24404662.59,D,USA,2022-01-01
TD_100376,cust_7782,6153979.79,D,USA,2022-01-01
TD_100377,cust_4885,26397712.22,D,USA,2022-01-01
FX_100378,cust_1529,13470365.11,C,CAN,2022-01-01
TD_100379,cust_9399,95156941.4,D,KON,2022-01-01
FX_100380,cust_2606,69768100.06,C,AFG,2022-01-01
TD_100381,cust_8002,18618799.81,D,USA,2022-01-01
TD_100382,cust_9734,8747298.8,C,PAL,2022-01-01
TD_100383,cust_5817,9375763.71,D,USA,2022-01-01
FX_100384,cust_5742,23808828.83,C,CAN,2022-01-01
FX_100385,cust_5635,43108846.19,C,CAN,2022-01-01
FX_100386,cust_8149,63161357.88,C,AFG,2022-01-01
TD_100387,cust_9603,55746236.44,C,JPN,2022-01-01
TD_100388,cust_2670,96199694.72,C,IND,2022-01-01
TD_100389,cust_8371,83110770.9,D,KON,2022-01-01
TD_100390,cust_1888,62658741.09,C,KON,2022-01-01
FX_100391,cust_1418,7371518.75,D,PAL,2022-01-01
TD_100392,cust_7206,71803976.5,D,CHN,2022-01-01
TD_100393,cust_8968,96746053.6,C,USA,2022-01-01
FX_100394,cust_5674,45424432.26,D,CAN,2022-01-01
TD_100395,cust_8884,43117370.96,C,CHN,2022-01-01
TD_100396,cust_8781,93090984.31,C,CAN,2022-01-01
FX_100397,cust_5374,90892396.16,D,CHN,2022-01-01
FX_100398,cust_1729,30931734.83,C,AFG,2022-01-01
FX_100399,cust_2172,96011699.28,C,CAN,2022-01-01
FX_100400,cust_3140,41472638.26,D,USA,2022-01-01
TD_100401,cust_7552,59974627.18,D,PAL,2022-01-01
TD_100402,cust_9109,6590303.3,D,USA,2022-01-01
TD_100403,cust_2924,18058107.51,D,KON,2022-01-01
TD_100404,cust_8491,89117759.3,C,AFG,2022-01-01
TD_100405,cust_3213,10703306.07,C,CHN,2022-01-01
FX_100406,cust_8886,87069475.76,D,CHN,2022-01-01
FX_100407,cust_2943,47902103.65,C,KON,2022-01-01
TD_100408,cust_1894,32648994.18,C,CHN,2022-01-01
TD_100409,cust_3301,77667534.35,C,CAN,2022-01-01
FX_100410,cust_8273,44402870.03,D,CHN,2022-01-01
FX_100411,cust_4299,10227979.88,D,IND,2022-01-01
TD_100412,cust_1177,65605616.66,D,PAL,2022-01-01
TD_100413,cust_2237,50566476.75,C,KON,2022-01-01
TD_100414,cust_4763,12002839.16,D,IND,2022-01-01
TD_100415,cust_1168,15659970.75,C,PAL,2022-01-01
FX_100416,cust_9347,56850230.39,D,IND,2022-01-01
TD_100417,cust_1879,20393233.58,D,CHN,2022-01-01
TD_100418,cust_8957,12969085.81,C,JPN,2022-01-01
TD_100419,cust_3911,78255173.01,D,USA,2022-01-01
FX_100420,cust_1326,33247300.21,C,CHN,2022-01-01
FX_100421,cust_6483,93778519.69,D,KON,2022-01-01
FX_100422,cust_1688,65661755.23,C,CHN,2022-01-01
TD_100423,cust_1810,86620983.08,C,JPN,2022-01-01
TD_100424,cust_5385,99057819.85,D,CHN,2022-01-01
TD_100425,cust_1510,59405219.5,C,CHN,2022-01-01
TD_100426,cust_8390,66559762.12,D,CHN,2022-01-01
FX_100427,cust_6696,10847350.43,D,AFG,2022-01-01
FX_100428,cust_2104,18843506.35,D,CAN,2022-01-01
TD_100429,cust_9383,69415056.19,D,CAN,2022-01-01
TD_100430,cust_9906,17576436.21,D,AFG,2022-01-01
FX_100431,cust_7651,71166141.52,C,IND,2022-01-01
FX_100432,cust_3940,48276164.55,D,AFG,2022-01-01
FX_100433,cust_5503,32835105.17,C,JPN,2022-01-01
TD_100434,cust_8167,86372365.23,D,IND,2022-01-01
FX_100435,cust_3133,61208154.55,C,AFG,2022-01-01
TD_100436,cust_3272,88912916.53,D,CAN,2022-01-01
TD_100437,cust_7099,23215344.57,C,CHN,2022-01-01
TD_100438,cust_4579,30898735.72,C,JPN,2022-01-01
FX_100439,cust_5315,53875469.68,C,CHN,2022-01-01
FX_100440,cust_7338,65210902.24,C,KON,2022-01-01
FX_100441,cust_5320,63499545.37,C,CHN,2022-01-01
FX_100442,cust_6698,2328160.88,C,JPN,2022-01-01
FX_100443,cust_8268,26254649.15,C,JPN,2022-01-01
FX_100444,cust_6521,13828798.13,C,CAN,2022-01-01
TD_100445,cust_7103,40215746.71,D,AFG,2022-01-01
TD_100446,cust_8314,58108285.71,D,KON,2022-01-01
FX_100447,cust_5405,61122768.26,C,USA,2022-01-01
FX_100448,cust_3992,56695513.47,D,KON,2022-01-01
FX_100449,cust_9686,82786002.49,D,PAL,2022-01-01
TD_100450,cust_1157,93222479.7,D,KON,2022-01-01
FX_100451,cust_8912,59779349.88,D,KON,2022-01-01
FX_100452,cust_8096,54671582.36,D,AFG,2022-01-01
TD_100453,cust_9482,61422746.67,D,CAN,2022-01-01
FX_100454,cust_9758,46867221.61,D,KON,2022-01-01
