tran_id,cust_id,tran_amount,tran_type,country_cd,tran_date
FX_113147,cust_7563,50030.86,D,PAL,2022-05-13
FX_113148,cust_7874,5575.57,D,CAN,2022-05-13
TD_113149,cust_9581,5828144.8,C,PAL,2022-05-13
FX_113150,cust_7900,9737002.82,D,CHN,2022-05-13
FX_113151,cust_7662,8724696.68,C,AFG,2022-05-13
TD_113152,cust_2830,9462906.33,C,JPN,2022-05-13
FX_113153,cust_9223,7624432.28,C,PAL,2022-05-13
FX_113154,cust_5357,9879432.67,D,IND,2022-05-13
TD_113155,cust_6375,4565331.07,D,PAL,2022-05-13
TD_113156,cust_3653,1742832.13,D,CAN,2022-05-13
TD_113157,cust_1313,772659.93,C,PAL,2022-05-13
FX_113158,cust_9259,1366067.5,D,JPN,2022-05-13
FX_113159,cust_4909,2340468.54,C,KON,2022-05-13
TD_113160,cust_9052,3659179.55,C,AFG,2022-05-13
TD_113161,cust_1479,9744774.45,C,USA,2022-05-13
FX_113162,cust_6575,6659007.05,D,AFG,2022-05-13
FX_113163,cust_9532,5076102.02,D,CAN,2022-05-13
FX_113164,cust_7362,1536495.68,D,IND,2022-05-13
TD_113165,cust_9364,7032371.5,D,PAL,2022-05-13
FX_113166,cust_1863,4778091.39,D,PAL,2022-05-13
TD_113167,cust_1640,1859506.43,D,KON,2022-05-13
TD_113168,cust_6628,6314333.1,D,USA,2022-05-13
TD_113169,cust_4299,3130709.61,D,CHN,2022-05-13
TD_113170,cust_3797,1728725.9,C,IND,2022-05-13
TD_113171,cust_1386,5728222.89,D,CHN,2022-05-13
TD_113172,cust_1636,116316.97,C,CHN,2022-05-13
FX_113173,cust_3478,1385481.46,C,AFG,2022-05-13
TD_113174,cust_1431,787714.33,C,PAL,2022-05-13
TD_113175,cust_6149,1206593.52,C,IND,2022-05-13
TD_113176,cust_7100,7777012.91,D,AFG,2022-05-13
FX_113177,cust_9498,9496943.6,D,CAN,2022-05-13
FX_113178,cust_6900,5767367.84,C,PAL,2022-05-13
TD_113179,cust_2363,8034865.59,C,KON,2022-05-13
TD_113180,cust_6577,6035465.99,C,KON,2022-05-13
FX_113181,cust_6710,9095346.67,D,CHN,2022-05-13
FX_113182,cust_7139,5827057.7,D,KON,2022-05-13
TD_113183,cust_4217,5358458.62,D,JPN,2022-05-13
TD_113184,cust_7794,6838014.72,C,CHN,2022-05-13
TD_113185,cust_3582,4615493.89,D,KON,2022-05-13
FX_113186,cust_3079,5627247.39,C,JPN,2022-05-13
FX_113187,cust_3266,5666377.94,C,CAN,2022-05-13
FX_113188,cust_3069,248003.01,D,KON,2022-05-13
FX_113189,cust_7616,9150854.8,D,CAN,2022-05-13
TD_113190,cust_3786,7585410.93,C,KON,2022-05-13
FX_113191,cust_6433,5592572.11,C,USA,2022-05-13
FX_113192,cust_7420,7920923.45,C,PAL,2022-05-13
FX_113193,cust_5389,4701115.39,C,IND,2022-05-13
FX_113194,cust_9933,7109042.64,C,KON,2022-05-13
TD_113195,cust_4088,2542782.04,D,KON,2022-05-13
TD_113196,cust_4440,8749399.11,C,IND,2022-05-13
TD_113197,cust_8205,2392627.23,D,PAL,2022-05-13
FX_113198,cust_7069,8813385.54,C,JPN,2022-05-13
TD_113199,cust_3293,8919251.49,C,CHN,2022-05-13
TD_113200,cust_7780,139049.72,D,PAL,2022-05-13
TD_113201,cust_3266,8279643.72,C,KON,2022-05-13
FX_113202,cust_2359,2221059.62,D,USA,2022-05-13
FX_113203,cust_7443,8188075.26,D,KON,2022-05-13
FX_113204,cust_1915,5201235.14,D,KON,2022-05-13
TD_113205,cust_7405,5790338.46,C,JPN,2022-05-13
TD_113206,cust_4764,5432964.81,D,PAL,2022-05-13
FX_113207,cust_4598,2544399.06,D,IND,2022-05-13
FX_113208,cust_4018,457872.51,D,KON,2022-05-13
FX_113209,cust_8227,3677149.69,D,USA,2022-05-13
TD_113210,cust_1031,3362183.72,D,IND,2022-05-13
FX_113211,cust_8717,8160695.82,C,USA,2022-05-13
TD_113212,cust_1831,1165906.19,C,PAL,2022-05-13
TD_113213,cust_7836,7334747.2,D,IND,2022-05-13
FX_113214,cust_5407,3925916.25,C,JPN,2022-05-13
FX_113215,cust_3182,2320743.12,C,CAN,2022-05-13
TD_113216,cust_7568,8851421.84,C,PAL,2022-05-13
TD_113217,cust_3777,5894622.64,C,PAL,2022-05-13
TD_113218,cust_9910,5483910.99,C,CAN,2022-05-13
TD_113219,cust_7270,780772.28,D,CAN,2022-05-13
TD_113220,cust_2016,6832227.46,C,KON,2022-05-13
FX_113221,cust_5681,1243333.09,C,PAL,2022-05-13
FX_113222,cust_7870,4774931.5,D,JPN,2022-05-13
FX_113223,cust_7205,4309415.69,D,JPN,2022-05-13
TD_113224,cust_4351,2456591.49,D,USA,2022-05-13
TD_113225,cust_6031,4825114.43,C,CAN,2022-05-13
FX_113226,cust_3333,1233531.65,D,IND,2022-05-13
TD_113227,cust_5371,2448786.66,D,PAL,2022-05-13
TD_113228,cust_2039,6851916.27,D,PAL,2022-05-13
FX_113229,cust_2972,9592650.26,D,CHN,2022-05-13
FX_113230,cust_9047,9544587.21,D,JPN,2022-05-13
FX_113231,cust_2241,6978554.55,C,KON,2022-05-13
FX_113232,cust_9527,1131558.15,D,CAN,2022-05-13
TD_113233,cust_4729,664031.9,C,KON,2022-05-13
FX_113234,cust_8607,9308926.63,C,AFG,2022-05-13
FX_113235,cust_7728,3865227.84,D,JPN,2022-05-13
FX_113236,cust_2337,8492361.49,C,JPN,2022-05-13
FX_113237,cust_4513,4300072.38,C,CAN,2022-05-13
FX_113238,cust_2965,7586480.25,C,KON,2022-05-13
TD_113239,cust_9227,3351854.02,D,AFG,2022-05-13
FX_113240,cust_9755,3619518.23,D,CAN,2022-05-13
TD_113241,cust_7341,6090150.37,D,KON,2022-05-13
TD_113242,cust_9324,5599119.13,D,AFG,2022-05-13
TD_113243,cust_3009,2297542.35,C,AFG,2022-05-13
FX_113244,cust_5180,7320559.14,C,CAN,2022-05-13
FX_113245,cust_1280,4857263.92,D,USA,2022-05-13
TD_113246,cust_8981,4610243.51,C,CHN,2022-05-13
FX_113247,cust_9572,7422507.15,D,PAL,2022-05-13
FX_113248,cust_5873,1910122.89,D,CHN,2022-05-13
FX_113249,cust_3338,1449855.1,D,IND,2022-05-13
FX_113250,cust_3080,1557129.96,C,KON,2022-05-13
FX_113251,cust_4472,2503480.69,D,AFG,2022-05-13
TD_113252,cust_3205,9170348.82,D,CHN,2022-05-13
FX_113253,cust_8161,4763814.73,D,IND,2022-05-13
FX_113254,cust_4418,2959274.94,C,CAN,2022-05-13
TD_113255,cust_7425,5207966.94,C,KON,2022-05-13
FX_113256,cust_7043,5996446.07,D,CAN,2022-05-13
TD_113257,cust_1653,7550464.21,C,CAN,2022-05-13
TD_113258,cust_2268,4762128.74,C,JPN,2022-05-13
FX_113259,cust_5517,545645.85,C,JPN,2022-05-13
TD_113260,cust_4620,2480311.11,D,IND,2022-05-13
TD_113261,cust_6886,9553403.36,C,USA,2022-05-13
FX_113262,cust_5954,5731294.26,D,PAL,2022-05-13
FX_113263,cust_7635,219526.4,C,USA,2022-05-13
FX_113264,cust_6166,7547737.05,D,JPN,2022-05-13
FX_113265,cust_7031,1613431.38,C,JPN,2022-05-13
TD_113266,cust_4657,4418732.41,D,PAL,2022-05-13
FX_113267,cust_1751,6175487.79,C,IND,2022-05-13
TD_113268,cust_1544,7559667.06,C,IND,2022-05-13
TD_113269,cust_6118,6008741.09,C,KON,2022-05-13
FX_113270,cust_5797,629032.19,C,AFG,2022-05-13
TD_113271,cust_3145,3582732.7,D,USA,2022-05-13
TD_113272,cust_4323,8423607.39,C,CHN,2022-05-13
FX_113273,cust_6698,1992721.06,C,CAN,2022-05-13
FX_113274,cust_2545,3789983.77,C,AFG,2022-05-13
FX_113275,cust_2716,3008515.55,D,JPN,2022-05-13
TD_113276,cust_9339,7524953.74,C,CHN,2022-05-13
FX_113277,cust_1380,5340601.8,C,PAL,2022-05-13
FX_113278,cust_1630,9561193.54,C,KON,2022-05-13
FX_113279,cust_8970,3794538.63,C,PAL,2022-05-13
FX_113280,cust_8716,8855799.04,D,IND,2022-05-13
FX_113281,cust_5587,4390376.87,C,JPN,2022-05-13
FX_113282,cust_4218,835506.84,C,AFG,2022-05-13
TD_113283,cust_6185,1523865.62,C,CHN,2022-05-13
TD_113284,cust_2000,9982899.14,D,PAL,2022-05-13
TD_113285,cust_3514,3806258.89,C,CHN,2022-05-13
FX_113286,cust_9449,3696717.1,C,CAN,2022-05-13
TD_113287,cust_6668,7871169.12,C,KON,2022-05-13
TD_113288,cust_2641,6410752.72,C,KON,2022-05-13
TD_113289,cust_3009,7512126.53,C,CHN,2022-05-13
TD_113290,cust_9687,3275699.3,D,PAL,2022-05-13
FX_113291,cust_8651,35316.5,C,CAN,2022-05-13
TD_113292,cust_5475,7739111.2,C,CAN,2022-05-13
FX_113293,cust_9114,3465343.22,D,PAL,2022-05-13
TD_113294,cust_5603,7065416.54,C,AFG,2022-05-13
FX_113295,cust_3828,6577014.65,D,PAL,2022-05-13
FX_113296,cust_5547,2719100.1,D,AFG,2022-05-13
TD_113297,cust_9261,8212527.18,C,USA,2022-05-13
FX_113298,cust_3151,909948.83,C,KON,2022-05-13
FX_113299,cust_9843,7375169.49,C,KON,2022-05-13
FX_113300,cust_9715,1314095.62,D,USA,2022-05-13
FX_113301,cust_1347,184818.16,C,PAL,2022-05-13
FX_113302,cust_4786,8196516.24,D,CHN,2022-05-13
TD_113303,cust_1804,5533147.37,D,KON,2022-05-13
TD_113304,cust_9213,6017766.17,D,USA,2022-05-13
FX_113305,cust_3779,4345948.49,D,CAN,2022-05-13
TD_113306,cust_6512,96472.23,D,KON,2022-05-13
TD_113307,cust_4355,6081858.53,C,CAN,2022-05-13
FX_113308,cust_7366,4322082.75,D,CAN,2022-05-13
FX_113309,cust_2306,6130509.98,D,KON,2022-05-13
FX_113310,cust_3669,7799183.63,C,CAN,2022-05-13
FX_113311,cust_6655,5136148.62,D,KON,2022-05-13
FX_113312,cust_8735,6257467.11,D,USA,2022-05-13
TD_113313,cust_1448,3181617.74,C,CHN,2022-05-13
TD_113314,cust_5748,8140337.44,C,KON,2022-05-13
FX_113315,cust_8417,3538564.59,C,JPN,2022-05-13
TD_113316,cust_1708,7043475.45,C,JPN,2022-05-13
FX_113317,cust_7238,4543780.95,D,IND,2022-05-13
FX_113318,cust_3382,1117998.94,C,KON,2022-05-13
TD_113319,cust_1178,9728605.25,C,PAL,2022-05-13
TD_113320,cust_4421,9046728.23,C,PAL,2022-05-13
FX_113321,cust_7499,5459173.37,D,USA,2022-05-13
FX_113322,cust_7013,637898.93,D,PAL,2022-05-13
FX_113323,cust_6619,6402412.89,C,PAL,2022-05-13
TD_113324,cust_1502,5124483.34,D,JPN,2022-05-13
TD_113325,cust_2335,7469360.81,D,CHN,2022-05-13
TD_113326,cust_8699,496536.24,C,JPN,2022-05-13
TD_113327,cust_3481,9708536.44,C,CHN,2022-05-13
TD_113328,cust_9234,5892681.67,D,IND,2022-05-13
FX_113329,cust_7514,9992141.01,D,CHN,2022-05-13
FX_113330,cust_6507,3235187.77,C,KON,2022-05-13
TD_113331,cust_7687,7253014.3,C,CHN,2022-05-13
TD_113332,cust_2874,8388565.63,C,PAL,2022-05-13
TD_113333,cust_9576,3122896.74,C,AFG,2022-05-13
FX_113334,cust_4003,2632088.51,D,KON,2022-05-13
TD_113335,cust_9611,4700638.98,C,IND,2022-05-13
TD_113336,cust_4870,3381592.95,D,CAN,2022-05-13
TD_113337,cust_2592,9287292.62,D,JPN,2022-05-13
FX_113338,cust_7437,6089195.24,C,JPN,2022-05-13
FX_113339,cust_4136,557181.81,C,AFG,2022-05-13
FX_113340,cust_1479,59989.93,D,AFG,2022-05-13
TD_113341,cust_9878,3439171.93,D,KON,2022-05-13
FX_113342,cust_8023,5835642.34,C,KON,2022-05-13
FX_113343,cust_7007,3502337.25,D,CHN,2022-05-13
FX_113344,cust_8992,9201227.46,C,JPN,2022-05-13
TD_113345,cust_6607,6215951.24,D,CAN,2022-05-13
TD_113346,cust_8996,4028051.87,D,IND,2022-05-13
FX_113347,cust_4471,4400260.67,C,AFG,2022-05-13
TD_113348,cust_5981,7309616.92,D,USA,2022-05-13
FX_113349,cust_1597,5114422.13,C,CAN,2022-05-13
TD_113350,cust_7089,6077545.59,D,IND,2022-05-13
TD_113351,cust_3919,6829782.05,C,JPN,2022-05-13
TD_113352,cust_1185,8578228.05,C,CHN,2022-05-13
FX_113353,cust_1410,9422937.24,C,IND,2022-05-13
FX_113354,cust_9186,5819712.97,D,USA,2022-05-13
TD_113355,cust_6006,8051583.72,D,CHN,2022-05-13
FX_113356,cust_2324,8200809.89,D,CAN,2022-05-13
FX_113357,cust_3367,4435448.46,C,KON,2022-05-13
TD_113358,cust_5859,1123064.78,D,AFG,2022-05-13
TD_113359,cust_4289,3090444.27,D,AFG,2022-05-13
FX_113360,cust_2142,9302781.85,C,USA,2022-05-13
FX_113361,cust_6641,454297.12,C,CHN,2022-05-13
TD_113362,cust_4596,2991710.86,D,KON,2022-05-13
FX_113363,cust_3658,3736429.08,D,KON,2022-05-13
TD_113364,cust_7130,3370071.12,D,AFG,2022-05-13
FX_113365,cust_5381,4825583.84,C,CAN,2022-05-13
FX_113366,cust_3958,8659584.26,D,IND,2022-05-13
FX_113367,cust_9610,3633436.24,C,IND,2022-05-13
FX_113368,cust_9650,1220011.48,D,AFG,2022-05-13
FX_113369,cust_2343,5585249.37,C,IND,2022-05-13
FX_113370,cust_1470,9053178.92,C,AFG,2022-05-13
TD_113371,cust_4172,6865819.73,C,IND,2022-05-13
TD_113372,cust_8734,8907753.55,C,CHN,2022-05-13
TD_113373,cust_6228,4712059.27,D,JPN,2022-05-13
FX_113374,cust_9308,5968116.33,C,AFG,2022-05-13
FX_113375,cust_4233,9968092.76,C,KON,2022-05-13
FX_113376,cust_6896,4372038.09,D,JPN,2022-05-13
TD_113377,cust_3192,9216185.25,D,CHN,2022-05-13
TD_113378,cust_8299,4621282.23,D,USA,2022-05-13
FX_113379,cust_1374,3208346.12,D,JPN,2022-05-13
FX_113380,cust_5767,2148416.53,C,CAN,2022-05-13
FX_113381,cust_9508,6437416.91,C,CAN,2022-05-13
TD_113382,cust_2379,2617644.37,C,JPN,2022-05-13
TD_113383,cust_8345,2286063.73,D,CAN,2022-05-13
TD_113384,cust_6893,8485047.49,C,AFG,2022-05-13
TD_113385,cust_8807,1615342.86,C,CHN,2022-05-13
TD_113386,cust_1423,8496127.29,D,CHN,2022-05-13
TD_113387,cust_9513,1801054.4,D,CHN,2022-05-13
TD_113388,cust_6557,6190126.44,D,CAN,2022-05-13
TD_113389,cust_2564,4389111.15,C,KON,2022-05-13
TD_113390,cust_5361,8269743.45,C,KON,2022-05-13
FX_113391,cust_9078,4594265.23,D,JPN,2022-05-13
FX_113392,cust_3130,9615526.46,D,PAL,2022-05-13
FX_113393,cust_3911,1089944.5,D,IND,2022-05-13
FX_113394,cust_9491,2293278.4,D,CHN,2022-05-13
TD_113395,cust_3152,8819814.89,C,PAL,2022-05-13
FX_113396,cust_1320,9531615.95,D,PAL,2022-05-13
TD_113397,cust_4805,9394850.77,C,USA,2022-05-13
TD_113398,cust_9168,9324379.83,C,AFG,2022-05-13
TD_113399,cust_1815,468496.25,D,USA,2022-05-13
TD_113400,cust_5687,2888110.81,C,PAL,2022-05-13
FX_113401,cust_7488,9550639.84,C,KON,2022-05-13
TD_113402,cust_1164,6241299.24,D,JPN,2022-05-13
TD_113403,cust_3499,1734480.21,D,JPN,2022-05-13
TD_113404,cust_2134,5979681.54,C,USA,2022-05-13
TD_113405,cust_7140,6630692.93,C,IND,2022-05-13
TD_113406,cust_2935,4502321.47,D,CAN,2022-05-13
TD_113407,cust_3756,3721127.22,D,PAL,2022-05-13
TD_113408,cust_9512,2331171.58,C,IND,2022-05-13
TD_113409,cust_3500,5892847.32,D,PAL,2022-05-13
TD_113410,cust_3822,4865288.45,C,KON,2022-05-13
TD_113411,cust_5136,8750622.72,D,JPN,2022-05-13
FX_113412,cust_9355,9702060.39,C,KON,2022-05-13
FX_113413,cust_8872,9864658.84,D,PAL,2022-05-13
TD_113414,cust_9961,6325225.26,D,JPN,2022-05-13
TD_113415,cust_1896,3784250.51,D,USA,2022-05-13
TD_113416,cust_2221,6862663.76,C,PAL,2022-05-13
TD_113417,cust_8523,9525820.61,D,JPN,2022-05-13
TD_113418,cust_7726,5845907.55,C,KON,2022-05-13
TD_113419,cust_7060,6355552.21,D,CAN,2022-05-13
TD_113420,cust_5004,1296396.03,D,AFG,2022-05-13
TD_113421,cust_1544,610661.54,C,AFG,2022-05-13
TD_113422,cust_2633,8261712.2,C,USA,2022-05-13
FX_113423,cust_6490,7098058.7,C,PAL,2022-05-13
FX_113424,cust_5898,7458940.77,C,KON,2022-05-13
FX_113425,cust_2606,8007578.37,C,CAN,2022-05-13
TD_113426,cust_6978,9361139.3,C,JPN,2022-05-13
TD_113427,cust_5085,7795544.21,C,CAN,2022-05-13
TD_113428,cust_5540,8092308.63,C,KON,2022-05-13
TD_113429,cust_7397,8376464.63,C,PAL,2022-05-13
FX_113430,cust_8222,151396.53,D,CHN,2022-05-13
FX_113431,cust_5302,9434969.58,D,CHN,2022-05-13
TD_113432,cust_3742,2880285.45,C,JPN,2022-05-13
TD_113433,cust_9834,9268757.56,C,KON,2022-05-13
FX_113434,cust_2663,8441843.74,C,PAL,2022-05-13
TD_113435,cust_7980,7968735.75,C,AFG,2022-05-13
FX_113436,cust_2662,2654152.53,D,IND,2022-05-13
FX_113437,cust_4650,4162701.79,C,USA,2022-05-13
FX_113438,cust_5823,9621131.95,C,JPN,2022-05-13
FX_113439,cust_6917,2316510.27,C,IND,2022-05-13
FX_113440,cust_7868,7457978.69,D,AFG,2022-05-13
FX_113441,cust_9570,5186058.8,D,PAL,2022-05-13
FX_113442,cust_4254,1145373.13,D,CAN,2022-05-13
TD_113443,cust_5187,9402354.42,C,CHN,2022-05-13
FX_113444,cust_8495,8714367.39,C,AFG,2022-05-13
FX_113445,cust_4866,4973057.7,C,CAN,2022-05-13
FX_113446,cust_5131,4481872.49,C,PAL,2022-05-13
FX_113447,cust_1336,4000306.33,C,USA,2022-05-13
TD_113448,cust_2476,5450958.88,D,KON,2022-05-13
FX_113449,cust_1908,3116292.14,D,USA,2022-05-13
FX_113450,cust_8145,4556790.41,C,PAL,2022-05-13
TD_113451,cust_4513,2681028.54,C,USA,2022-05-13
FX_113452,cust_4451,9820845.67,C,JPN,2022-05-13
FX_113453,cust_4033,9594262.9,C,CHN,2022-05-13
FX_113454,cust_3228,5375168.3,C,JPN,2022-05-13
TD_113455,cust_7367,4500315.9,D,CHN,2022-05-13
TD_113456,cust_1954,4750192.89,D,USA,2022-05-13
FX_113457,cust_4384,2761919.03,D,CAN,2022-05-13
TD_113458,cust_8474,4224942.06,D,USA,2022-05-13
FX_113459,cust_2780,7524023.09,C,AFG,2022-05-13
FX_113460,cust_7660,4676836.4,C,KON,2022-05-13
FX_113461,cust_2941,6647377.44,C,JPN,2022-05-13
TD_113462,cust_1206,2913599.95,D,IND,2022-05-13
FX_113463,cust_9007,593054.1,C,CAN,2022-05-13
FX_113464,cust_5095,4145687.2,C,CHN,2022-05-13
TD_113465,cust_2355,1840148.76,D,CAN,2022-05-13
TD_113466,cust_7201,6314704.26,C,KON,2022-05-13
FX_113467,cust_1097,5468628.66,D,CAN,2022-05-13
TD_113468,cust_7737,8759943.17,C,CHN,2022-05-13
TD_113469,cust_8702,6017617.58,D,JPN,2022-05-13
TD_113470,cust_3797,7563492.51,D,KON,2022-05-13
FX_113471,cust_6481,4582446.88,C,PAL,2022-05-13
TD_113472,cust_1555,1975897.37,C,KON,2022-05-13
FX_113473,cust_1581,1688043.8,C,USA,2022-05-13
TD_113474,cust_6976,6197382.81,D,USA,2022-05-13
TD_113475,cust_3630,7529745.83,D,IND,2022-05-13
FX_113476,cust_5534,3987326.95,C,IND,2022-05-13
FX_113477,cust_9590,5758459.15,C,AFG,2022-05-13
FX_113478,cust_6799,1051529.65,C,IND,2022-05-13
FX_113479,cust_6354,9742340.96,D,PAL,2022-05-13
FX_113480,cust_4383,5024792.37,D,IND,2022-05-13
TD_113481,cust_3005,26231.62,C,CAN,2022-05-13
FX_113482,cust_2005,9342800.06,D,IND,2022-05-13
FX_113483,cust_5584,7101224.32,C,KON,2022-05-13
TD_113484,cust_5275,1412058.39,C,JPN,2022-05-13
TD_113485,cust_6447,8094367.44,D,JPN,2022-05-13
TD_113486,cust_3785,9694528.11,D,AFG,2022-05-13
FX_113487,cust_5703,3240325.57,D,IND,2022-05-13
TD_113488,cust_6954,3220200.48,D,AFG,2022-05-13
FX_113489,cust_5296,6566314.35,C,CAN,2022-05-13
FX_113490,cust_1439,3388786.89,D,IND,2022-05-13
TD_113491,cust_4458,5363711.32,C,KON,2022-05-13
TD_113492,cust_3426,4960307.44,C,CAN,2022-05-13
FX_113493,cust_4673,1038724.48,D,IND,2022-05-13
TD_113494,cust_6754,2713993.68,D,IND,2022-05-13
TD_113495,cust_1582,5950667.91,C,KON,2022-05-13
TD_113496,cust_2446,4127014.75,C,USA,2022-05-13
TD_113497,cust_4883,7160548.69,D,KON,2022-05-13
FX_113498,cust_5447,2956141.3,C,CAN,2022-05-13
TD_113499,cust_5838,4355622.12,D,AFG,2022-05-13
TD_113500,cust_6550,147355.64,C,AFG,2022-05-13
FX_113501,cust_3870,7391848.4,C,IND,2022-05-13
FX_113502,cust_6808,8623348.43,C,USA,2022-05-13
FX_113503,cust_3692,2812986.34,D,AFG,2022-05-13
TD_113504,cust_4162,3250420.9,C,USA,2022-05-13
FX_113505,cust_7407,1411477.35,C,CHN,2022-05-13
TD_113506,cust_3135,3339000.67,C,IND,2022-05-13
TD_113507,cust_2864,94646.73,C,KON,2022-05-13
TD_113508,cust_8947,6266964.31,C,CAN,2022-05-13
TD_113509,cust_3311,704673.28,C,IND,2022-05-13
FX_113510,cust_3773,3127981.91,C,CHN,2022-05-13
TD_113511,cust_1136,3172906.85,C,IND,2022-05-13
TD_113512,cust_2552,2418020.14,D,CAN,2022-05-13
TD_113513,cust_9813,1095554.72,D,USA,2022-05-13
FX_113514,cust_4562,9365893.91,D,JPN,2022-05-13
FX_113515,cust_8926,2604019.29,C,JPN,2022-05-13
FX_113516,cust_4545,2538740.17,D,PAL,2022-05-13
FX_113517,cust_2316,5691404.99,D,AFG,2022-05-13
FX_113518,cust_7636,5535590.9,C,KON,2022-05-13
FX_113519,cust_8322,9408434.01,C,AFG,2022-05-13
FX_113520,cust_7321,2231572.48,C,CHN,2022-05-13
TD_113521,cust_6080,9816588.98,C,PAL,2022-05-13
FX_113522,cust_8958,2750796.66,D,CAN,2022-05-13
TD_113523,cust_2514,8596073.45,C,JPN,2022-05-13
TD_113524,cust_5495,1751028.16,D,KON,2022-05-13
FX_113525,cust_5444,4236804.01,D,USA,2022-05-13
TD_113526,cust_3925,6597188.07,D,IND,2022-05-13
FX_113527,cust_1636,3776885.49,C,PAL,2022-05-13
TD_113528,cust_1179,4301506.85,D,IND,2022-05-13
TD_113529,cust_5805,1848028.36,C,USA,2022-05-13
TD_113530,cust_6611,9748852.95,D,AFG,2022-05-13
FX_113531,cust_3625,9308651.32,D,PAL,2022-05-13
TD_113532,cust_8330,6928547.69,D,JPN,2022-05-13
FX_113533,cust_4214,4717659.39,D,CHN,2022-05-13
TD_113534,cust_3378,4362904.34,C,KON,2022-05-13
FX_113535,cust_7002,3763008.54,D,KON,2022-05-13
TD_113536,cust_2347,1540274.08,C,PAL,2022-05-13
FX_113537,cust_6868,2393661.54,D,AFG,2022-05-13
TD_113538,cust_7210,7466498.77,C,KON,2022-05-13
FX_113539,cust_8314,8665293.49,D,USA,2022-05-13
FX_113540,cust_2099,6654256.63,D,AFG,2022-05-13
FX_113541,cust_5577,3427028.69,D,KON,2022-05-13
TD_113542,cust_9802,5634917.41,D,JPN,2022-05-13
TD_113543,cust_8123,9057812.17,C,AFG,2022-05-13
TD_113544,cust_7495,228799.23,C,PAL,2022-05-13
TD_113545,cust_6381,4317862.87,C,AFG,2022-05-13
FX_113546,cust_9625,902503.13,D,JPN,2022-05-13
TD_113547,cust_9774,7367060.29,D,USA,2022-05-13
TD_113548,cust_4765,5395373.29,C,USA,2022-05-13
TD_113549,cust_4753,1745617.86,D,IND,2022-05-13
TD_113550,cust_1062,5014059.72,C,USA,2022-05-13
FX_113551,cust_8145,7629604.58,C,KON,2022-05-13
FX_113552,cust_3140,9044900.13,D,USA,2022-05-13
FX_113553,cust_4293,9551305.94,D,JPN,2022-05-13
TD_113554,cust_7284,9996837.85,C,PAL,2022-05-13
FX_113555,cust_3497,2725806.56,C,JPN,2022-05-13
TD_113556,cust_2580,7314285.54,C,PAL,2022-05-13
FX_113557,cust_3776,4731877.18,C,USA,2022-05-13
TD_113558,cust_3841,3368104.38,C,KON,2022-05-13
FX_113559,cust_8022,3572817.76,D,IND,2022-05-13
