tran_id,cust_id,tran_date,tran_ammount,tran_type,state_cd
125181,CA7730,2022-02-07,6144183.86,D,NY
125182,CA7070,2022-02-07,1243525.59,C,FL
125183,CA9083,2022-02-07,5852526.66,D,IN
125184,CA6167,2022-02-07,1217883.59,D,NJ
125185,CA5463,2022-02-07,411446.87,D,MD
125186,CA5395,2022-02-07,3345162.3,D,OH
125187,CA9787,2022-02-07,4242684.24,C,NJ
125188,CA1815,2022-02-07,1823901.23,D,NY
125189,CA7969,2022-02-07,5299233.26,D,IN
125190,CA2317,2022-02-07,2372990.93,C,WA
125191,CA2908,2022-02-07,1680976.93,D,OH
125192,CA7108,2022-02-07,6167305.47,C,IN
125193,CA9431,2022-02-07,5260091.21,C,VA
125194,CA9687,2022-02-07,4884275.08,C,OH
125195,CA1098,2022-02-07,76726.4,D,CA
125196,CA1250,2022-02-07,5398440.46,D,WA
125197,CA7807,2022-02-07,7492171.9,C,CA
125198,CA2680,2022-02-07,2935737.27,D,MI
125199,CA8532,2022-02-07,7337153.04,C,NY
125200,CA8388,2022-02-07,110567.84,C,CA
125201,CA1965,2022-02-07,9309190.59,D,CA
125202,CA6788,2022-02-07,8625928.08,C,NY
125203,CA1438,2022-02-07,5965386.23,D,MD
125204,CA1484,2022-02-07,1946195.69,C,MD
125205,CA3202,2022-02-07,4755338.52,D,OH
125206,CA7063,2022-02-07,9816789.34,C,IN
125207,CA5512,2022-02-07,8598159.06,D,FL
125208,CA8057,2022-02-07,7168861.39,C,MI
125209,CA6463,2022-02-07,4747591.37,D,CA
125210,CA7878,2022-02-07,2242132.69,D,IN
125211,CA7773,2022-02-07,1854143.95,C,CA
125212,CA1972,2022-02-07,6196639.17,C,FL
125213,CA1783,2022-02-07,3125599.98,C,OH
125214,CA7849,2022-02-07,5225871.25,D,NY
125215,CA6110,2022-02-07,3304640.83,D,MD
125216,CA3435,2022-02-07,8984336.41,C,MD
125217,CA9354,2022-02-07,665161.2,C,IN
125218,CA8370,2022-02-07,6730686.36,D,VA
125219,CA6508,2022-02-07,3215937.49,C,FL
125220,CA8731,2022-02-07,4026008.67,C,CA
125221,CA9224,2022-02-07,3418195.74,D,OH
125222,CA5422,2022-02-07,8442253.21,D,NJ
125223,CA6945,2022-02-07,3406457.75,C,MD
125224,CA9477,2022-02-07,8232731.66,C,MI
125225,CA8508,2022-02-07,8800075.06,C,VA
125226,CA6056,2022-02-07,1023780.85,D,NJ
125227,CA3177,2022-02-07,7933680.17,D,IN
125228,CA3951,2022-02-07,6016901.33,C,OH
125229,CA5794,2022-02-07,5100456.08,D,MD
125230,CA5627,2022-02-07,1696370.02,C,WA
125231,CA9459,2022-02-07,1776312.07,D,WA
125232,CA4192,2022-02-07,6710208.24,C,MD
125233,CA2741,2022-02-07,1925875.81,D,OH
125234,CA9803,2022-02-07,612692.26,C,NY
125235,CA3896,2022-02-07,9116950.19,D,FL
125236,CA7676,2022-02-07,9314239.49,D,CA
125237,CA7089,2022-02-07,8361694.05,D,MD
125238,CA2994,2022-02-07,7060507.03,C,WA
125239,CA3485,2022-02-07,6077572.81,D,CA
125240,CA6919,2022-02-07,1906582.97,D,VA
125241,CA3687,2022-02-07,3953330.19,D,MD
125242,CA2498,2022-02-07,5064112.55,D,IN
125243,CA2088,2022-02-07,3391162.35,C,NJ
125244,CA1751,2022-02-07,3438409.09,D,FL
125245,CA3894,2022-02-07,3387257.0,D,NJ
125246,CA9435,2022-02-07,6955465.65,D,NJ
125247,CA3461,2022-02-07,7830471.15,C,NJ
125248,CA3072,2022-02-07,2369570.86,C,OH
125249,CA5449,2022-02-07,8102477.73,C,FL
125250,CA6154,2022-02-07,8906841.01,D,CA
125251,CA2893,2022-02-07,584004.22,D,FL
125252,CA6208,2022-02-07,8471292.0,D,MD
125253,CA1470,2022-02-07,522830.1,D,NJ
125254,CA9030,2022-02-07,1442851.84,C,FL
125255,CA1376,2022-02-07,3692377.43,C,IN
125256,CA2746,2022-02-07,2119200.23,D,VA
125257,CA1906,2022-02-07,8271892.18,D,IN
125258,CA4732,2022-02-07,4102031.04,D,FL
125259,CA5137,2022-02-07,4658297.93,C,MI
125260,CA4437,2022-02-07,7272594.41,C,NY
125261,CA8290,2022-02-07,406616.85,D,WA
125262,CA2145,2022-02-07,5316342.86,D,NJ
125263,CA2540,2022-02-07,2967837.23,C,WA
125264,CA4421,2022-02-07,3029879.63,C,IN
125265,CA3968,2022-02-07,162958.99,C,NY
125266,CA4983,2022-02-07,5406346.48,C,WA
125267,CA1856,2022-02-07,3357142.74,D,NJ
125268,CA5852,2022-02-07,3940631.97,D,WA
125269,CA6738,2022-02-07,8822361.9,C,CA
125270,CA7882,2022-02-07,8574356.73,D,IN
125271,CA3199,2022-02-07,8622609.4,C,MD
125272,CA8782,2022-02-07,9926090.66,D,NJ
125273,CA1018,2022-02-07,2420310.55,D,NY
125274,CA3679,2022-02-07,3977220.18,D,MD
125275,CA4744,2022-02-07,691119.35,D,MI
125276,CA1093,2022-02-07,706758.81,D,CA
125277,CA3111,2022-02-07,3795616.26,D,CA
125278,CA3005,2022-02-07,8559671.46,D,NY
125279,CA9019,2022-02-07,9165528.24,C,NJ
125280,CA9499,2022-02-07,6803595.71,C,MI
125281,CA8862,2022-02-07,4405073.08,D,VA
125282,CA2969,2022-02-07,6670012.74,C,IN
125283,CA9481,2022-02-07,5792620.83,D,FL
125284,CA5495,2022-02-07,6913208.74,C,WA
125285,CA5218,2022-02-07,7797622.26,C,FL
125286,CA7472,2022-02-07,3215420.71,D,IN
125287,CA2323,2022-02-07,5204917.17,D,NJ
125288,CA8435,2022-02-07,8988033.56,C,IN
125289,CA4691,2022-02-07,486955.45,C,NJ
125290,CA7669,2022-02-07,7817496.88,D,MD
125291,CA8820,2022-02-07,2886665.33,D,WA
125292,CA7499,2022-02-07,6101004.01,C,MI
125293,CA8101,2022-02-07,5945756.6,D,CA
125294,CA4833,2022-02-07,8865711.81,C,MI
125295,CA6961,2022-02-07,1622937.92,D,NJ
125296,CA5729,2022-02-07,4998473.57,C,FL
125297,CA1026,2022-02-07,8044636.71,C,CA
125298,CA6423,2022-02-07,8275184.02,C,NY
125299,CA9448,2022-02-07,4043764.72,C,NY
125300,CA7729,2022-02-07,4324038.31,C,MI
125301,CA5363,2022-02-07,7403714.49,D,MI
125302,CA9751,2022-02-07,4147797.41,C,NJ
125303,CA5183,2022-02-07,6037639.8,C,NY
125304,CA6147,2022-02-07,6013096.28,D,NJ
125305,CA7290,2022-02-07,253242.79,D,VA
125306,CA5997,2022-02-07,3188045.5,D,WA
125307,CA3500,2022-02-07,6000642.75,D,MI
125308,CA8235,2022-02-07,3103854.78,D,OH
125309,CA8093,2022-02-07,1092597.53,D,VA
125310,CA6322,2022-02-07,7407877.45,D,OH
125311,CA5515,2022-02-07,6158144.29,C,WA
125312,CA7759,2022-02-07,2727815.17,C,NJ
125313,CA4081,2022-02-07,6948397.24,D,FL
125314,CA1035,2022-02-07,1880823.77,C,VA
125315,CA2329,2022-02-07,8295670.5,D,IN
125316,CA3448,2022-02-07,2803500.27,C,NY
125317,CA3008,2022-02-07,9879824.25,C,FL
125318,CA7936,2022-02-07,8424035.6,D,WA
125319,CA6946,2022-02-07,9825527.72,D,OH
125320,CA9472,2022-02-07,7090311.77,D,IN
125321,CA8375,2022-02-07,8680051.59,D,FL
125322,CA7952,2022-02-07,6182313.99,D,CA
125323,CA3453,2022-02-07,21896.36,D,CA
125324,CA4974,2022-02-07,7614625.5,D,NJ
125325,CA3817,2022-02-07,6902857.21,D,MD
125326,CA4578,2022-02-07,3056406.87,D,CA
125327,CA1954,2022-02-07,2076322.4,D,NY
125328,CA2448,2022-02-07,9331504.11,C,VA
125329,CA1561,2022-02-07,6808728.95,D,WA
125330,CA4280,2022-02-07,4198645.27,C,MD
125331,CA5205,2022-02-07,6007740.7,D,NJ
125332,CA3534,2022-02-07,240155.77,D,IN
125333,CA4391,2022-02-07,6751428.2,C,MD
125334,CA8622,2022-02-07,9135463.66,C,CA
125335,CA1094,2022-02-07,7076234.59,C,CA
125336,CA6407,2022-02-07,980366.35,C,VA
125337,CA3332,2022-02-07,3050731.35,D,CA
125338,CA2661,2022-02-07,5993580.0,D,OH
125339,CA1436,2022-02-07,2360078.75,C,MI
125340,CA4496,2022-02-07,8222043.28,C,NY
125341,CA2890,2022-02-07,6180634.94,D,NY
125342,CA5721,2022-02-07,5980395.69,C,MD
125343,CA7307,2022-02-07,8433887.24,D,MI
125344,CA8314,2022-02-07,5975017.38,D,MI
125345,CA8687,2022-02-07,1039215.7,D,OH
125346,CA5042,2022-02-07,649990.58,C,NJ
125347,CA2554,2022-02-07,4283946.01,C,CA
125348,CA1705,2022-02-07,1914298.72,D,MD
125349,CA5992,2022-02-07,3132860.33,D,NY
125350,CA8973,2022-02-07,8949937.51,D,IN
125351,CA1767,2022-02-07,8380162.54,D,NY
125352,CA3445,2022-02-07,3791434.1,C,VA
125353,CA1030,2022-02-07,1570231.38,C,MI
125354,CA8156,2022-02-07,7325019.66,C,MI
125355,CA9697,2022-02-07,3342036.68,D,NJ
125356,CA5409,2022-02-07,2442334.28,D,FL
125357,CA1095,2022-02-07,3219058.98,C,NY
125358,CA8028,2022-02-07,6675548.35,D,VA
125359,CA5203,2022-02-07,2994479.47,D,NJ
125360,CA1104,2022-02-07,4895470.3,C,VA
125361,CA2794,2022-02-07,7060611.63,D,FL
125362,CA2720,2022-02-07,7823228.64,D,IN
125363,CA1690,2022-02-07,3494816.3,C,NJ
125364,CA2721,2022-02-07,2122534.95,D,IN
125365,CA1153,2022-02-07,8186360.96,C,MI
125366,CA9230,2022-02-07,9930592.77,D,VA
125367,CA5113,2022-02-07,9227050.55,D,VA
125368,CA5269,2022-02-07,4970195.58,C,IN
125369,CA5547,2022-02-07,1422867.19,C,NJ
125370,CA7828,2022-02-07,1001586.01,D,FL
125371,CA6635,2022-02-07,3650884.64,C,VA
125372,CA7491,2022-02-07,294113.06,C,CA
125373,CA3316,2022-02-07,4013874.72,D,OH
125374,CA7902,2022-02-07,9967917.21,C,CA
125375,CA8162,2022-02-07,3820463.01,D,NY
125376,CA2299,2022-02-07,266992.17,D,IN
125377,CA7901,2022-02-07,1840669.68,C,MD
125378,CA3934,2022-02-07,1125843.21,D,MI
125379,CA2805,2022-02-07,655685.77,C,NJ
125380,CA5331,2022-02-07,9895116.08,C,NY
125381,CA4956,2022-02-07,5477537.19,D,WA
125382,CA2828,2022-02-07,5662146.77,D,WA
125383,CA4949,2022-02-07,3917467.36,C,NY
125384,CA6143,2022-02-07,6832511.08,D,OH
125385,CA1699,2022-02-07,8571413.85,D,FL
125386,CA6687,2022-02-07,8518265.58,C,WA
125387,CA8999,2022-02-07,18289.95,C,IN
125388,CA2298,2022-02-07,2288003.44,C,IN
125389,CA9004,2022-02-07,1405157.56,C,IN
125390,CA2532,2022-02-07,4350211.69,C,NY
125391,CA9443,2022-02-07,6217015.92,C,MI
125392,CA7787,2022-02-07,8989216.8,D,VA
125393,CA9580,2022-02-07,7883774.44,C,NY
125394,CA9283,2022-02-07,1884925.39,C,NY
125395,CA9749,2022-02-07,250760.7,C,WA
125396,CA9579,2022-02-07,442381.17,D,IN
125397,CA8863,2022-02-07,7400358.64,D,VA
125398,CA5544,2022-02-07,9450882.22,D,MI
125399,CA7741,2022-02-07,2073002.07,D,CA
125400,CA4149,2022-02-07,2206631.65,D,MD
125401,CA6316,2022-02-07,4701624.18,D,OH
125402,CA3306,2022-02-07,8530069.74,C,VA
125403,CA9291,2022-02-07,5097944.02,C,FL
125404,CA3263,2022-02-07,8939338.01,C,NJ
125405,CA7177,2022-02-07,8462225.38,D,OH
125406,CA1313,2022-02-07,3697527.48,D,IN
125407,CA7978,2022-02-07,8647680.11,D,FL
125408,CA1871,2022-02-07,6415061.61,C,FL
125409,CA4129,2022-02-07,3298178.14,C,NJ
125410,CA3721,2022-02-07,8903970.15,D,FL
125411,CA3621,2022-02-07,6056583.36,C,CA
125412,CA4019,2022-02-07,5160472.58,D,CA
125413,CA4947,2022-02-07,7562512.59,D,FL
125414,CA1339,2022-02-07,8169060.62,D,FL
125415,CA6127,2022-02-07,6009966.3,D,NY
125416,CA4590,2022-02-07,4401594.74,C,WA
125417,CA7607,2022-02-07,2508396.54,C,FL
125418,CA3947,2022-02-07,754408.61,C,FL
125419,CA6005,2022-02-07,2435623.74,D,VA
125420,CA6484,2022-02-07,2800205.47,D,NY
125421,CA1737,2022-02-07,888371.14,D,OH
125422,CA6385,2022-02-07,1938944.71,C,MD
125423,CA3586,2022-02-07,8254784.38,D,CA
125424,CA2302,2022-02-07,5475203.36,C,CA
125425,CA3244,2022-02-07,2171298.51,D,FL
125426,CA3654,2022-02-07,8438311.21,D,NJ
125427,CA3287,2022-02-07,7004200.48,C,MD
125428,CA9267,2022-02-07,5221576.83,C,CA
125429,CA8204,2022-02-07,4039197.23,C,IN
125430,CA9136,2022-02-07,8559552.04,D,MD
125431,CA3879,2022-02-07,4118291.65,D,MI
125432,CA9742,2022-02-07,218620.92,C,VA
125433,CA9722,2022-02-07,6216624.2,C,NY
125434,CA8682,2022-02-07,7263556.23,D,MD
125435,CA1718,2022-02-07,7683458.44,C,NJ
125436,CA3845,2022-02-07,1116888.8,D,MI
125437,CA9394,2022-02-07,8708850.16,C,MI
125438,CA5489,2022-02-07,8760635.95,C,NJ
125439,CA9253,2022-02-07,6462038.7,D,FL
125440,CA5587,2022-02-07,6267497.84,D,VA
125441,CA8822,2022-02-07,6090653.91,C,MD
125442,CA2768,2022-02-07,7466976.89,D,MI
125443,CA9124,2022-02-07,1207457.32,D,CA
125444,CA7489,2022-02-07,5245131.52,D,IN
125445,CA1084,2022-02-07,1196989.87,D,NJ
125446,CA5295,2022-02-07,1037668.86,C,MD
125447,CA2901,2022-02-07,575561.6,D,IN
125448,CA6672,2022-02-07,6400477.87,C,NJ
125449,CA7862,2022-02-07,2309140.11,C,OH
125450,CA1709,2022-02-07,1304770.9,D,FL
125451,CA7319,2022-02-07,1794957.0,C,OH
125452,CA3275,2022-02-07,1843344.89,C,NY
125453,CA2852,2022-02-07,5390739.24,D,VA
125454,CA9164,2022-02-07,4526415.69,C,CA
125455,CA1677,2022-02-07,5630173.98,C,NY
125456,CA4224,2022-02-07,886711.93,C,WA
125457,CA8200,2022-02-07,940649.88,D,NY
125458,CA9232,2022-02-07,625978.86,D,CA
125459,CA7203,2022-02-07,9265135.14,D,MI
125460,CA7424,2022-02-07,3481382.14,C,MI
125461,CA3870,2022-02-07,7223164.03,D,OH
125462,CA1035,2022-02-07,1922945.03,D,CA
125463,CA1405,2022-02-07,7952020.43,C,MD
125464,CA7536,2022-02-07,5981967.39,D,MD
125465,CA3595,2022-02-07,2953500.86,D,WA
125466,CA4119,2022-02-07,7660746.42,D,MD
125467,CA8381,2022-02-07,4366559.72,C,IN
125468,CA6907,2022-02-07,4316076.25,C,IN
125469,CA9742,2022-02-07,5084218.42,C,FL
125470,CA9783,2022-02-07,8854189.14,D,OH
125471,CA4752,2022-02-07,5440562.71,D,MD
125472,CA9305,2022-02-07,4143078.75,C,CA
125473,CA6467,2022-02-07,9557722.78,C,FL
125474,CA6247,2022-02-07,4046116.22,C,MD
125475,CA7380,2022-02-07,6598293.39,C,MI
125476,CA3448,2022-02-07,4461012.99,D,CA
125477,CA3869,2022-02-07,3259086.74,D,CA
125478,CA9066,2022-02-07,3758625.17,C,CA
125479,CA5186,2022-02-07,7441776.33,D,NY
125480,CA1595,2022-02-07,3701884.95,D,WA
125481,CA9329,2022-02-07,5350950.26,D,CA
125482,CA1167,2022-02-07,2964855.91,C,OH
125483,CA8921,2022-02-07,6963130.72,C,VA
125484,CA4930,2022-02-07,5924107.57,C,CA
125485,CA2455,2022-02-07,9743338.52,C,WA
125486,CA5530,2022-02-07,5007901.43,C,CA
125487,CA2347,2022-02-07,8954648.72,C,WA
125488,CA4604,2022-02-07,6109926.2,D,IN
125489,CA5031,2022-02-07,9492786.84,D,WA
125490,CA4935,2022-02-07,9746861.28,C,VA
125491,CA3210,2022-02-07,6916389.23,C,IN
125492,CA8271,2022-02-07,7160083.4,C,NJ
125493,CA2653,2022-02-07,5198981.85,D,VA
125494,CA6208,2022-02-07,5536165.06,C,IN
125495,CA7901,2022-02-07,2243233.56,C,IN
125496,CA2384,2022-02-07,8543166.91,C,FL
125497,CA1075,2022-02-07,6470198.14,D,OH
125498,CA6995,2022-02-07,7301586.0,C,NY
125499,CA5441,2022-02-07,5128088.71,D,MD
125500,CA8631,2022-02-07,981983.71,D,MI
125501,CA4034,2022-02-07,9090272.9,C,WA
125502,CA2510,2022-02-07,9056448.26,C,OH
125503,CA8404,2022-02-07,2018795.28,D,IN
125504,CA5756,2022-02-07,6726081.16,C,VA
125505,CA8193,2022-02-07,5470713.52,C,VA
125506,CA3635,2022-02-07,4846159.56,D,OH
125507,CA3350,2022-02-07,5172248.15,D,WA
125508,CA9926,2022-02-07,4638162.49,C,FL
125509,CA5759,2022-02-07,9776113.77,D,CA
125510,CA4975,2022-02-07,2798687.21,C,MD
125511,CA3210,2022-02-07,2749229.97,D,MD
125512,CA7838,2022-02-07,5498001.97,C,OH
125513,CA8080,2022-02-07,1797935.58,C,NY
125514,CA7530,2022-02-07,6615325.93,C,FL
125515,CA1617,2022-02-07,3327407.8,D,NY
125516,CA4917,2022-02-07,244174.62,D,NY
125517,CA4464,2022-02-07,1341914.25,D,WA
125518,CA8898,2022-02-07,2086804.66,C,NY
125519,CA9452,2022-02-07,9248255.61,D,OH
125520,CA8844,2022-02-07,3634714.82,D,MI
125521,CA5802,2022-02-07,4846361.25,D,MD
125522,CA9623,2022-02-07,5497429.14,C,NY
125523,CA6106,2022-02-07,4438180.09,D,NJ
125524,CA5071,2022-02-07,5485147.27,C,NJ
125525,CA1332,2022-02-07,277807.83,C,NY
125526,CA1732,2022-02-07,8265013.1,C,NY
125527,CA1897,2022-02-07,2309977.49,C,NY
125528,CA4282,2022-02-07,5599783.68,D,MI
125529,CA1794,2022-02-07,7575930.6,D,OH
125530,CA3804,2022-02-07,1470634.77,D,CA
125531,CA5011,2022-02-07,700388.54,C,WA
125532,CA4082,2022-02-07,1267462.24,C,MD
125533,CA7787,2022-02-07,5993521.72,D,FL
125534,CA1844,2022-02-07,8211074.87,D,CA
125535,CA1518,2022-02-07,219761.68,C,WA
