tran_id,cust_id,tran_date,tran_ammount,tran_type,state_cd
120138,CA8708,2022-02-06,2248168.36,C,CA
120139,CA5403,2022-02-06,1472174.9,C,CA
120140,CA3140,2022-02-06,4053371.84,D,NJ
120141,CA1835,2022-02-06,8310995.68,C,IN
120142,CA5809,2022-02-06,9884803.67,D,VA
120143,CA8985,2022-02-06,6560700.43,D,NJ
120144,CA4421,2022-02-06,1753852.88,D,CA
120145,CA3153,2022-02-06,9581997.62,C,NJ
120146,CA7180,2022-02-06,2074158.38,C,CA
120147,CA5437,2022-02-06,3405754.54,C,IN
120148,CA2723,2022-02-06,4433245.34,D,MI
120149,CA8069,2022-02-06,9157862.34,D,OH
120150,CA7530,2022-02-06,8541989.23,D,CA
120151,CA7797,2022-02-06,3034858.2,D,IN
120152,CA4896,2022-02-06,5205764.67,D,NY
120153,CA8390,2022-02-06,5855991.3,D,VA
120154,CA1040,2022-02-06,3669954.85,D,NY
120155,CA9797,2022-02-06,1292415.48,C,NJ
120156,CA3615,2022-02-06,7146106.52,C,OH
120157,CA3386,2022-02-06,2050316.34,D,WA
120158,CA9849,2022-02-06,7229402.57,C,MD
120159,CA7719,2022-02-06,3308112.34,D,MD
120160,CA3788,2022-02-06,133720.08,D,MD
120161,CA7139,2022-02-06,2258883.88,D,FL
120162,CA3938,2022-02-06,7527660.54,C,OH
120163,CA4260,2022-02-06,8056818.17,D,MD
120164,CA4803,2022-02-06,529709.07,D,MD
120165,CA9901,2022-02-06,8839552.13,C,IN
120166,CA3670,2022-02-06,4570288.77,C,NY
120167,CA9103,2022-02-06,6981756.52,D,WA
120168,CA3007,2022-02-06,9340121.61,D,CA
120169,CA3963,2022-02-06,1212160.24,C,VA
120170,CA9696,2022-02-06,5815804.34,C,NY
120171,CA7332,2022-02-06,6745018.76,C,NY
120172,CA5024,2022-02-06,9110282.64,C,OH
120173,CA9521,2022-02-06,8228124.32,C,NJ
120174,CA8805,2022-02-06,5983635.62,D,IN
120175,CA6287,2022-02-06,203702.67,D,WA
120176,CA2613,2022-02-06,4021337.99,D,IN
120177,CA1172,2022-02-06,1097628.21,D,VA
120178,CA2305,2022-02-06,1914350.16,C,WA
120179,CA1739,2022-02-06,4005512.22,C,MI
120180,CA3392,2022-02-06,9128095.66,D,IN
120181,CA8828,2022-02-06,3348198.6,D,FL
120182,CA2906,2022-02-06,5632516.28,C,VA
120183,CA3878,2022-02-06,8395263.05,C,NJ
120184,CA4127,2022-02-06,9944321.77,C,CA
120185,CA3932,2022-02-06,2118229.77,C,MI
120186,CA2298,2022-02-06,9749575.28,D,OH
120187,CA9089,2022-02-06,158491.5,C,FL
120188,CA1262,2022-02-06,8036948.98,D,IN
120189,CA6028,2022-02-06,1107320.78,D,WA
120190,CA7223,2022-02-06,5722414.44,C,OH
120191,CA7127,2022-02-06,4283835.84,D,CA
120192,CA9761,2022-02-06,6835461.48,D,IN
120193,CA9303,2022-02-06,7447840.26,C,CA
120194,CA9393,2022-02-06,7937688.66,D,FL
120195,CA8017,2022-02-06,8917677.86,C,VA
120196,CA4496,2022-02-06,3100251.25,C,VA
120197,CA4176,2022-02-06,8763851.11,D,OH
120198,CA2365,2022-02-06,7504220.53,D,VA
120199,CA5716,2022-02-06,9751295.38,D,NY
120200,CA4813,2022-02-06,7980542.27,D,NJ
120201,CA3048,2022-02-06,5991623.59,C,CA
120202,CA2572,2022-02-06,56412.7,D,OH
120203,CA4190,2022-02-06,5216972.37,D,FL
120204,CA1879,2022-02-06,3324256.69,C,NJ
120205,CA7550,2022-02-06,1586828.11,C,MI
120206,CA1522,2022-02-06,7012942.89,C,NY
120207,CA3624,2022-02-06,5317519.93,D,CA
120208,CA5593,2022-02-06,3257731.39,D,VA
120209,CA3940,2022-02-06,1256693.08,C,MD
120210,CA2897,2022-02-06,7494002.2,C,MI
120211,CA8988,2022-02-06,8700847.26,D,FL
120212,CA4385,2022-02-06,9404897.68,D,VA
120213,CA1759,2022-02-06,5361408.59,C,OH
120214,CA9623,2022-02-06,4741065.58,C,FL
120215,CA3423,2022-02-06,8017474.94,D,WA
120216,CA6326,2022-02-06,7313497.27,D,FL
120217,CA9422,2022-02-06,9892440.39,C,IN
120218,CA3797,2022-02-06,1528279.42,D,WA
120219,CA8418,2022-02-06,6204056.75,D,MI
120220,CA4518,2022-02-06,3962113.16,C,CA
120221,CA2478,2022-02-06,1278058.31,C,MD
120222,CA9314,2022-02-06,6193194.32,C,NY
120223,CA8568,2022-02-06,7190066.58,C,OH
120224,CA5144,2022-02-06,3374003.12,D,NJ
120225,CA1058,2022-02-06,3134416.26,C,IN
120226,CA1819,2022-02-06,7173186.91,D,CA
120227,CA5299,2022-02-06,7017310.27,C,MI
120228,CA4853,2022-02-06,9030580.82,D,VA
120229,CA5149,2022-02-06,5912207.89,D,MD
120230,CA9968,2022-02-06,3181773.79,D,OH
120231,CA8751,2022-02-06,629308.09,D,CA
120232,CA5685,2022-02-06,20311.26,D,VA
120233,CA5320,2022-02-06,6200778.9,C,OH
120234,CA9743,2022-02-06,3374236.9,D,FL
120235,CA5097,2022-02-06,1995872.89,C,IN
120236,CA8020,2022-02-06,2397137.82,C,FL
120237,CA8368,2022-02-06,5188951.64,D,FL
120238,CA3116,2022-02-06,4025524.61,D,WA
120239,CA3073,2022-02-06,6049128.17,C,MI
120240,CA8850,2022-02-06,3883012.42,D,MD
120241,CA9754,2022-02-06,8172411.79,D,MI
120242,CA7175,2022-02-06,4804788.43,C,OH
120243,CA2833,2022-02-06,5893361.97,C,NY
120244,CA1024,2022-02-06,2992788.58,C,MD
120245,CA9121,2022-02-06,7926906.4,D,VA
120246,CA9810,2022-02-06,4933699.83,D,CA
120247,CA9154,2022-02-06,9189189.56,D,FL
120248,CA3836,2022-02-06,312739.37,C,VA
120249,CA3586,2022-02-06,3380179.2,C,NJ
120250,CA4071,2022-02-06,9733027.14,C,NJ
120251,CA4866,2022-02-06,3591386.13,C,MD
120252,CA7061,2022-02-06,2392196.54,C,FL
120253,CA7487,2022-02-06,4326051.36,C,NJ
120254,CA9781,2022-02-06,3540684.89,D,OH
120255,CA1326,2022-02-06,7842223.39,C,IN
120256,CA2723,2022-02-06,871714.42,C,OH
120257,CA7224,2022-02-06,8394939.85,D,OH
120258,CA3669,2022-02-06,7234853.33,D,FL
120259,CA8056,2022-02-06,7377979.61,D,IN
120260,CA1974,2022-02-06,2514915.54,C,CA
120261,CA7137,2022-02-06,2810888.95,C,MD
120262,CA6102,2022-02-06,3533632.49,C,CA
120263,CA5238,2022-02-06,3867534.14,C,NJ
120264,CA5976,2022-02-06,2926523.89,C,CA
120265,CA4234,2022-02-06,2239456.52,C,NJ
120266,CA3138,2022-02-06,3240085.91,C,IN
120267,CA9520,2022-02-06,4070474.91,C,MD
120268,CA9025,2022-02-06,9898163.19,C,MD
120269,CA3348,2022-02-06,8743210.49,C,WA
120270,CA6348,2022-02-06,7046973.19,D,MD
120271,CA7782,2022-02-06,5920243.13,C,NJ
120272,CA1963,2022-02-06,1329466.97,C,VA
120273,CA5849,2022-02-06,1850592.17,D,WA
120274,CA3056,2022-02-06,7994711.52,D,CA
120275,CA9761,2022-02-06,7040241.04,D,VA
120276,CA9483,2022-02-06,600068.19,D,NJ
120277,CA6114,2022-02-06,2638308.62,D,CA
120278,CA5002,2022-02-06,2277828.03,C,OH
120279,CA9029,2022-02-06,2997090.99,C,VA
120280,CA3959,2022-02-06,5736257.54,D,OH
120281,CA9960,2022-02-06,2837666.32,D,OH
120282,CA2375,2022-02-06,5459969.78,D,OH
120283,CA6369,2022-02-06,7341079.11,D,NY
120284,CA4280,2022-02-06,8680232.99,D,NY
120285,CA4426,2022-02-06,3270128.92,D,MI
120286,CA5329,2022-02-06,4746740.99,C,CA
120287,CA5644,2022-02-06,3154824.11,C,IN
120288,CA7498,2022-02-06,861764.39,C,IN
120289,CA2452,2022-02-06,1001399.42,D,WA
120290,CA5468,2022-02-06,6316204.01,D,WA
120291,CA2646,2022-02-06,3168093.84,C,NJ
120292,CA8146,2022-02-06,6311970.44,D,MD
120293,CA4479,2022-02-06,4083010.55,C,VA
120294,CA1557,2022-02-06,4968482.16,D,NJ
120295,CA1555,2022-02-06,7364119.43,C,MD
120296,CA4676,2022-02-06,6629979.45,C,NJ
120297,CA9109,2022-02-06,3983172.75,D,WA
120298,CA3226,2022-02-06,3695000.24,C,CA
120299,CA3786,2022-02-06,9782655.89,C,IN
120300,CA8789,2022-02-06,1647121.2,C,WA
120301,CA5035,2022-02-06,6605727.49,C,CA
120302,CA7665,2022-02-06,9644279.69,D,MD
120303,CA9802,2022-02-06,9565626.98,C,MI
120304,CA2400,2022-02-06,8889379.69,C,OH
120305,CA1683,2022-02-06,1651120.76,C,MI
120306,CA2138,2022-02-06,8182889.12,C,VA
120307,CA7824,2022-02-06,4883014.9,D,CA
120308,CA9704,2022-02-06,7389878.76,D,MD
120309,CA8357,2022-02-06,9496534.49,D,MD
120310,CA3346,2022-02-06,7011048.24,C,IN
120311,CA2674,2022-02-06,4129270.87,D,MD
120312,CA5767,2022-02-06,2881235.77,C,IN
120313,CA2694,2022-02-06,818969.18,C,MD
120314,CA3487,2022-02-06,3420478.23,C,MI
120315,CA1490,2022-02-06,1807747.44,D,VA
120316,CA8521,2022-02-06,4986492.51,D,VA
120317,CA2155,2022-02-06,5459523.84,D,OH
120318,CA6589,2022-02-06,449893.84,C,MD
120319,CA9940,2022-02-06,2385580.53,C,NY
120320,CA5636,2022-02-06,7516363.9,C,CA
120321,CA4289,2022-02-06,727708.81,C,WA
120322,CA2328,2022-02-06,4552052.96,C,NJ
120323,CA5265,2022-02-06,6069585.39,C,WA
120324,CA7662,2022-02-06,9446845.96,D,MI
120325,CA6951,2022-02-06,9287481.75,C,IN
120326,CA9876,2022-02-06,5471012.46,C,MI
120327,CA6472,2022-02-06,3990603.2,D,FL
120328,CA2109,2022-02-06,3764783.07,C,MI
120329,CA2876,2022-02-06,9754506.71,C,WA
120330,CA9564,2022-02-06,8752978.13,D,FL
120331,CA7560,2022-02-06,9734604.73,D,CA
120332,CA1323,2022-02-06,1917743.82,C,WA
120333,CA5915,2022-02-06,1832820.51,C,VA
120334,CA1170,2022-02-06,2889252.45,C,FL
120335,CA8762,2022-02-06,585818.57,D,VA
120336,CA4703,2022-02-06,3632430.36,C,FL
120337,CA1192,2022-02-06,3015144.1,C,MI
120338,CA6840,2022-02-06,8924488.81,D,OH
120339,CA2348,2022-02-06,6874550.21,C,MD
120340,CA8919,2022-02-06,3818165.25,D,FL
120341,CA7415,2022-02-06,8856605.7,C,MI
120342,CA3562,2022-02-06,6334392.09,D,CA
120343,CA6629,2022-02-06,8066249.38,C,OH
120344,CA1009,2022-02-06,7346410.19,C,FL
120345,CA7328,2022-02-06,97233.75,C,CA
120346,CA3727,2022-02-06,9392116.2,C,VA
120347,CA4092,2022-02-06,3116530.89,C,VA
120348,CA3623,2022-02-06,7191121.33,D,IN
120349,CA6712,2022-02-06,735519.01,C,NY
120350,CA2337,2022-02-06,3760705.92,C,MI
120351,CA4931,2022-02-06,8686209.39,D,MI
120352,CA5324,2022-02-06,9515333.82,D,NY
120353,CA7807,2022-02-06,1348760.59,C,IN
120354,CA6440,2022-02-06,8398133.23,D,NY
120355,CA1021,2022-02-06,475208.27,D,MD
120356,CA2670,2022-02-06,6303125.65,C,MD
120357,CA5057,2022-02-06,8844744.63,D,CA
120358,CA6490,2022-02-06,2062674.21,C,NY
120359,CA4795,2022-02-06,9845092.45,C,NJ
120360,CA3588,2022-02-06,5487098.5,C,MI
120361,CA8834,2022-02-06,4425194.77,C,MD
120362,CA6673,2022-02-06,9850703.36,D,IN
120363,CA4417,2022-02-06,2968656.21,D,NJ
120364,CA7979,2022-02-06,6800315.52,D,NJ
120365,CA9459,2022-02-06,3521587.53,D,NJ
120366,CA2118,2022-02-06,9046091.91,D,WA
120367,CA2907,2022-02-06,6555948.64,C,IN
120368,CA6674,2022-02-06,5262962.11,D,MD
120369,CA8548,2022-02-06,8473200.9,C,MD
120370,CA9334,2022-02-06,6263483.75,D,IN
120371,CA5883,2022-02-06,3477087.53,D,OH
120372,CA2297,2022-02-06,8748430.37,D,FL
120373,CA2638,2022-02-06,5224276.14,D,IN
120374,CA5357,2022-02-06,7049055.05,D,IN
120375,CA3371,2022-02-06,9006805.09,C,IN
120376,CA6999,2022-02-06,8374470.59,D,VA
120377,CA8006,2022-02-06,6768167.69,D,OH
120378,CA3626,2022-02-06,7129807.1,C,MD
120379,CA4427,2022-02-06,1220741.6,D,NJ
120380,CA3410,2022-02-06,6255232.39,C,IN
120381,CA6395,2022-02-06,5108028.14,D,MD
120382,CA8442,2022-02-06,7415192.99,D,OH
120383,CA8248,2022-02-06,8638093.77,C,OH
120384,CA3752,2022-02-06,652608.0,D,NJ
120385,CA4560,2022-02-06,6471710.36,D,NJ
120386,CA3862,2022-02-06,8601477.07,D,VA
120387,CA2726,2022-02-06,8901154.75,C,NJ
120388,CA5821,2022-02-06,9924009.95,D,WA
120389,CA1997,2022-02-06,2027368.81,D,CA
120390,CA5447,2022-02-06,5452907.25,C,MI
120391,CA6597,2022-02-06,9274770.78,C,OH
120392,CA3577,2022-02-06,6673988.7,C,WA
120393,CA4468,2022-02-06,6304055.15,D,FL
120394,CA7878,2022-02-06,5437027.39,D,FL
120395,CA8974,2022-02-06,2772428.46,D,IN
120396,CA2925,2022-02-06,201678.39,C,IN
120397,CA9684,2022-02-06,8843198.88,C,NY
120398,CA8624,2022-02-06,7756471.96,D,VA
120399,CA7695,2022-02-06,841125.53,C,NY
120400,CA9335,2022-02-06,542393.97,C,VA
120401,CA6497,2022-02-06,5488428.26,D,IN
120402,CA1986,2022-02-06,9208252.45,C,WA
120403,CA9488,2022-02-06,3051442.83,C,IN
120404,CA1159,2022-02-06,3188108.51,C,OH
120405,CA7494,2022-02-06,9188148.76,D,MI
120406,CA8402,2022-02-06,1136861.37,C,MD
120407,CA6160,2022-02-06,4603066.84,C,MD
120408,CA3280,2022-02-06,8675283.96,D,VA
120409,CA3190,2022-02-06,5068495.9,C,NY
120410,CA9706,2022-02-06,4983396.04,C,MD
120411,CA4702,2022-02-06,2577416.43,D,NJ
120412,CA9169,2022-02-06,5514695.24,C,IN
120413,CA6220,2022-02-06,8669680.25,C,VA
120414,CA6596,2022-02-06,9194992.57,C,NY
120415,CA4038,2022-02-06,465213.87,D,FL
120416,CA7354,2022-02-06,7553250.98,D,MI
120417,CA1573,2022-02-06,58639.38,C,CA
120418,CA4946,2022-02-06,9609569.21,D,NJ
120419,CA4291,2022-02-06,6131370.22,D,MD
120420,CA8978,2022-02-06,166847.74,C,FL
120421,CA5641,2022-02-06,6806556.82,D,CA
120422,CA5371,2022-02-06,9246635.44,D,NJ
120423,CA8315,2022-02-06,4436665.54,D,MI
120424,CA6550,2022-02-06,1789392.88,C,VA
120425,CA1439,2022-02-06,4469199.19,C,FL
120426,CA3950,2022-02-06,9968129.25,C,IN
120427,CA7554,2022-02-06,8937773.69,C,MD
120428,CA5772,2022-02-06,9040671.85,C,NY
120429,CA1111,2022-02-06,1102469.79,C,IN
120430,CA7471,2022-02-06,9865315.6,D,NJ
120431,CA7451,2022-02-06,4303615.38,C,FL
120432,CA3119,2022-02-06,8436527.52,D,NY
120433,CA4078,2022-02-06,9668335.77,D,MI
120434,CA5980,2022-02-06,7332911.43,C,NY
120435,CA5519,2022-02-06,4333891.89,C,MI
120436,CA2650,2022-02-06,8664420.04,C,MD
120437,CA4226,2022-02-06,9823426.89,D,IN
120438,CA8178,2022-02-06,3915008.17,C,NJ
120439,CA2076,2022-02-06,6110805.02,C,CA
120440,CA8549,2022-02-06,7955794.57,D,NJ
120441,CA2642,2022-02-06,4518798.07,D,NJ
120442,CA5022,2022-02-06,4527203.88,C,MD
120443,CA5359,2022-02-06,7014797.83,C,NJ
120444,CA6839,2022-02-06,6256591.65,D,NJ
120445,CA6490,2022-02-06,5419861.41,C,WA
120446,CA9952,2022-02-06,3217098.28,C,MD
120447,CA2124,2022-02-06,2963972.53,D,FL
120448,CA8938,2022-02-06,9071892.13,C,VA
120449,CA9934,2022-02-06,6095961.33,D,IN
120450,CA9061,2022-02-06,6191675.05,C,IN
120451,CA3567,2022-02-06,6937692.4,C,VA
120452,CA7378,2022-02-06,880715.17,C,NJ
120453,CA8283,2022-02-06,9864854.97,D,OH
120454,CA2084,2022-02-06,5553398.21,D,CA
120455,CA4133,2022-02-06,4794212.88,D,OH
120456,CA4853,2022-02-06,3357792.12,C,IN
120457,CA1995,2022-02-06,1436649.36,D,NJ
120458,CA3072,2022-02-06,4743536.39,C,MD
120459,CA7040,2022-02-06,9067732.78,D,OH
120460,CA3259,2022-02-06,6637510.2,D,IN
120461,CA6814,2022-02-06,8243767.47,C,MD
120462,CA6875,2022-02-06,381918.92,C,OH
120463,CA2125,2022-02-06,7244990.69,C,FL
120464,CA8874,2022-02-06,8723335.78,C,IN
120465,CA6532,2022-02-06,3015936.35,D,MI
120466,CA2470,2022-02-06,4320088.16,C,VA
120467,CA4945,2022-02-06,2822159.57,C,OH
120468,CA8004,2022-02-06,8143393.3,D,FL
120469,CA5595,2022-02-06,271677.05,D,OH
120470,CA3472,2022-02-06,490266.87,C,MI
120471,CA5529,2022-02-06,5311793.76,C,NJ
120472,CA9517,2022-02-06,63482.5,C,VA
120473,CA8475,2022-02-06,711167.32,C,MD
120474,CA2991,2022-02-06,4571384.77,D,WA
120475,CA4782,2022-02-06,6183255.54,D,OH
120476,CA2580,2022-02-06,1916882.36,D,WA
120477,CA1081,2022-02-06,87407.57,D,CA
120478,CA3395,2022-02-06,8634697.12,C,IN
120479,CA1541,2022-02-06,6051995.89,D,MI
120480,CA6997,2022-02-06,7150184.4,D,CA
120481,CA1825,2022-02-06,7762105.16,D,IN
120482,CA2111,2022-02-06,3979829.53,C,IN
120483,CA2070,2022-02-06,3274274.62,D,FL
120484,CA8638,2022-02-06,5185961.0,D,FL
120485,CA1213,2022-02-06,1433258.92,D,OH
120486,CA8250,2022-02-06,1533589.05,C,NY
120487,CA1877,2022-02-06,8122716.1,C,MD
120488,CA6422,2022-02-06,9344658.35,D,VA
120489,CA7444,2022-02-06,8689541.4,C,OH
120490,CA5482,2022-02-06,4114042.53,D,WA
120491,CA3091,2022-02-06,7656510.21,D,IN
120492,CA8934,2022-02-06,2540679.07,D,VA
120493,CA4886,2022-02-06,8490925.93,C,WA
120494,CA1635,2022-02-06,2210657.76,C,MI
120495,CA5299,2022-02-06,8926603.35,D,MI
120496,CA1573,2022-02-06,7065445.69,C,VA
120497,CA1778,2022-02-06,2121795.5,D,FL
120498,CA1592,2022-02-06,6527634.31,C,NY
120499,CA5498,2022-02-06,4984105.73,D,OH
120500,CA7503,2022-02-06,7238858.4,C,CA
120501,CA2768,2022-02-06,1953289.94,C,IN
120502,CA4405,2022-02-06,7496495.86,D,NY
120503,CA1924,2022-02-06,1674223.87,C,IN
120504,CA3789,2022-02-06,4159056.06,C,MD
120505,CA4301,2022-02-06,6395979.07,D,WA
120506,CA2038,2022-02-06,9451195.39,D,IN
120507,CA1402,2022-02-06,3059823.7,C,FL
120508,CA6666,2022-02-06,588183.01,C,CA
120509,CA2943,2022-02-06,7328193.41,D,CA
120510,CA6912,2022-02-06,8779908.69,D,WA
120511,CA5951,2022-02-06,6932319.31,D,MI
120512,CA7072,2022-02-06,9007084.3,D,CA
120513,CA3911,2022-02-06,2902317.29,D,NJ
120514,CA3784,2022-02-06,2825909.06,D,FL
120515,CA4372,2022-02-06,5642520.39,D,MD
120516,CA6351,2022-02-06,4821710.4,D,CA
120517,CA6337,2022-02-06,8904588.4,C,WA
120518,CA3080,2022-02-06,103647.54,D,FL
120519,CA4534,2022-02-06,1309779.22,D,CA
120520,CA6554,2022-02-06,564123.38,D,VA
120521,CA4131,2022-02-06,8231402.56,C,NJ
120522,CA7725,2022-02-06,1887460.71,D,NY
120523,CA9754,2022-02-06,981488.71,D,FL
120524,CA5364,2022-02-06,7501263.47,C,NY
120525,CA7860,2022-02-06,8104915.21,D,IN
120526,CA4496,2022-02-06,822370.99,C,WA
120527,CA9208,2022-02-06,346717.92,C,CA
120528,CA1949,2022-02-06,865442.67,C,MI
120529,CA4724,2022-02-06,2051726.89,D,NY
120530,CA3385,2022-02-06,9256867.49,D,MI
120531,CA7840,2022-02-06,4445207.91,C,IN
120532,CA2613,2022-02-06,6494391.26,D,VA
120533,CA4178,2022-02-06,9356511.68,D,IN
120534,CA3822,2022-02-06,3235242.71,D,MI
