tran_id,cust_id,tran_date,tran_ammount,tran_type,state_cd
115042,CA2672,2022-02-05,3453148.46,C,NJ
115043,CA8774,2022-02-05,8237411.8,C,NJ
115044,CA9560,2022-02-05,1278314.8,C,FL
115045,CA9740,2022-02-05,75275.29,D,FL
115046,CA4840,2022-02-05,5363971.52,D,NJ
115047,CA6177,2022-02-05,4193696.4,D,VA
115048,CA1684,2022-02-05,2006988.81,C,IN
115049,CA8109,2022-02-05,9332185.52,D,NJ
115050,CA4558,2022-02-05,1091649.96,D,FL
115051,CA2384,2022-02-05,9719879.24,C,NY
115052,CA3361,2022-02-05,7050693.24,D,WA
115053,CA1732,2022-02-05,4888560.26,D,MD
115054,CA5417,2022-02-05,2249643.79,D,CA
115055,CA4415,2022-02-05,4942010.38,D,MD
115056,CA6082,2022-02-05,2908852.24,D,MI
115057,CA9924,2022-02-05,6151117.87,C,IN
115058,CA7666,2022-02-05,6714692.84,D,VA
115059,CA3177,2022-02-05,2930545.7,C,NY
115060,CA3000,2022-02-05,7907847.63,D,WA
115061,CA8467,2022-02-05,7818533.07,D,MI
115062,CA2755,2022-02-05,2735094.7,C,MI
115063,CA3723,2022-02-05,457565.42,D,CA
115064,CA3212,2022-02-05,8343356.95,D,CA
115065,CA9798,2022-02-05,8388451.7,C,WA
115066,CA5682,2022-02-05,425620.94,D,MD
115067,CA2295,2022-02-05,7551612.4,C,FL
115068,CA1221,2022-02-05,673896.13,C,MD
115069,CA6838,2022-02-05,1748469.87,D,MD
115070,CA4005,2022-02-05,3938292.59,D,CA
115071,CA4968,2022-02-05,3858619.56,C,FL
115072,CA6421,2022-02-05,5926123.33,D,VA
115073,CA4170,2022-02-05,6313415.18,D,WA
115074,CA8311,2022-02-05,3999624.35,D,OH
115075,CA1500,2022-02-05,6498570.56,D,VA
115076,CA8485,2022-02-05,5085826.79,C,NY
115077,CA4480,2022-02-05,388941.9,D,MI
115078,CA8293,2022-02-05,198751.45,C,NY
115079,CA7566,2022-02-05,1268947.66,D,IN
115080,CA4311,2022-02-05,3774243.52,C,NJ
115081,CA1552,2022-02-05,214181.35,D,CA
115082,CA7186,2022-02-05,9320004.08,D,MD
115083,CA7962,2022-02-05,7433403.71,C,IN
115084,CA2432,2022-02-05,1970545.79,D,OH
115085,CA6554,2022-02-05,4368907.62,D,IN
115086,CA8056,2022-02-05,557644.12,C,CA
115087,CA9744,2022-02-05,7806647.85,C,MD
115088,CA8717,2022-02-05,4046508.79,D,MD
115089,CA9763,2022-02-05,6266259.0,C,MD
115090,CA8806,2022-02-05,4962894.99,D,CA
115091,CA2657,2022-02-05,32154.23,D,FL
115092,CA1209,2022-02-05,680794.72,C,VA
115093,CA5786,2022-02-05,2965115.37,D,VA
115094,CA5201,2022-02-05,9047266.93,C,FL
115095,CA2865,2022-02-05,6190405.16,D,NY
115096,CA3481,2022-02-05,7262962.84,D,MD
115097,CA1955,2022-02-05,1457115.0,C,NJ
115098,CA4061,2022-02-05,1487131.47,D,FL
115099,CA3522,2022-02-05,3289702.03,C,WA
115100,CA3110,2022-02-05,4173372.63,C,IN
115101,CA6857,2022-02-05,3245706.79,C,OH
115102,CA5882,2022-02-05,2965198.97,C,WA
115103,CA6410,2022-02-05,1374627.54,C,VA
115104,CA9168,2022-02-05,5750621.18,D,OH
115105,CA1113,2022-02-05,576781.02,C,OH
115106,CA6806,2022-02-05,4520210.74,C,NY
115107,CA2732,2022-02-05,5860791.4,D,OH
115108,CA2513,2022-02-05,1955783.06,D,VA
115109,CA6777,2022-02-05,2826198.04,D,MI
115110,CA8673,2022-02-05,8333524.44,C,OH
115111,CA2836,2022-02-05,8091471.91,C,MD
115112,CA9149,2022-02-05,2178952.58,C,OH
115113,CA9406,2022-02-05,6266561.88,D,IN
115114,CA1834,2022-02-05,9484657.96,D,NY
115115,CA3560,2022-02-05,5211777.05,D,FL
115116,CA1736,2022-02-05,9868727.5,C,CA
115117,CA7695,2022-02-05,3497403.88,C,NJ
115118,CA9048,2022-02-05,2752230.17,D,MD
115119,CA3703,2022-02-05,6259817.22,C,NJ
115120,CA3632,2022-02-05,7589431.95,C,MD
115121,CA1372,2022-02-05,9795935.07,D,NY
115122,CA3566,2022-02-05,1292066.64,C,NY
115123,CA5157,2022-02-05,9551832.83,D,IN
115124,CA6627,2022-02-05,8765812.0,C,CA
115125,CA4344,2022-02-05,7990830.29,D,VA
115126,CA6539,2022-02-05,5485897.85,C,WA
115127,CA4588,2022-02-05,3319349.52,C,IN
115128,CA4586,2022-02-05,2596827.03,D,MD
115129,CA7039,2022-02-05,1213612.87,C,NY
115130,CA7531,2022-02-05,1971707.36,C,MI
115131,CA1633,2022-02-05,4187229.03,D,MD
115132,CA9271,2022-02-05,7044252.63,C,WA
115133,CA9144,2022-02-05,5572497.7,C,IN
115134,CA5396,2022-02-05,1842241.68,C,VA
115135,CA9236,2022-02-05,4659644.85,C,MD
115136,CA8431,2022-02-05,6346765.86,C,FL
115137,CA8677,2022-02-05,7379674.2,C,FL
115138,CA7349,2022-02-05,7362403.31,D,NY
115139,CA4539,2022-02-05,5612994.03,D,CA
115140,CA1825,2022-02-05,4444092.24,C,OH
115141,CA6540,2022-02-05,2382603.46,C,OH
115142,CA1066,2022-02-05,4992501.61,C,MD
115143,CA9258,2022-02-05,9700573.43,C,IN
115144,CA8550,2022-02-05,7440506.36,D,VA
115145,CA9714,2022-02-05,1955768.58,C,MI
115146,CA4981,2022-02-05,7087931.98,D,IN
115147,CA8057,2022-02-05,2009456.84,D,WA
115148,CA8671,2022-02-05,3201794.65,D,MI
115149,CA3985,2022-02-05,7710677.22,C,VA
115150,CA8464,2022-02-05,8602966.44,C,MI
115151,CA2389,2022-02-05,409855.72,D,OH
115152,CA1321,2022-02-05,7195788.69,C,IN
115153,CA7974,2022-02-05,7981916.15,C,MI
115154,CA2660,2022-02-05,693396.86,C,FL
115155,CA9326,2022-02-05,2873340.9,C,MI
115156,CA2009,2022-02-05,1300225.74,D,VA
115157,CA1525,2022-02-05,7165627.89,D,FL
115158,CA6795,2022-02-05,1656170.81,C,WA
115159,CA5004,2022-02-05,1079825.88,C,MD
115160,CA4340,2022-02-05,4133062.92,C,NY
115161,CA7401,2022-02-05,4753453.1,D,NY
115162,CA5081,2022-02-05,7228004.01,D,FL
115163,CA1026,2022-02-05,1690685.81,C,FL
115164,CA4692,2022-02-05,777017.96,D,MD
115165,CA9618,2022-02-05,5183747.69,D,OH
115166,CA5439,2022-02-05,6085038.49,D,MD
115167,CA9964,2022-02-05,6469876.53,C,WA
115168,CA5675,2022-02-05,4427946.46,D,MI
115169,CA3487,2022-02-05,5627468.53,D,VA
115170,CA6375,2022-02-05,9402479.5,D,VA
115171,CA1646,2022-02-05,2860197.3,C,VA
115172,CA6977,2022-02-05,3574849.97,C,IN
115173,CA5688,2022-02-05,1641890.98,D,IN
115174,CA2899,2022-02-05,9971371.78,D,IN
115175,CA4601,2022-02-05,8945839.14,C,IN
115176,CA1177,2022-02-05,5766766.0,C,OH
115177,CA4170,2022-02-05,9749800.59,D,CA
115178,CA1101,2022-02-05,7374907.45,C,FL
115179,CA9216,2022-02-05,1285995.41,D,MD
115180,CA4226,2022-02-05,1293707.42,C,FL
115181,CA2416,2022-02-05,4669504.0,C,MI
115182,CA7472,2022-02-05,2409305.22,C,IN
115183,CA9029,2022-02-05,9465144.45,D,FL
115184,CA8571,2022-02-05,4249955.76,D,NY
115185,CA9296,2022-02-05,3477287.07,C,VA
115186,CA4848,2022-02-05,8923814.67,D,VA
115187,CA5108,2022-02-05,6767642.02,C,MD
115188,CA6702,2022-02-05,4688770.68,D,IN
115189,CA2864,2022-02-05,8933972.82,D,WA
115190,CA5329,2022-02-05,3639654.63,C,NJ
115191,CA2907,2022-02-05,7842232.93,D,IN
115192,CA3778,2022-02-05,6163131.87,C,OH
115193,CA8007,2022-02-05,8308746.46,D,OH
115194,CA8018,2022-02-05,6714072.11,C,WA
115195,CA9637,2022-02-05,4545769.58,D,MI
115196,CA8515,2022-02-05,5075620.43,C,NJ
115197,CA7330,2022-02-05,8897444.24,C,WA
115198,CA3356,2022-02-05,943528.71,C,NJ
115199,CA9418,2022-02-05,1951098.94,D,VA
115200,CA2949,2022-02-05,725804.28,C,OH
115201,CA7773,2022-02-05,4352232.73,C,IN
115202,CA2763,2022-02-05,3261460.9,C,MI
115203,CA5263,2022-02-05,9990318.89,C,VA
115204,CA1765,2022-02-05,2309719.38,C,NJ
115205,CA2094,2022-02-05,1113985.25,C,NJ
115206,CA1205,2022-02-05,6354482.5,D,NJ
115207,CA6876,2022-02-05,804336.08,D,OH
115208,CA5667,2022-02-05,6284351.14,D,OH
115209,CA1788,2022-02-05,6470814.43,D,OH
115210,CA5830,2022-02-05,8185383.44,C,VA
115211,CA8714,2022-02-05,3723001.19,C,FL
115212,CA9787,2022-02-05,8646102.94,C,IN
115213,CA3645,2022-02-05,2459008.54,D,FL
115214,CA1579,2022-02-05,1191341.29,D,MI
115215,CA4189,2022-02-05,1295453.13,C,CA
115216,CA2772,2022-02-05,6352168.43,D,VA
115217,CA6643,2022-02-05,1035908.95,D,IN
115218,CA2428,2022-02-05,7723328.32,D,OH
115219,CA6267,2022-02-05,6226492.39,C,VA
115220,CA2443,2022-02-05,1259999.56,D,MD
115221,CA5398,2022-02-05,392115.36,D,NJ
115222,CA5854,2022-02-05,4199799.53,C,FL
115223,CA5395,2022-02-05,1724832.51,C,NY
115224,CA4458,2022-02-05,2321478.88,C,MI
115225,CA4838,2022-02-05,6053088.56,D,WA
115226,CA1872,2022-02-05,7253076.85,C,WA
115227,CA7380,2022-02-05,455634.24,D,WA
115228,CA1363,2022-02-05,2151301.53,D,NY
115229,CA1542,2022-02-05,6851208.02,C,NJ
115230,CA4467,2022-02-05,1940391.68,C,OH
115231,CA5261,2022-02-05,7818065.3,C,FL
115232,CA4981,2022-02-05,5675984.11,D,IN
115233,CA9164,2022-02-05,449954.42,C,IN
115234,CA7050,2022-02-05,2438494.72,C,MD
115235,CA7231,2022-02-05,1723102.83,C,IN
115236,CA5069,2022-02-05,9859293.01,C,OH
115237,CA5756,2022-02-05,3675556.64,C,MD
115238,CA8894,2022-02-05,8333295.22,D,CA
115239,CA4048,2022-02-05,2993497.3,C,OH
115240,CA4661,2022-02-05,7658386.12,D,CA
115241,CA9867,2022-02-05,1383432.48,C,FL
115242,CA6767,2022-02-05,1830260.41,C,IN
115243,CA8843,2022-02-05,1913385.36,D,NY
115244,CA6251,2022-02-05,8049190.29,C,CA
115245,CA2146,2022-02-05,5275196.06,D,VA
115246,CA1620,2022-02-05,6864615.88,C,MI
115247,CA8224,2022-02-05,886997.82,C,OH
115248,CA1835,2022-02-05,5450550.88,D,VA
115249,CA5605,2022-02-05,5607599.31,C,VA
115250,CA8540,2022-02-05,4796391.71,C,CA
115251,CA9109,2022-02-05,6003381.86,D,MD
115252,CA4827,2022-02-05,8699280.76,C,CA
115253,CA4604,2022-02-05,6509980.78,C,WA
115254,CA4470,2022-02-05,254777.28,C,IN
115255,CA8077,2022-02-05,3921836.4,D,CA
115256,CA4202,2022-02-05,7473356.34,C,NY
115257,CA5337,2022-02-05,482565.97,D,FL
115258,CA8901,2022-02-05,6054627.07,D,MI
115259,CA7870,2022-02-05,4465558.67,D,CA
115260,CA1305,2022-02-05,4498126.9,C,NJ
115261,CA9557,2022-02-05,5769223.58,C,WA
115262,CA3154,2022-02-05,8409782.95,D,OH
115263,CA5295,2022-02-05,5575479.82,D,VA
115264,CA9882,2022-02-05,5611016.26,C,IN
115265,CA8084,2022-02-05,9396159.69,D,IN
115266,CA8072,2022-02-05,8499664.07,C,MI
115267,CA5802,2022-02-05,4912876.24,C,OH
115268,CA7335,2022-02-05,9454098.39,D,FL
115269,CA2470,2022-02-05,5365412.03,D,MI
115270,CA3489,2022-02-05,5910359.46,D,VA
115271,CA2845,2022-02-05,500081.71,D,MI
115272,CA4866,2022-02-05,4258179.45,D,WA
115273,CA1915,2022-02-05,7563703.2,C,NJ
115274,CA5270,2022-02-05,7256350.96,C,VA
115275,CA9186,2022-02-05,8918358.72,D,MD
115276,CA4636,2022-02-05,8130530.04,D,NJ
115277,CA4725,2022-02-05,7082332.57,C,NJ
115278,CA6309,2022-02-05,3145731.39,C,WA
115279,CA7109,2022-02-05,9616975.25,D,VA
115280,CA5891,2022-02-05,2194032.92,D,IN
115281,CA2439,2022-02-05,2681057.53,C,IN
115282,CA5348,2022-02-05,3337575.6,C,FL
115283,CA7047,2022-02-05,3603142.15,C,NJ
115284,CA2760,2022-02-05,2510128.32,D,WA
115285,CA4618,2022-02-05,6604945.54,C,MI
115286,CA6590,2022-02-05,1654367.92,D,IN
115287,CA6753,2022-02-05,8675676.72,D,IN
115288,CA4985,2022-02-05,9119234.18,C,OH
115289,CA3577,2022-02-05,4383925.63,D,MI
115290,CA2409,2022-02-05,5803212.33,D,VA
115291,CA2362,2022-02-05,1817538.22,D,CA
115292,CA7727,2022-02-05,3275835.35,C,CA
115293,CA5023,2022-02-05,1917183.24,C,FL
115294,CA6638,2022-02-05,7469356.22,D,MD
115295,CA8295,2022-02-05,708224.71,C,MD
115296,CA2475,2022-02-05,5334526.92,C,NJ
115297,CA6194,2022-02-05,984280.06,C,MI
115298,CA9270,2022-02-05,1191117.09,C,OH
115299,CA8760,2022-02-05,6884443.24,C,NY
115300,CA1297,2022-02-05,7010995.3,C,FL
115301,CA7075,2022-02-05,2466003.85,C,NJ
115302,CA3236,2022-02-05,4321249.58,D,OH
115303,CA1862,2022-02-05,4417479.26,C,NY
115304,CA5960,2022-02-05,7522551.83,D,CA
115305,CA1274,2022-02-05,9906978.95,D,NJ
115306,CA7653,2022-02-05,9288329.62,C,NJ
115307,CA6892,2022-02-05,1440956.19,D,IN
115308,CA5690,2022-02-05,6558772.66,D,WA
115309,CA6366,2022-02-05,9177114.87,C,NY
115310,CA3272,2022-02-05,8770401.17,C,MD
115311,CA1396,2022-02-05,5951825.5,D,MD
115312,CA6772,2022-02-05,979986.06,C,MD
115313,CA9583,2022-02-05,6699081.64,C,MD
115314,CA7539,2022-02-05,8278060.13,D,NJ
115315,CA8163,2022-02-05,9750976.45,C,VA
115316,CA8631,2022-02-05,1780446.05,D,FL
115317,CA6925,2022-02-05,1749978.23,C,FL
115318,CA6376,2022-02-05,4026310.35,C,VA
115319,CA2820,2022-02-05,9612956.47,D,MI
115320,CA1033,2022-02-05,2525243.78,D,CA
115321,CA8348,2022-02-05,8253840.85,D,FL
115322,CA7067,2022-02-05,675235.46,C,MI
115323,CA5514,2022-02-05,6618572.71,C,NJ
115324,CA6102,2022-02-05,7917496.28,C,IN
115325,CA8495,2022-02-05,6369169.86,D,IN
115326,CA2614,2022-02-05,4736046.27,D,CA
115327,CA1084,2022-02-05,7403749.6,D,CA
115328,CA3154,2022-02-05,8309090.59,D,CA
115329,CA8626,2022-02-05,7420008.33,C,OH
115330,CA1759,2022-02-05,4821985.37,D,NY
115331,CA9046,2022-02-05,8074528.52,C,NJ
115332,CA4818,2022-02-05,7075839.62,D,MI
115333,CA8429,2022-02-05,1824885.44,C,IN
115334,CA3342,2022-02-05,220176.17,C,MI
115335,CA8218,2022-02-05,3659777.47,D,OH
115336,CA6211,2022-02-05,181884.84,C,IN
115337,CA3471,2022-02-05,4206373.06,D,FL
115338,CA8623,2022-02-05,4581018.95,C,NY
115339,CA3557,2022-02-05,9387654.32,D,OH
115340,CA6328,2022-02-05,438054.08,C,NJ
115341,CA5476,2022-02-05,8533088.68,D,OH
115342,CA4738,2022-02-05,4367977.29,C,NJ
115343,CA3140,2022-02-05,7179676.78,D,MD
115344,CA3085,2022-02-05,8160339.77,D,OH
115345,CA1913,2022-02-05,5508473.79,C,CA
115346,CA2558,2022-02-05,4913332.01,D,FL
115347,CA8324,2022-02-05,3365058.59,D,VA
115348,CA4293,2022-02-05,7195078.26,C,MI
115349,CA6658,2022-02-05,8074585.32,C,NJ
115350,CA8167,2022-02-05,2051581.24,D,MI
115351,CA7752,2022-02-05,162917.3,C,NJ
115352,CA3142,2022-02-05,3735864.51,D,NJ
115353,CA7370,2022-02-05,1999140.03,C,NY
115354,CA2061,2022-02-05,2054013.42,C,NY
115355,CA4460,2022-02-05,3939626.35,C,WA
115356,CA6707,2022-02-05,2432206.73,D,MD
115357,CA8116,2022-02-05,3117251.88,C,WA
115358,CA2015,2022-02-05,3324329.43,D,NY
115359,CA1699,2022-02-05,1418381.36,D,MD
115360,CA7104,2022-02-05,2226742.18,C,MI
115361,CA4986,2022-02-05,663980.2,D,IN
115362,CA5398,2022-02-05,9099590.09,C,MD
115363,CA1725,2022-02-05,8030090.66,D,OH
115364,CA7482,2022-02-05,6699305.84,D,VA
115365,CA3684,2022-02-05,6741908.9,C,VA
115366,CA1052,2022-02-05,3790763.03,C,NY
115367,CA6916,2022-02-05,7380655.16,D,VA
115368,CA7610,2022-02-05,5693982.29,C,MI
115369,CA9078,2022-02-05,2413799.69,D,IN
115370,CA7525,2022-02-05,772794.43,C,FL
115371,CA9497,2022-02-05,5144599.31,D,OH
115372,CA1327,2022-02-05,1355828.96,C,NJ
115373,CA8854,2022-02-05,553476.01,C,WA
115374,CA9463,2022-02-05,2445885.79,D,IN
115375,CA5285,2022-02-05,8868775.02,D,IN
115376,CA3186,2022-02-05,9960536.24,D,FL
115377,CA2179,2022-02-05,9626743.05,C,CA
115378,CA3309,2022-02-05,9477357.37,C,MD
115379,CA1917,2022-02-05,6309409.84,D,OH
115380,CA5570,2022-02-05,9921235.41,D,MI
115381,CA2412,2022-02-05,7599475.07,D,WA
115382,CA4440,2022-02-05,5330523.85,C,WA
115383,CA5795,2022-02-05,2582388.28,D,MD
115384,CA7896,2022-02-05,6070408.2,D,MD
115385,CA7683,2022-02-05,5584114.33,D,MI
115386,CA6516,2022-02-05,2277276.79,D,VA
115387,CA9715,2022-02-05,4434876.72,D,NJ
115388,CA2894,2022-02-05,1047603.26,C,WA
115389,CA4037,2022-02-05,5249116.4,C,NJ
115390,CA9471,2022-02-05,1560656.62,D,NJ
115391,CA2026,2022-02-05,9663147.34,C,CA
115392,CA3136,2022-02-05,7129692.01,C,MI
115393,CA5642,2022-02-05,2631732.39,D,MI
115394,CA4292,2022-02-05,5722279.84,C,MD
115395,CA6508,2022-02-05,922519.91,D,MI
115396,CA1535,2022-02-05,3860256.41,D,NJ
115397,CA8359,2022-02-05,3159909.66,D,WA
115398,CA2176,2022-02-05,8730846.39,C,VA
115399,CA5289,2022-02-05,1848811.78,C,VA
115400,CA2035,2022-02-05,6562622.04,D,NY
115401,CA4404,2022-02-05,7884613.26,C,CA
115402,CA6503,2022-02-05,2391388.5,D,OH
115403,CA6727,2022-02-05,1469050.62,C,WA
115404,CA7842,2022-02-05,1818733.99,C,NJ
115405,CA9146,2022-02-05,7391500.61,C,OH
115406,CA2838,2022-02-05,655215.7,C,WA
115407,CA2070,2022-02-05,1587123.46,D,IN
115408,CA7682,2022-02-05,8042670.69,C,NY
115409,CA5269,2022-02-05,7282216.17,C,MI
115410,CA8844,2022-02-05,6212702.45,D,MD
115411,CA8948,2022-02-05,7227820.16,C,WA
115412,CA2436,2022-02-05,250399.52,C,MD
115413,CA4927,2022-02-05,9645938.3,C,IN
115414,CA4987,2022-02-05,2716153.07,D,CA
115415,CA1554,2022-02-05,9974289.4,C,MI
115416,CA2553,2022-02-05,6570993.86,D,VA
115417,CA3395,2022-02-05,160251.53,C,NJ
115418,CA5978,2022-02-05,3145229.79,C,CA
115419,CA7130,2022-02-05,2065244.33,C,IN
115420,CA3613,2022-02-05,4218894.87,C,MD
115421,CA8360,2022-02-05,7865514.41,D,FL
115422,CA5025,2022-02-05,6041038.9,C,NY
115423,CA1890,2022-02-05,3525767.95,D,MD
115424,CA9734,2022-02-05,1152572.49,D,FL
115425,CA9569,2022-02-05,8900396.56,C,OH
115426,CA8588,2022-02-05,3923944.32,D,NJ
115427,CA6812,2022-02-05,4206969.04,D,MI
115428,CA3329,2022-02-05,1036460.41,D,WA
115429,CA3564,2022-02-05,5885933.42,C,MI
115430,CA4008,2022-02-05,3052930.44,C,VA
115431,CA4200,2022-02-05,5713475.65,C,WA
115432,CA8143,2022-02-05,2374520.46,D,WA
115433,CA9794,2022-02-05,5992662.52,D,IN
115434,CA1299,2022-02-05,8598416.24,C,FL
115435,CA9741,2022-02-05,9787354.95,D,CA
115436,CA3633,2022-02-05,2417390.2,C,OH
115437,CA9814,2022-02-05,3320550.32,D,FL
115438,CA9054,2022-02-05,7479771.52,C,NY
115439,CA9162,2022-02-05,4624854.91,D,IN
115440,CA8309,2022-02-05,6582533.78,D,OH
115441,CA2262,2022-02-05,1310600.41,D,IN
115442,CA7609,2022-02-05,3372870.15,D,NJ
115443,CA3394,2022-02-05,7017804.05,C,MD
115444,CA1985,2022-02-05,2135658.19,D,MI
115445,CA7030,2022-02-05,7641180.15,C,NJ
115446,CA7921,2022-02-05,8471377.37,C,FL
115447,CA7153,2022-02-05,5181647.37,C,MI
115448,CA1288,2022-02-05,2075188.1,C,VA
115449,CA9248,2022-02-05,1588221.54,C,CA
115450,CA4907,2022-02-05,5644048.3,D,MI
115451,CA1612,2022-02-05,2101175.95,D,NY
115452,CA7175,2022-02-05,2914204.14,D,NJ
115453,CA4382,2022-02-05,8447819.53,C,FL
115454,CA9346,2022-02-05,4921168.21,D,MI
115455,CA2646,2022-02-05,2225498.07,D,VA
115456,CA5266,2022-02-05,1869391.7,C,CA
115457,CA1488,2022-02-05,3805117.33,C,MI
115458,CA3981,2022-02-05,369304.42,C,WA
115459,CA7796,2022-02-05,5337497.44,C,MI
115460,CA9807,2022-02-05,1166178.49,D,IN
115461,CA5854,2022-02-05,815678.44,D,MD
115462,CA4769,2022-02-05,9823804.39,D,VA
115463,CA4013,2022-02-05,9340954.14,D,NY
115464,CA1450,2022-02-05,8957267.64,C,MD
115465,CA8956,2022-02-05,398632.76,D,OH
115466,CA6722,2022-02-05,9719956.69,D,WA
115467,CA4859,2022-02-05,3653115.58,C,NJ
115468,CA5574,2022-02-05,8843847.43,D,IN
115469,CA6238,2022-02-05,8070296.25,D,NJ
115470,CA3389,2022-02-05,6658395.26,D,MI
115471,CA4677,2022-02-05,2476103.79,C,NJ
115472,CA4268,2022-02-05,1030238.71,D,NY
115473,CA1690,2022-02-05,5983300.51,D,NJ
115474,CA5489,2022-02-05,7922841.27,D,FL
115475,CA2352,2022-02-05,6135111.81,C,WA
115476,CA8051,2022-02-05,1006454.44,D,MD
115477,CA5288,2022-02-05,351032.91,D,NY
115478,CA4308,2022-02-05,6108823.4,D,OH
115479,CA7919,2022-02-05,1683034.27,D,NY
115480,CA7398,2022-02-05,3296970.3,D,VA
115481,CA7190,2022-02-05,3172719.36,D,WA
115482,CA4027,2022-02-05,9700600.02,C,OH
115483,CA6598,2022-02-05,7314508.21,C,VA
115484,CA2268,2022-02-05,3290689.59,D,VA
115485,CA3470,2022-02-05,3526072.41,C,IN
115486,CA1573,2022-02-05,4372484.96,C,NY
115487,CA1034,2022-02-05,9786148.44,D,OH
115488,CA4386,2022-02-05,3004024.92,D,OH
115489,CA5381,2022-02-05,6123602.96,C,WA
115490,CA6265,2022-02-05,4609750.31,D,FL
115491,CA6070,2022-02-05,4151237.22,C,MD
115492,CA4524,2022-02-05,324096.95,C,CA
115493,CA2005,2022-02-05,5373182.77,C,CA
115494,CA4398,2022-02-05,5733504.85,C,WA
115495,CA9526,2022-02-05,5216779.64,D,VA
115496,CA4966,2022-02-05,3405625.12,C,CA
115497,CA3301,2022-02-05,2735859.65,C,NY
115498,CA6098,2022-02-05,5412334.45,D,NY
115499,CA3411,2022-02-05,9728.65,C,VA
115500,CA5210,2022-02-05,2801539.4,C,VA
115501,CA8965,2022-02-05,1588231.82,C,VA
115502,CA1734,2022-02-05,5553668.64,C,NJ
115503,CA6000,2022-02-05,4749401.38,C,NJ
115504,CA2360,2022-02-05,2289175.7,C,WA
115505,CA8369,2022-02-05,1205627.76,D,MI
115506,CA7601,2022-02-05,8236426.13,C,MD
115507,CA7655,2022-02-05,6542343.4,D,MD
115508,CA4852,2022-02-05,2482347.27,C,MD
115509,CA8304,2022-02-05,8205803.35,C,VA
115510,CA8614,2022-02-05,4346800.95,D,FL
115511,CA6516,2022-02-05,7029185.56,C,VA
115512,CA3321,2022-02-05,1535265.66,D,OH
115513,CA4201,2022-02-05,2521774.06,C,NJ
115514,CA1262,2022-02-05,3050970.99,D,MD
115515,CA1763,2022-02-05,8753967.34,C,MI
115516,CA7608,2022-02-05,1855965.47,C,MI
115517,CA4517,2022-02-05,2615752.06,C,NJ
115518,CA5601,2022-02-05,357226.2,C,NJ
115519,CA2502,2022-02-05,340944.35,C,IN
115520,CA9574,2022-02-05,3376581.99,D,MD
115521,CA7652,2022-02-05,6539670.65,C,CA
115522,CA6002,2022-02-05,7787819.33,D,VA
115523,CA6941,2022-02-05,3686532.57,C,CA
115524,CA8462,2022-02-05,810999.34,C,MI
115525,CA1140,2022-02-05,2896140.69,C,VA
115526,CA5978,2022-02-05,6173635.84,D,VA
115527,CA2488,2022-02-05,303794.0,D,NJ
115528,CA2237,2022-02-05,1150220.07,D,WA
115529,CA1565,2022-02-05,905532.35,D,VA
115530,CA9207,2022-02-05,8330414.55,D,MD
115531,CA3674,2022-02-05,5158808.57,C,MI
115532,CA3626,2022-02-05,7665641.15,D,NJ
115533,CA9878,2022-02-05,7837522.81,D,MD
115534,CA6884,2022-02-05,537124.39,D,NY
