tran_id,cust_id,tran_date,tran_ammount,tran_type,state_cd
130166,CA4723,2022-02-08,4233555.05,C,MI
130167,CA5441,2022-02-08,2153330.25,C,FL
130168,CA6149,2022-02-08,4480528.46,C,VA
130169,CA4264,2022-02-08,9937477.41,C,NJ
130170,CA3935,2022-02-08,5312123.45,C,NJ
130171,CA4843,2022-02-08,7282507.25,D,OH
130172,CA7728,2022-02-08,6714202.35,D,CA
130173,CA5563,2022-02-08,898930.36,D,MD
130174,CA3287,2022-02-08,2070639.34,C,WA
130175,CA8173,2022-02-08,5247853.77,C,NY
130176,CA4556,2022-02-08,5990602.86,D,FL
130177,CA9617,2022-02-08,785691.7,D,VA
130178,CA4293,2022-02-08,7229864.77,D,OH
130179,CA4564,2022-02-08,4320596.55,C,NY
130180,CA9046,2022-02-08,2506611.28,C,NY
130181,CA5444,2022-02-08,7765315.52,D,FL
130182,CA1393,2022-02-08,1726294.1,C,NY
130183,CA1211,2022-02-08,986285.75,D,WA
130184,CA4375,2022-02-08,5563823.62,D,MD
130185,CA8312,2022-02-08,2718950.0,D,OH
130186,CA8222,2022-02-08,2349812.43,C,FL
130187,CA1694,2022-02-08,6326120.56,D,MI
130188,CA1878,2022-02-08,7471506.9,C,NJ
130189,CA4887,2022-02-08,8635153.71,C,NJ
130190,CA6421,2022-02-08,5741736.72,D,NY
130191,CA8224,2022-02-08,464743.26,C,NY
130192,CA1350,2022-02-08,4808096.09,C,VA
130193,CA5071,2022-02-08,1381433.66,D,IN
130194,CA5912,2022-02-08,8767418.01,C,OH
130195,CA7165,2022-02-08,7931775.04,D,MD
130196,CA7406,2022-02-08,8112112.11,D,CA
130197,CA6924,2022-02-08,1518875.19,D,MI
130198,CA5553,2022-02-08,8358472.35,D,MI
130199,CA1065,2022-02-08,1747451.9,D,NY
130200,CA1916,2022-02-08,8648335.8,C,CA
130201,CA2999,2022-02-08,8812199.52,D,MI
130202,CA1242,2022-02-08,2299534.54,C,FL
130203,CA8551,2022-02-08,6702982.08,C,MI
130204,CA1482,2022-02-08,3073870.05,D,MD
130205,CA1083,2022-02-08,5156235.68,C,OH
130206,CA3128,2022-02-08,3060549.23,D,VA
130207,CA4793,2022-02-08,5438974.36,D,NJ
130208,CA9848,2022-02-08,6742564.88,D,NY
130209,CA9446,2022-02-08,2398577.78,C,VA
130210,CA6405,2022-02-08,8088963.28,C,VA
130211,CA7473,2022-02-08,5383615.4,C,NJ
130212,CA8898,2022-02-08,8864104.19,C,MI
130213,CA5918,2022-02-08,141729.07,C,FL
130214,CA5906,2022-02-08,8421000.85,D,NY
130215,CA9017,2022-02-08,3336834.93,C,MI
130216,CA2709,2022-02-08,6195417.95,D,NY
130217,CA9279,2022-02-08,9562817.27,C,NY
130218,CA5495,2022-02-08,5323411.56,D,VA
130219,CA1087,2022-02-08,3031100.76,D,NY
130220,CA1953,2022-02-08,3231569.96,D,WA
130221,CA4878,2022-02-08,2132093.59,D,OH
130222,CA6949,2022-02-08,7950341.1,D,CA
130223,CA5018,2022-02-08,3619421.29,D,IN
130224,CA8014,2022-02-08,1766384.41,D,FL
130225,CA3326,2022-02-08,6967288.65,C,MI
130226,CA8490,2022-02-08,7658812.27,C,VA
130227,CA2680,2022-02-08,3360417.47,D,IN
130228,CA9925,2022-02-08,5014165.8,C,IN
130229,CA1729,2022-02-08,3050304.99,C,CA
130230,CA2337,2022-02-08,2305797.29,D,NY
130231,CA9773,2022-02-08,3556208.74,D,FL
130232,CA1854,2022-02-08,4570021.28,C,WA
130233,CA1059,2022-02-08,8286557.78,C,NJ
130234,CA6153,2022-02-08,7988532.31,D,OH
130235,CA6804,2022-02-08,2540347.06,C,IN
130236,CA8010,2022-02-08,92746.62,D,MD
130237,CA6398,2022-02-08,9035716.81,C,VA
130238,CA8085,2022-02-08,3111629.72,D,CA
130239,CA4012,2022-02-08,1429364.2,C,IN
130240,CA7825,2022-02-08,1536190.85,C,WA
130241,CA2793,2022-02-08,3977130.83,C,OH
130242,CA3836,2022-02-08,9952234.3,C,OH
130243,CA7716,2022-02-08,1483733.86,D,MD
130244,CA4540,2022-02-08,4670217.98,C,OH
130245,CA1385,2022-02-08,7151700.13,D,WA
130246,CA2866,2022-02-08,3016968.75,C,WA
130247,CA9770,2022-02-08,4328069.57,C,NY
130248,CA1289,2022-02-08,5887508.33,C,CA
130249,CA9463,2022-02-08,6517696.66,C,WA
130250,CA4885,2022-02-08,392000.67,D,IN
130251,CA4571,2022-02-08,120506.12,D,MI
130252,CA9869,2022-02-08,4966690.98,D,FL
130253,CA7567,2022-02-08,8608749.72,C,MD
130254,CA8344,2022-02-08,4820109.89,C,CA
130255,CA6341,2022-02-08,1872328.47,C,OH
130256,CA8215,2022-02-08,4178917.81,C,IN
130257,CA9281,2022-02-08,9156957.29,C,FL
130258,CA8358,2022-02-08,9410437.11,D,IN
130259,CA1553,2022-02-08,7301848.56,C,FL
130260,CA6997,2022-02-08,2177121.52,D,MI
130261,CA4869,2022-02-08,1742845.37,C,NJ
130262,CA6193,2022-02-08,2006526.66,D,CA
130263,CA6085,2022-02-08,7300759.32,C,MI
130264,CA3187,2022-02-08,2107598.05,C,MD
130265,CA7324,2022-02-08,1180032.97,D,WA
130266,CA6621,2022-02-08,7961100.95,D,OH
130267,CA4089,2022-02-08,4003653.69,D,NJ
130268,CA3403,2022-02-08,5258312.67,D,CA
130269,CA1971,2022-02-08,4611056.18,D,VA
130270,CA5196,2022-02-08,2416552.06,D,VA
130271,CA4520,2022-02-08,5076099.19,D,IN
130272,CA6230,2022-02-08,4669110.78,C,NJ
130273,CA9773,2022-02-08,2120461.57,C,NJ
130274,CA5713,2022-02-08,4488788.95,D,MI
130275,CA7410,2022-02-08,7358574.68,C,IN
130276,CA9874,2022-02-08,6265574.29,D,NJ
130277,CA7031,2022-02-08,2969457.13,C,IN
130278,CA4799,2022-02-08,2458059.85,C,MI
130279,CA5609,2022-02-08,2209798.8,C,VA
130280,CA7761,2022-02-08,8411048.16,C,MD
130281,CA9256,2022-02-08,9186343.8,C,NY
130282,CA4229,2022-02-08,6275577.18,C,VA
130283,CA4037,2022-02-08,9042887.15,C,MD
130284,CA8342,2022-02-08,1796782.28,C,FL
130285,CA8316,2022-02-08,3326693.58,D,FL
130286,CA9574,2022-02-08,3975509.18,D,OH
130287,CA5173,2022-02-08,2856159.33,C,CA
130288,CA8320,2022-02-08,5300832.26,D,MD
130289,CA3206,2022-02-08,4175132.26,D,CA
130290,CA4894,2022-02-08,1666566.06,D,WA
130291,CA4446,2022-02-08,8983680.4,D,FL
130292,CA8966,2022-02-08,7966274.72,D,MI
130293,CA1346,2022-02-08,8536202.9,D,MI
130294,CA9578,2022-02-08,5874887.41,C,FL
130295,CA5335,2022-02-08,1403759.96,D,OH
130296,CA6635,2022-02-08,7868911.43,C,OH
130297,CA3215,2022-02-08,3455934.75,C,OH
130298,CA1682,2022-02-08,895704.25,D,WA
130299,CA3812,2022-02-08,9299745.29,C,NJ
130300,CA4132,2022-02-08,5339845.52,C,MI
130301,CA6715,2022-02-08,3644274.16,D,NJ
130302,CA7189,2022-02-08,9132726.4,C,CA
130303,CA2612,2022-02-08,1263783.41,C,NJ
130304,CA8667,2022-02-08,1632673.97,D,CA
130305,CA8660,2022-02-08,7978001.19,C,OH
130306,CA8662,2022-02-08,2197464.44,C,CA
130307,CA1595,2022-02-08,1208442.07,D,MD
130308,CA3827,2022-02-08,4743133.23,C,FL
130309,CA6522,2022-02-08,7355976.0,D,NJ
130310,CA1178,2022-02-08,9196321.93,C,WA
130311,CA3083,2022-02-08,7075405.03,C,IN
130312,CA8092,2022-02-08,9415654.23,D,WA
130313,CA2121,2022-02-08,9578466.82,D,MD
130314,CA8122,2022-02-08,3403841.33,D,VA
130315,CA6004,2022-02-08,1697529.07,C,CA
130316,CA9536,2022-02-08,3687065.6,C,CA
130317,CA1630,2022-02-08,8225930.24,C,VA
130318,CA5611,2022-02-08,3792538.76,D,NJ
130319,CA6427,2022-02-08,472378.17,D,CA
130320,CA2994,2022-02-08,633196.47,D,VA
130321,CA9944,2022-02-08,5905357.5,C,MI
130322,CA6136,2022-02-08,2131439.2,C,FL
130323,CA2053,2022-02-08,2585560.15,C,IN
130324,CA8967,2022-02-08,7797029.37,D,NY
130325,CA5546,2022-02-08,1869227.46,C,WA
130326,CA4669,2022-02-08,2221815.51,C,IN
130327,CA7448,2022-02-08,6669324.19,D,OH
130328,CA3692,2022-02-08,2145988.4,C,IN
130329,CA2262,2022-02-08,5183442.49,D,FL
130330,CA3195,2022-02-08,2962014.37,C,FL
130331,CA8510,2022-02-08,1131905.11,C,NJ
130332,CA8895,2022-02-08,3492081.53,C,CA
130333,CA1772,2022-02-08,2640655.25,D,NY
130334,CA5710,2022-02-08,7729898.06,D,IN
130335,CA3505,2022-02-08,8660146.22,D,MD
130336,CA1534,2022-02-08,9431001.64,C,VA
130337,CA9934,2022-02-08,9890639.1,C,NJ
130338,CA8970,2022-02-08,9388057.21,D,WA
130339,CA9003,2022-02-08,3440471.74,D,MI
130340,CA7516,2022-02-08,1425502.3,D,FL
130341,CA6162,2022-02-08,5595586.25,C,NY
130342,CA4291,2022-02-08,996755.46,D,MD
130343,CA8898,2022-02-08,234875.84,D,MD
130344,CA4613,2022-02-08,8639794.24,C,CA
130345,CA5126,2022-02-08,9352486.81,D,OH
130346,CA5896,2022-02-08,6848365.9,C,CA
130347,CA9990,2022-02-08,5959313.72,C,MI
130348,CA9538,2022-02-08,1016215.0,C,OH
130349,CA4379,2022-02-08,7625340.71,D,VA
130350,CA5421,2022-02-08,3006478.52,C,MD
130351,CA2809,2022-02-08,4852770.22,D,WA
130352,CA9993,2022-02-08,9553078.39,D,VA
130353,CA5293,2022-02-08,6898907.11,D,MD
130354,CA4757,2022-02-08,6965620.16,D,WA
130355,CA8340,2022-02-08,3693398.29,D,MI
130356,CA6762,2022-02-08,133786.83,D,NJ
130357,CA3149,2022-02-08,3744173.59,D,MD
130358,CA6305,2022-02-08,6186231.49,D,NJ
130359,CA4962,2022-02-08,7844390.88,C,WA
130360,CA6554,2022-02-08,9041914.06,C,VA
130361,CA5678,2022-02-08,8317226.28,D,FL
130362,CA1143,2022-02-08,2443005.41,D,NJ
130363,CA3042,2022-02-08,3246702.64,D,IN
130364,CA5701,2022-02-08,5435455.91,D,CA
130365,CA1552,2022-02-08,6965136.19,C,IN
130366,CA8311,2022-02-08,9247992.53,C,OH
130367,CA5621,2022-02-08,7248438.16,C,CA
130368,CA9687,2022-02-08,3121680.66,D,WA
130369,CA2207,2022-02-08,9596401.97,C,MD
130370,CA6234,2022-02-08,108017.21,C,MI
130371,CA8988,2022-02-08,3480383.46,C,OH
130372,CA7948,2022-02-08,1024317.24,D,OH
130373,CA8374,2022-02-08,6781076.47,C,VA
130374,CA4892,2022-02-08,8260508.28,D,MD
130375,CA7451,2022-02-08,315585.15,C,NJ
130376,CA8736,2022-02-08,588595.89,C,VA
130377,CA1476,2022-02-08,8822796.98,C,CA
130378,CA8524,2022-02-08,729655.32,D,NY
130379,CA9625,2022-02-08,3474686.62,D,IN
130380,CA5273,2022-02-08,6771123.74,C,MD
130381,CA5059,2022-02-08,7824789.02,C,NJ
130382,CA7356,2022-02-08,2026295.32,D,MI
130383,CA1916,2022-02-08,329625.16,C,WA
130384,CA3652,2022-02-08,4125964.03,D,MD
130385,CA9550,2022-02-08,9782652.18,D,IN
130386,CA2093,2022-02-08,8797869.64,C,FL
130387,CA4550,2022-02-08,2658359.69,D,OH
130388,CA9045,2022-02-08,4998602.49,D,CA
130389,CA3549,2022-02-08,9068537.22,D,NJ
130390,CA7707,2022-02-08,5842477.88,D,FL
130391,CA9604,2022-02-08,7425921.6,D,MI
130392,CA5775,2022-02-08,6899233.77,C,CA
130393,CA9209,2022-02-08,8207770.82,D,CA
130394,CA3839,2022-02-08,3714579.62,D,NJ
130395,CA3902,2022-02-08,2184934.7,C,VA
130396,CA6422,2022-02-08,7219763.62,D,CA
130397,CA7733,2022-02-08,8271709.2,D,CA
130398,CA9626,2022-02-08,4011599.27,D,CA
130399,CA2392,2022-02-08,5696605.9,D,OH
130400,CA7364,2022-02-08,3424384.74,D,OH
130401,CA7233,2022-02-08,9485755.02,D,NY
130402,CA4127,2022-02-08,4907647.06,D,NY
130403,CA5200,2022-02-08,9483867.43,D,WA
130404,CA6197,2022-02-08,7502989.76,D,MI
130405,CA6296,2022-02-08,1368255.53,C,NJ
130406,CA8582,2022-02-08,7673344.75,C,IN
130407,CA7116,2022-02-08,240006.83,C,MD
130408,CA3729,2022-02-08,30176.58,D,CA
130409,CA6547,2022-02-08,3382520.96,C,CA
130410,CA2676,2022-02-08,5988988.25,D,MI
130411,CA8910,2022-02-08,6596102.54,D,NY
130412,CA8734,2022-02-08,3738486.18,C,IN
130413,CA1465,2022-02-08,6324905.96,D,VA
130414,CA4106,2022-02-08,228045.01,D,CA
130415,CA5369,2022-02-08,862841.72,D,FL
130416,CA9257,2022-02-08,8788764.19,C,OH
130417,CA6826,2022-02-08,5343302.47,C,CA
130418,CA3803,2022-02-08,1116643.25,C,VA
130419,CA8935,2022-02-08,8667231.9,D,IN
130420,CA9429,2022-02-08,4321196.42,D,NY
130421,CA9079,2022-02-08,8685213.37,C,CA
130422,CA8779,2022-02-08,27135.52,C,MI
130423,CA2227,2022-02-08,6085619.07,C,MI
130424,CA4033,2022-02-08,9201291.92,D,OH
130425,CA6132,2022-02-08,4889742.29,D,IN
130426,CA3638,2022-02-08,7624540.76,D,OH
130427,CA2826,2022-02-08,8848338.27,D,MD
130428,CA9646,2022-02-08,7570496.56,D,MD
130429,CA1993,2022-02-08,4633642.05,C,VA
130430,CA2068,2022-02-08,2826617.06,C,VA
130431,CA1191,2022-02-08,8986794.38,C,WA
130432,CA3279,2022-02-08,4485707.24,D,NY
130433,CA2048,2022-02-08,5632082.59,C,MI
130434,CA9960,2022-02-08,2145844.35,D,VA
130435,CA8277,2022-02-08,6928771.94,C,NJ
130436,CA5228,2022-02-08,7791113.32,C,MI
130437,CA3611,2022-02-08,8578524.28,C,VA
130438,CA5937,2022-02-08,5993959.92,C,VA
130439,CA7166,2022-02-08,8619476.35,C,CA
130440,CA2369,2022-02-08,5115766.94,D,MI
130441,CA8559,2022-02-08,5707331.12,D,OH
130442,CA2215,2022-02-08,3476769.92,C,NY
130443,CA3894,2022-02-08,132724.14,D,WA
130444,CA5993,2022-02-08,4227357.56,D,IN
130445,CA1896,2022-02-08,6596186.67,C,MI
130446,CA2172,2022-02-08,2803126.59,C,CA
130447,CA6812,2022-02-08,333411.12,D,MI
130448,CA4962,2022-02-08,4593510.0,C,NJ
130449,CA6186,2022-02-08,6297624.9,D,NJ
130450,CA6096,2022-02-08,2702749.26,C,IN
130451,CA4690,2022-02-08,1104642.99,C,IN
130452,CA4870,2022-02-08,2397123.53,C,FL
130453,CA8798,2022-02-08,6469580.77,D,IN
130454,CA9399,2022-02-08,1452689.66,C,NY
130455,CA8400,2022-02-08,7091745.83,D,IN
130456,CA9676,2022-02-08,4532216.5,C,NJ
130457,CA5749,2022-02-08,8489226.31,C,VA
130458,CA6561,2022-02-08,2467012.31,D,FL
130459,CA4074,2022-02-08,5841679.69,C,MI
130460,CA9874,2022-02-08,8786679.46,D,IN
130461,CA1701,2022-02-08,3155825.96,C,NY
130462,CA3353,2022-02-08,2242719.54,C,IN
130463,CA8126,2022-02-08,1536201.92,C,NY
130464,CA1320,2022-02-08,5572252.34,C,MI
130465,CA4073,2022-02-08,9309050.41,C,MD
130466,CA2233,2022-02-08,2334701.59,C,FL
130467,CA2856,2022-02-08,1415095.32,D,MD
130468,CA6895,2022-02-08,1661958.82,C,VA
130469,CA2621,2022-02-08,9054026.59,C,MD
130470,CA6910,2022-02-08,7240795.08,C,MI
130471,CA3144,2022-02-08,8373511.17,C,MD
130472,CA3806,2022-02-08,875170.19,C,FL
130473,CA1243,2022-02-08,296956.7,D,OH
130474,CA5561,2022-02-08,4642912.44,C,VA
130475,CA3507,2022-02-08,1929885.03,C,MI
130476,CA8173,2022-02-08,2783215.79,C,FL
130477,CA3148,2022-02-08,7530958.55,D,IN
130478,CA8757,2022-02-08,4516120.41,D,IN
130479,CA7179,2022-02-08,2919281.01,D,VA
130480,CA1590,2022-02-08,991955.01,C,NJ
130481,CA7011,2022-02-08,1839806.34,C,MD
130482,CA2583,2022-02-08,2483181.81,C,NY
130483,CA1645,2022-02-08,6119623.5,D,IN
130484,CA7035,2022-02-08,6014082.58,C,WA
130485,CA7800,2022-02-08,6419550.42,C,VA
130486,CA6491,2022-02-08,5105707.89,D,MD
130487,CA1670,2022-02-08,9172721.24,C,CA
130488,CA4333,2022-02-08,1979055.43,D,CA
130489,CA2396,2022-02-08,3687787.23,C,VA
130490,CA2578,2022-02-08,4503534.61,D,CA
130491,CA5846,2022-02-08,9357123.45,C,IN
130492,CA9225,2022-02-08,2050662.32,C,CA
130493,CA3905,2022-02-08,9817523.78,D,NY
130494,CA2549,2022-02-08,7073916.09,D,OH
130495,CA7481,2022-02-08,5444854.51,D,FL
130496,CA8067,2022-02-08,6109813.99,D,VA
130497,CA1592,2022-02-08,314695.8,D,NY
130498,CA8448,2022-02-08,8590805.97,D,FL
130499,CA3267,2022-02-08,5874921.81,D,IN
130500,CA3121,2022-02-08,8212990.72,D,OH
130501,CA1761,2022-02-08,963794.89,D,IN
130502,CA8301,2022-02-08,3594831.22,C,VA
130503,CA6588,2022-02-08,6150082.14,D,VA
130504,CA6292,2022-02-08,7095976.88,D,WA
130505,CA8667,2022-02-08,8536018.1,C,NY
130506,CA7853,2022-02-08,9419091.7,D,WA
130507,CA3174,2022-02-08,5221105.12,D,OH
130508,CA2262,2022-02-08,9895276.2,C,VA
130509,CA8313,2022-02-08,1104755.25,D,NJ
130510,CA7580,2022-02-08,2220402.56,C,CA
130511,CA3601,2022-02-08,9939113.33,D,NY
130512,CA3870,2022-02-08,520232.24,C,IN
130513,CA4801,2022-02-08,9654069.36,C,NY
130514,CA9773,2022-02-08,1741737.95,C,IN
130515,CA2936,2022-02-08,9413736.14,C,CA
130516,CA7596,2022-02-08,6777019.96,D,MI
130517,CA1521,2022-02-08,3238786.95,C,NY
130518,CA9487,2022-02-08,7071102.55,C,NY
130519,CA7812,2022-02-08,1559258.38,D,WA
130520,CA4038,2022-02-08,2936195.02,D,IN
130521,CA9957,2022-02-08,2037857.81,D,NJ
130522,CA3542,2022-02-08,8976611.25,D,CA
130523,CA4939,2022-02-08,8664303.96,D,NY
130524,CA7991,2022-02-08,1442487.24,D,MD
130525,CA5094,2022-02-08,4295016.37,C,NY
130526,CA5487,2022-02-08,9110817.56,D,IN
130527,CA4913,2022-02-08,6820855.48,C,IN
130528,CA9712,2022-02-08,2886803.84,D,MI
130529,CA4495,2022-02-08,9117625.99,D,IN
130530,CA8758,2022-02-08,2977080.24,D,NJ
130531,CA7762,2022-02-08,9802228.06,D,NY
130532,CA2795,2022-02-08,4205907.48,C,FL
130533,CA3738,2022-02-08,7526800.69,D,IN
130534,CA2574,2022-02-08,3339994.68,C,VA
130535,CA7840,2022-02-08,3440117.06,C,MD
