tran_id,cust_id,tran_date,tran_ammount,tran_type,state_cd
100065,CA8886,2022-02-02,3363704.82,C,NJ
100066,CA2222,2022-02-02,9112575.03,D,NY
100067,CA2143,2022-02-02,7576856.27,C,WA
100068,CA1675,2022-02-02,5680364.2,D,FL
100069,CA1058,2022-02-02,3592075.44,D,CA
100070,CA3413,2022-02-02,1353027.78,D,IN
100071,CA5718,2022-02-02,4857697.92,C,MD
100072,CA5636,2022-02-02,8626090.18,C,NY
100073,CA1861,2022-02-02,987420.9,C,VA
100074,CA7118,2022-02-02,4447675.29,D,IN
100075,CA2844,2022-02-02,5481982.16,D,NJ
100076,CA5931,2022-02-02,3008037.56,C,FL
100077,CA7177,2022-02-02,7720322.25,D,OH
100078,CA5376,2022-02-02,6713303.94,C,MI
100079,CA7187,2022-02-02,2737892.17,C,NY
100080,CA6909,2022-02-02,422427.6,C,MI
100081,CA4428,2022-02-02,938321.18,C,OH
100082,CA1725,2022-02-02,7917393.35,C,MI
100083,CA6923,2022-02-02,9916725.6,D,NY
100084,CA9555,2022-02-02,7638298.94,D,CA
100085,CA7672,2022-02-02,4969279.79,D,MI
100086,CA8968,2022-02-02,6374296.24,C,MI
100087,CA8072,2022-02-02,8080950.08,D,CA
100088,CA4645,2022-02-02,9724835.47,C,NJ
100089,CA5494,2022-02-02,6338754.11,D,FL
100090,CA5678,2022-02-02,1831885.08,D,OH
100091,CA2682,2022-02-02,2482052.72,D,MI
100092,CA3759,2022-02-02,6765686.93,D,NJ
100093,CA4829,2022-02-02,4702647.13,D,FL
100094,CA8871,2022-02-02,4831183.04,D,VA
100095,CA8078,2022-02-02,3224918.34,D,IN
100096,CA9035,2022-02-02,529521.03,D,NJ
100097,CA8777,2022-02-02,5507491.02,C,MI
100098,CA1831,2022-02-02,4932629.21,C,WA
100099,CA1867,2022-02-02,2636849.7,D,WA
100100,CA7246,2022-02-02,8376629.64,C,IN
100101,CA1228,2022-02-02,1661588.82,C,WA
100102,CA4756,2022-02-02,2622914.67,C,NJ
100103,CA8986,2022-02-02,9368890.75,C,NY
100104,CA6504,2022-02-02,8459977.71,D,NY
100105,CA9116,2022-02-02,16532.57,D,IN
100106,CA4066,2022-02-02,7507038.25,C,NY
100107,CA9801,2022-02-02,4516370.42,D,MI
100108,CA9223,2022-02-02,1521546.29,C,MI
100109,CA9829,2022-02-02,2673562.96,C,FL
100110,CA5486,2022-02-02,7736967.21,D,NY
100111,CA7795,2022-02-02,7334013.78,C,IN
100112,CA3044,2022-02-02,7091219.05,D,MI
100113,CA3161,2022-02-02,8983020.81,C,OH
100114,CA2645,2022-02-02,8523737.63,C,WA
100115,CA5948,2022-02-02,7739603.1,C,CA
100116,CA7468,2022-02-02,1825959.08,D,CA
100117,CA4723,2022-02-02,7073223.84,C,IN
100118,CA3510,2022-02-02,4638104.22,D,MI
100119,CA9273,2022-02-02,2003918.16,D,NY
100120,CA7318,2022-02-02,8717220.58,C,MD
100121,CA6285,2022-02-02,9974429.47,D,MI
100122,CA8200,2022-02-02,7700396.57,C,CA
100123,CA8184,2022-02-02,8008605.51,D,VA
100124,CA4009,2022-02-02,2864203.66,D,IN
100125,CA7055,2022-02-02,1698164.69,D,OH
100126,CA7574,2022-02-02,4819322.83,C,WA
100127,CA2409,2022-02-02,1035563.05,C,NJ
100128,CA3656,2022-02-02,8953160.21,C,NY
100129,CA3498,2022-02-02,930631.11,C,OH
100130,CA2582,2022-02-02,9209180.73,C,IN
100131,CA8735,2022-02-02,1798414.99,C,OH
100132,CA5764,2022-02-02,9560616.97,C,CA
100133,CA2056,2022-02-02,2171742.27,D,NY
100134,CA5938,2022-02-02,8427623.56,D,OH
100135,CA9882,2022-02-02,9547104.74,C,FL
100136,CA2049,2022-02-02,2182577.2,D,MD
100137,CA6419,2022-02-02,3834478.68,D,MD
100138,CA6393,2022-02-02,628034.36,D,FL
100139,CA5373,2022-02-02,801040.99,C,MI
100140,CA7079,2022-02-02,7813142.62,C,CA
100141,CA6409,2022-02-02,6882373.0,C,IN
100142,CA1244,2022-02-02,8303577.0,D,WA
100143,CA5073,2022-02-02,4294720.86,D,MD
100144,CA7542,2022-02-02,4139212.99,D,IN
100145,CA6114,2022-02-02,9786807.01,D,OH
100146,CA3062,2022-02-02,4593531.4,C,CA
100147,CA4020,2022-02-02,9092882.3,C,WA
100148,CA5077,2022-02-02,7239201.16,C,NY
100149,CA3920,2022-02-02,7333467.59,C,CA
100150,CA1869,2022-02-02,1214817.37,C,CA
100151,CA3218,2022-02-02,5068496.52,D,IN
100152,CA3183,2022-02-02,4501639.67,D,OH
100153,CA6221,2022-02-02,2092289.0,D,MD
100154,CA8108,2022-02-02,1072698.49,D,IN
100155,CA5602,2022-02-02,5128264.79,C,NY
100156,CA7633,2022-02-02,9729846.94,D,NY
100157,CA4293,2022-02-02,9483828.46,C,IN
100158,CA4307,2022-02-02,6399962.04,C,NJ
100159,CA4988,2022-02-02,389852.67,C,VA
100160,CA5905,2022-02-02,9777855.57,C,WA
100161,CA4457,2022-02-02,527464.78,D,OH
100162,CA3872,2022-02-02,5957111.27,C,MD
100163,CA8255,2022-02-02,1811160.47,D,WA
100164,CA7242,2022-02-02,7594520.78,D,NJ
100165,CA4946,2022-02-02,6940659.26,C,MD
100166,CA6245,2022-02-02,7367066.93,D,MD
100167,CA4147,2022-02-02,6884182.97,C,FL
100168,CA5158,2022-02-02,1376839.49,C,WA
100169,CA2755,2022-02-02,9893144.95,D,IN
100170,CA9547,2022-02-02,5085243.42,D,OH
100171,CA6861,2022-02-02,3833352.28,D,IN
100172,CA1647,2022-02-02,1913381.94,D,VA
100173,CA7399,2022-02-02,6842681.61,D,CA
100174,CA9318,2022-02-02,7234424.34,C,NY
100175,CA3469,2022-02-02,8142971.83,C,NJ
100176,CA4179,2022-02-02,5263916.04,C,OH
100177,CA9001,2022-02-02,8158716.79,C,VA
100178,CA6451,2022-02-02,4600949.87,C,MD
100179,CA5653,2022-02-02,6532855.7,D,OH
100180,CA4761,2022-02-02,4600711.32,D,VA
100181,CA7260,2022-02-02,2739353.37,C,FL
100182,CA3758,2022-02-02,8716179.07,C,NY
100183,CA7334,2022-02-02,88379.91,C,WA
100184,CA4462,2022-02-02,9499936.35,D,IN
100185,CA8486,2022-02-02,8441020.23,C,IN
100186,CA6862,2022-02-02,2172339.75,D,CA
100187,CA7154,2022-02-02,5378905.69,D,NY
100188,CA6072,2022-02-02,5947098.41,C,NY
100189,CA1277,2022-02-02,5939498.23,D,NJ
100190,CA1770,2022-02-02,7214556.33,D,NY
100191,CA7228,2022-02-02,2151407.2,D,CA
100192,CA3869,2022-02-02,9458547.54,D,MD
100193,CA9928,2022-02-02,8861144.03,D,MI
100194,CA6525,2022-02-02,828880.05,D,OH
100195,CA4883,2022-02-02,254979.4,C,MD
100196,CA9460,2022-02-02,1812362.73,C,IN
100197,CA1109,2022-02-02,9205976.99,D,VA
100198,CA5509,2022-02-02,1090563.02,D,CA
100199,CA1829,2022-02-02,2874225.15,C,MD
100200,CA8402,2022-02-02,3620329.44,C,IN
100201,CA3032,2022-02-02,1911039.84,C,WA
100202,CA7728,2022-02-02,6526361.36,D,MD
100203,CA1601,2022-02-02,115795.23,C,WA
100204,CA6703,2022-02-02,5574250.7,D,NJ
100205,CA6383,2022-02-02,2948676.93,D,WA
100206,CA9837,2022-02-02,407936.54,C,CA
100207,CA5304,2022-02-02,8829768.2,D,IN
100208,CA9050,2022-02-02,9485783.34,D,VA
100209,CA2608,2022-02-02,513289.34,D,IN
100210,CA5444,2022-02-02,3783997.66,C,WA
100211,CA3014,2022-02-02,9481827.47,C,OH
100212,CA3757,2022-02-02,1062364.17,D,CA
100213,CA6908,2022-02-02,3663676.16,C,NJ
100214,CA7509,2022-02-02,1836808.73,D,MI
100215,CA9037,2022-02-02,9640973.16,C,IN
100216,CA2794,2022-02-02,3570735.84,C,WA
100217,CA6045,2022-02-02,8544872.61,C,MD
100218,CA8483,2022-02-02,1831995.87,C,OH
100219,CA9444,2022-02-02,6746129.27,C,VA
100220,CA2766,2022-02-02,1864225.19,C,WA
100221,CA9318,2022-02-02,8695379.4,D,IN
100222,CA7652,2022-02-02,9612125.28,C,CA
100223,CA3611,2022-02-02,8395321.89,D,CA
100224,CA1420,2022-02-02,4556530.52,C,MD
100225,CA1440,2022-02-02,655776.01,C,NJ
100226,CA3605,2022-02-02,5924943.94,C,NJ
100227,CA8971,2022-02-02,5146533.08,D,CA
100228,CA1019,2022-02-02,3961302.8,C,WA
100229,CA7579,2022-02-02,674827.72,C,NY
100230,CA9787,2022-02-02,7864430.17,D,OH
100231,CA9718,2022-02-02,7577024.42,D,VA
100232,CA2005,2022-02-02,6675268.25,C,IN
100233,CA5698,2022-02-02,6300531.59,C,OH
100234,CA5764,2022-02-02,3386558.43,D,NY
100235,CA4425,2022-02-02,9990144.03,C,OH
100236,CA4747,2022-02-02,5575059.41,C,IN
100237,CA5525,2022-02-02,9150621.76,C,MI
100238,CA1476,2022-02-02,8550137.71,C,OH
100239,CA4142,2022-02-02,1988250.63,C,OH
100240,CA1078,2022-02-02,7994723.3,D,MD
100241,CA2113,2022-02-02,4188987.12,C,OH
100242,CA4860,2022-02-02,5957172.17,D,IN
100243,CA1152,2022-02-02,9027508.71,C,OH
100244,CA8872,2022-02-02,1693766.14,C,FL
100245,CA2613,2022-02-02,9143337.98,D,NY
100246,CA6700,2022-02-02,9336884.45,D,NJ
100247,CA6036,2022-02-02,5720771.26,D,IN
100248,CA4733,2022-02-02,4833367.54,C,MD
100249,CA6989,2022-02-02,8301437.97,C,MI
100250,CA9987,2022-02-02,252244.16,C,NY
100251,CA6486,2022-02-02,6245932.32,D,WA
100252,CA3420,2022-02-02,898850.99,D,NJ
100253,CA6963,2022-02-02,2686938.46,D,FL
100254,CA6674,2022-02-02,2947521.14,D,MI
100255,CA6918,2022-02-02,3710793.31,D,FL
100256,CA5538,2022-02-02,6885214.24,C,FL
100257,CA6655,2022-02-02,1085227.06,C,IN
100258,CA7007,2022-02-02,1906007.85,C,CA
100259,CA7690,2022-02-02,2310800.81,C,CA
100260,CA9857,2022-02-02,4227322.2,D,VA
100261,CA4982,2022-02-02,4831134.81,D,VA
100262,CA7860,2022-02-02,4783486.33,D,MI
100263,CA1942,2022-02-02,5816602.26,D,NJ
100264,CA7504,2022-02-02,209149.36,D,WA
100265,CA7071,2022-02-02,1619787.85,D,NY
100266,CA4257,2022-02-02,9227981.34,D,VA
100267,CA7649,2022-02-02,5990907.37,C,VA
100268,CA2965,2022-02-02,931420.12,C,VA
100269,CA9006,2022-02-02,3587103.59,C,FL
100270,CA1193,2022-02-02,5024708.74,C,MD
100271,CA4567,2022-02-02,6008878.92,D,IN
100272,CA6780,2022-02-02,4564328.46,D,NY
100273,CA2996,2022-02-02,2547427.11,C,FL
100274,CA5232,2022-02-02,4525623.88,D,NJ
100275,CA1560,2022-02-02,9243796.08,C,FL
100276,CA6424,2022-02-02,92944.21,C,WA
100277,CA1491,2022-02-02,6928887.84,D,MD
100278,CA2665,2022-02-02,6354394.06,D,IN
100279,CA8321,2022-02-02,3858185.99,C,MD
100280,CA9890,2022-02-02,7477500.21,C,FL
100281,CA6338,2022-02-02,9644096.92,D,OH
100282,CA4737,2022-02-02,8499969.6,D,MD
100283,CA6347,2022-02-02,6454301.44,D,MD
100284,CA3766,2022-02-02,5939128.47,D,CA
100285,CA2344,2022-02-02,6824411.97,D,MD
100286,CA3815,2022-02-02,9761178.26,D,MD
100287,CA1125,2022-02-02,2496367.75,D,NJ
100288,CA9410,2022-02-02,2164314.58,D,MI
100289,CA7574,2022-02-02,3563212.76,C,CA
100290,CA8813,2022-02-02,7862278.12,C,NY
100291,CA6963,2022-02-02,1358035.68,C,CA
100292,CA5062,2022-02-02,5028654.12,C,VA
100293,CA9355,2022-02-02,5179392.96,D,CA
100294,CA5101,2022-02-02,2832791.49,C,NY
100295,CA5557,2022-02-02,1847853.82,D,MD
100296,CA2417,2022-02-02,3412523.62,D,FL
100297,CA3223,2022-02-02,2802116.81,D,FL
100298,CA8089,2022-02-02,8900242.63,C,IN
100299,CA5702,2022-02-02,2935946.66,C,OH
100300,CA5355,2022-02-02,8144194.36,C,IN
100301,CA5047,2022-02-02,6888022.91,C,MI
100302,CA3268,2022-02-02,3952481.33,D,NY
100303,CA5402,2022-02-02,451178.14,D,IN
100304,CA6363,2022-02-02,9120688.23,C,CA
100305,CA4993,2022-02-02,4882154.61,C,MI
100306,CA3918,2022-02-02,7915391.38,D,FL
100307,CA2681,2022-02-02,5643297.14,C,NJ
100308,CA1533,2022-02-02,3782494.68,C,IN
100309,CA3812,2022-02-02,2051235.97,D,FL
100310,CA6326,2022-02-02,3140143.06,C,VA
100311,CA1709,2022-02-02,3924022.5,C,VA
100312,CA4345,2022-02-02,9707995.86,D,OH
100313,CA2400,2022-02-02,9860298.49,C,MI
100314,CA1443,2022-02-02,1100783.58,D,FL
100315,CA4180,2022-02-02,8752998.01,C,NJ
100316,CA1035,2022-02-02,6660310.12,C,MI
100317,CA8986,2022-02-02,3942978.71,C,MI
100318,CA6760,2022-02-02,6963039.61,D,MD
100319,CA5083,2022-02-02,9369798.85,D,MI
100320,CA6803,2022-02-02,5507346.49,D,FL
100321,CA4031,2022-02-02,7470989.95,D,IN
100322,CA9408,2022-02-02,4668648.51,D,NJ
100323,CA3223,2022-02-02,2620490.17,C,IN
100324,CA6884,2022-02-02,3129822.05,C,MI
100325,CA6195,2022-02-02,8699985.94,C,OH
100326,CA2451,2022-02-02,594589.49,C,MI
100327,CA4556,2022-02-02,6665976.9,C,CA
100328,CA8927,2022-02-02,5475580.93,C,VA
100329,CA7086,2022-02-02,801960.77,C,MD
100330,CA8179,2022-02-02,8950816.23,D,NJ
100331,CA8837,2022-02-02,6289219.13,C,WA
100332,CA5268,2022-02-02,649402.17,C,CA
100333,CA9529,2022-02-02,3855264.67,C,IN
100334,CA6547,2022-02-02,2997868.67,D,VA
100335,CA3965,2022-02-02,5989864.0,C,WA
100336,CA7769,2022-02-02,4636627.27,D,CA
100337,CA2016,2022-02-02,8833497.1,C,WA
100338,CA3627,2022-02-02,1722311.47,C,VA
100339,CA1617,2022-02-02,5591159.98,C,VA
100340,CA5881,2022-02-02,9532968.44,D,NJ
100341,CA3766,2022-02-02,8427611.65,D,NY
100342,CA1689,2022-02-02,3803182.87,C,NY
100343,CA9290,2022-02-02,5275977.14,D,NJ
100344,CA8783,2022-02-02,6946145.9,D,NJ
100345,CA6888,2022-02-02,6596380.75,C,IN
100346,CA7201,2022-02-02,6040371.77,D,WA
100347,CA9290,2022-02-02,4276085.19,C,FL
100348,CA2077,2022-02-02,8900207.24,C,IN
100349,CA2641,2022-02-02,8891077.28,C,WA
100350,CA5393,2022-02-02,4910427.11,C,WA
100351,CA6647,2022-02-02,6687020.81,D,NY
100352,CA3090,2022-02-02,5058768.48,C,NJ
100353,CA6748,2022-02-02,9687224.71,C,OH
100354,CA9043,2022-02-02,1100924.76,D,NY
100355,CA4256,2022-02-02,8595549.32,C,FL
100356,CA1608,2022-02-02,835831.86,D,VA
100357,CA3833,2022-02-02,4849609.45,D,MD
100358,CA3719,2022-02-02,8992395.22,C,NY
100359,CA5061,2022-02-02,898200.03,C,IN
100360,CA1082,2022-02-02,569273.65,D,OH
100361,CA2282,2022-02-02,3473030.48,D,MD
100362,CA8919,2022-02-02,7092635.63,C,FL
100363,CA7987,2022-02-02,6277959.98,D,MD
100364,CA4444,2022-02-02,4978670.76,C,IN
100365,CA8216,2022-02-02,501866.39,C,NJ
100366,CA6227,2022-02-02,4722458.13,D,NY
100367,CA7418,2022-02-02,8304843.36,D,WA
100368,CA5688,2022-02-02,1768497.06,D,FL
100369,CA2278,2022-02-02,1409046.28,D,MD
100370,CA3262,2022-02-02,233752.13,D,MD
100371,CA4266,2022-02-02,812019.45,C,NJ
100372,CA3642,2022-02-02,4160844.77,C,MD
100373,CA5920,2022-02-02,5721853.81,D,NJ
100374,CA9571,2022-02-02,1806816.24,C,OH
100375,CA9892,2022-02-02,8068356.44,D,VA
100376,CA1142,2022-02-02,2323539.4,C,VA
100377,CA9756,2022-02-02,4429281.18,C,FL
100378,CA1306,2022-02-02,594222.45,D,CA
100379,CA9301,2022-02-02,934877.48,C,MI
100380,CA5322,2022-02-02,7945354.15,C,MD
100381,CA8863,2022-02-02,6354457.83,C,NY
100382,CA2073,2022-02-02,6281273.09,D,FL
100383,CA8903,2022-02-02,2369981.83,C,MI
100384,CA9680,2022-02-02,3900858.25,C,OH
100385,CA3219,2022-02-02,9404895.26,C,VA
100386,CA6551,2022-02-02,5832989.74,D,MI
100387,CA5347,2022-02-02,9697806.37,C,NJ
100388,CA4829,2022-02-02,8233615.69,C,NY
100389,CA4956,2022-02-02,182582.87,D,FL
100390,CA7886,2022-02-02,229148.28,D,CA
100391,CA4565,2022-02-02,9981132.33,C,FL
100392,CA7882,2022-02-02,8463454.98,D,MI
100393,CA1897,2022-02-02,9841671.76,D,MI
100394,CA1649,2022-02-02,5215897.86,D,MD
100395,CA9332,2022-02-02,6469076.9,D,FL
100396,CA1955,2022-02-02,8832327.49,C,MI
100397,CA9565,2022-02-02,998647.13,C,MD
100398,CA6064,2022-02-02,4869904.0,D,MI
100399,CA5256,2022-02-02,3820658.19,C,MI
100400,CA8528,2022-02-02,2548883.56,C,IN
100401,CA4869,2022-02-02,1249453.4,C,CA
100402,CA2762,2022-02-02,8808831.62,D,MI
100403,CA2294,2022-02-02,7745293.03,D,MD
100404,CA6142,2022-02-02,5933761.0,D,IN
100405,CA4748,2022-02-02,7892952.05,D,WA
100406,CA6786,2022-02-02,7087451.79,C,NY
100407,CA1541,2022-02-02,7827551.68,D,CA
100408,CA2090,2022-02-02,2161679.34,C,WA
100409,CA9167,2022-02-02,9331070.41,C,FL
100410,CA1849,2022-02-02,2763181.7,D,OH
100411,CA8533,2022-02-02,1988734.44,D,MD
100412,CA6038,2022-02-02,8957196.96,D,NY
100413,CA2607,2022-02-02,6744644.75,C,WA
100414,CA7239,2022-02-02,2195085.67,D,MD
100415,CA2592,2022-02-02,4361002.04,C,MD
100416,CA5811,2022-02-02,2789307.04,C,NJ
100417,CA5787,2022-02-02,7501825.92,C,WA
100418,CA9878,2022-02-02,581253.55,C,NJ
100419,CA5134,2022-02-02,6479590.03,C,WA
100420,CA4746,2022-02-02,9253135.85,C,MI
100421,CA7829,2022-02-02,3866905.61,C,IN
100422,CA7842,2022-02-02,706743.34,D,NJ
100423,CA3468,2022-02-02,7864896.06,C,NJ
100424,CA7874,2022-02-02,7526507.99,C,CA
100425,CA8326,2022-02-02,2144457.66,C,WA
100426,CA5295,2022-02-02,5642642.27,D,MD
100427,CA7220,2022-02-02,7349464.29,C,NJ
100428,CA1471,2022-02-02,2074275.77,D,CA
100429,CA2329,2022-02-02,2186811.53,C,CA
100430,CA1923,2022-02-02,209908.3,D,CA
100431,CA5008,2022-02-02,402687.74,D,NY
100432,CA7121,2022-02-02,2187042.9,D,NY
100433,CA5867,2022-02-02,597818.2,C,FL
100434,CA3190,2022-02-02,5243156.02,C,CA
100435,CA8499,2022-02-02,2576679.78,C,MI
100436,CA2021,2022-02-02,6697988.53,D,IN
100437,CA9367,2022-02-02,4816151.51,C,OH
100438,CA9321,2022-02-02,9319959.75,D,FL
100439,CA6946,2022-02-02,3617691.64,C,MD
100440,CA3792,2022-02-02,5030180.2,C,VA
100441,CA8327,2022-02-02,3642876.76,C,NJ
100442,CA9659,2022-02-02,3777285.5,C,WA
100443,CA5137,2022-02-02,9092211.23,C,NJ
100444,CA5611,2022-02-02,6971413.47,D,MI
100445,CA1110,2022-02-02,5021419.95,C,WA
100446,CA7498,2022-02-02,5843331.26,D,VA
100447,CA3269,2022-02-02,6212842.34,D,OH
100448,CA2178,2022-02-02,3869736.16,C,OH
100449,CA4506,2022-02-02,5841888.1,D,OH
100450,CA3456,2022-02-02,3215001.13,D,NY
100451,CA3808,2022-02-02,3080912.16,D,MD
100452,CA2283,2022-02-02,9200589.24,C,MI
100453,CA4518,2022-02-02,8919261.99,D,MD
100454,CA1483,2022-02-02,6668559.88,D,FL
100455,CA8006,2022-02-02,5256927.84,D,MD
100456,CA7038,2022-02-02,9979128.79,C,IN
100457,CA8956,2022-02-02,585627.36,D,CA
100458,CA6450,2022-02-02,9888680.52,D,NJ
100459,CA1828,2022-02-02,9138528.32,D,OH
100460,CA9245,2022-02-02,8381377.48,D,NY
100461,CA8557,2022-02-02,2894186.5,D,FL
100462,CA5617,2022-02-02,6847706.6,D,MI
100463,CA7528,2022-02-02,7078166.25,C,MD
100464,CA3897,2022-02-02,6446194.59,C,IN
100465,CA8293,2022-02-02,8127853.14,D,CA
100466,CA1962,2022-02-02,3996881.44,C,IN
100467,CA2113,2022-02-02,9664280.88,C,FL
100468,CA3858,2022-02-02,4058333.8,D,MD
100469,CA4786,2022-02-02,1651790.64,D,FL
100470,CA5968,2022-02-02,6442597.68,C,NY
100471,CA9108,2022-02-02,7151739.91,C,OH
100472,CA9269,2022-02-02,594256.91,C,NY
100473,CA9773,2022-02-02,2499749.43,C,MI
100474,CA8703,2022-02-02,1410341.86,C,OH
100475,CA9810,2022-02-02,1727688.69,D,IN
100476,CA3078,2022-02-02,5050677.79,D,MD
100477,CA7208,2022-02-02,8056079.61,D,WA
100478,CA5340,2022-02-02,501323.11,C,WA
100479,CA5151,2022-02-02,4667504.47,D,IN
100480,CA4471,2022-02-02,1634537.7,D,MD
100481,CA9978,2022-02-02,1354490.49,D,NJ
100482,CA8792,2022-02-02,2250898.68,D,OH
100483,CA1745,2022-02-02,1261079.1,C,NJ
100484,CA9869,2022-02-02,1267503.33,C,MI
100485,CA8835,2022-02-02,8237711.93,D,IN
100486,CA2462,2022-02-02,2409153.5,D,NJ
100487,CA3974,2022-02-02,3405376.98,C,WA
100488,CA2977,2022-02-02,4840115.07,C,WA
100489,CA3590,2022-02-02,2502925.81,C,NJ
100490,CA6031,2022-02-02,8525388.01,D,FL
100491,CA5183,2022-02-02,1322861.83,D,OH
100492,CA2486,2022-02-02,581766.5,C,WA
100493,CA7240,2022-02-02,5110164.91,C,VA
100494,CA6202,2022-02-02,1379032.69,C,MI
100495,CA9887,2022-02-02,8085610.81,D,VA
100496,CA1165,2022-02-02,8442101.59,D,IN
100497,CA1069,2022-02-02,8847345.4,D,IN
100498,CA4955,2022-02-02,3739432.33,D,MI
100499,CA7993,2022-02-02,2258477.86,C,NJ
100500,CA5845,2022-02-02,5196552.7,C,NY
100501,CA6528,2022-02-02,5746031.06,D,IN
100502,CA4353,2022-02-02,2326291.79,D,IN
100503,CA7648,2022-02-02,567554.16,D,IN
100504,CA9240,2022-02-02,5897238.88,D,CA
100505,CA6909,2022-02-02,5484056.42,C,MI
100506,CA7032,2022-02-02,3379707.28,C,MI
100507,CA1389,2022-02-02,7048504.27,C,WA
100508,CA4006,2022-02-02,992580.67,D,MD
100509,CA1709,2022-02-02,1981080.29,D,IN
100510,CA1214,2022-02-02,7167580.4,D,NJ
100511,CA8046,2022-02-02,6556414.88,C,IN
100512,CA4837,2022-02-02,7772220.83,D,FL
100513,CA5946,2022-02-02,4174198.03,C,OH
100514,CA7665,2022-02-02,71166.69,D,MD
100515,CA6563,2022-02-02,6489415.44,D,WA
100516,CA8465,2022-02-02,210187.83,D,FL
100517,CA1427,2022-02-02,1607277.54,D,OH
100518,CA9211,2022-02-02,3789893.13,D,VA
100519,CA9198,2022-02-02,3505472.25,C,MD
100520,CA9380,2022-02-02,4993573.44,C,IN
100521,CA7615,2022-02-02,5028932.94,D,MI
100522,CA8178,2022-02-02,1524648.26,D,IN
100523,CA2779,2022-02-02,4090130.16,D,NJ
100524,CA5115,2022-02-02,6822971.56,D,FL
100525,CA5660,2022-02-02,804010.57,D,MI
100526,CA8082,2022-02-02,377169.2,C,IN
100527,CA2616,2022-02-02,921199.1,C,CA
100528,CA6264,2022-02-02,8400768.47,D,MI
100529,CA1496,2022-02-02,9044738.08,C,CA
100530,CA6477,2022-02-02,1251978.41,C,NJ
100531,CA2418,2022-02-02,5935616.74,D,IN
100532,CA2272,2022-02-02,1680501.77,C,OH
100533,CA3153,2022-02-02,3349045.72,D,OH
100534,CA5094,2022-02-02,1642658.68,D,MI
100535,CA8600,2022-02-02,941131.39,C,FL
